total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-31092.742	18.265	22.449	7.23	9	ON	7.23	22.912	39.632	FD31_11.1_on_C104_thread_H2_0009_18spin	FD31_11.1_on_C104_thread_H2	-2.459
-31092.735	27.412	22.345	6.534	27	ON	6.534	22.616	39.84	FD31_11.1_on_C104_thread_G2_0027_27spin	FD31_11.1_on_C104_thread_G2	-2.452
-31092.364	38.051	23.368	7.201	6	ON	7.201	23.39	41.188	FD31_11.1_on_C104_thread_U3_0006_38spin	FD31_11.1_on_C104_thread_U3	-2.081
-31092.155	-79.113	23.123	7.195	25	ON	7.195	23.347	40.853	FD31_11.1_on_C104_thread_N1_0025_-79spin	FD31_11.1_on_C104_thread_N1	-1.872
-31091.995	-42.483	21.765	7.05	11	ON	7.05	22.146	38.394	FD31_11.1_on_C104_thread_I2_0011_-42spin	FD31_11.1_on_C104_thread_I2	-1.712
-31091.894	83.96	22.079	7.188	8	ON	7.188	22.509	38.967	FD31_11.1_on_C104_thread_I1_0008_84spin	FD31_11.1_on_C104_thread_I1	-1.611
-31091.87	-27.648	22.173	6.559	10	ON	6.559	22.441	39.724	FD31_11.1_on_C104_thread_S3_0010_-28spin	FD31_11.1_on_C104_thread_S3	-1.587
-31091.806	170.021	23.483	6.459	17	ON	6.459	23.457	41.882	FD31_11.1_on_C104_thread_P2_0017_170spin	FD31_11.1_on_C104_thread_P2	-1.523
-31091.785	150.395	21.558	6.876	7	ON	6.876	21.897	38.103	FD31_11.1_on_C104_thread_U1_0007_150spin	FD31_11.1_on_C104_thread_U1	-1.502
-31091.715	38.24	21.64	6.842	28	ON	6.842	22.017	38.302	FD31_11.1_on_C104_thread_Y3_0028_38spin	FD31_11.1_on_C104_thread_Y3	-1.432
-31090.96	-178.377	23.246	7.463	17	ON	7.463	23.26	40.825	FD31_11.1_on_C104_thread_L4_0017_-178spin	FD31_11.1_on_C104_thread_L4	-0.677
-31090.954	-167.112	24.554	7.05	30	ON	7.05	24.54	43.468	FD31_11.1_on_C104_thread_E4_0030_-167spin	FD31_11.1_on_C104_thread_E4	-0.671
-31091.629	-152.712	20.864	6.004	22	ON	6.004	20.871	37.444	FD31_11.1_on_C104_thread_A2_0022_-153spin	FD31_11.1_on_C104_thread_A2	-1.346
-31091.685	-146.932	23.791	7.249	27	ON	7.249	23.76	41.988	FD31_11.1_on_C104_thread_S1_0027_-147spin	FD31_11.1_on_C104_thread_S1	-1.402
-31090.666	-130.159	22.206	7.111	21	ON	7.111	22.312	38.746	FD31_11.1_on_C104_thread_U2_0021_-130spin	FD31_11.1_on_C104_thread_U2	-0.383
-31090.497	-127.538	22.312	6.559	26	ON	6.559	22.337	37.507	FD31_11.1_on_C104_thread_L2_0026_-128spin	FD31_11.1_on_C104_thread_L2	-0.214
-31090.836	-118.159	22.987	6.76	7	ON	6.76	23.043	40.87	FD31_11.1_on_C104_thread_R1_0007_-118spin	FD31_11.1_on_C104_thread_R1	-0.553
-31090.872	-103.215	24.843	6.858	13	ON	6.858	24.867	44.076	FD31_11.1_on_C104_thread_X1_0013_-103spin	FD31_11.1_on_C104_thread_X1	-0.589
-31091.04	-99.393	27.398	6.536	9	ON	6.536	27.479	48.704	FD31_11.1_on_C104_thread_M1_0009_-99spin	FD31_11.1_on_C104_thread_M1	-0.757
-31090.823	-84.633	23.576	6.941	13	ON	6.941	23.701	41.7	FD31_11.1_on_C104_thread_X3_0013_-85spin	FD31_11.1_on_C104_thread_X3	-0.54
-31092.155	-79.113	23.123	7.195	25	ON	7.195	23.347	40.853	FD31_11.1_on_C104_thread_N1_0025_-79spin	FD31_11.1_on_C104_thread_N1	-1.872
-31091.673	-62.484	22.913	7.505	16	ON	7.505	23.28	40.187	FD31_11.1_on_C104_thread_R3_0016_-62spin	FD31_11.1_on_C104_thread_R3	-1.39
-31091.295	-58.251	24.818	6.512	14	ON	6.512	24.864	44.191	FD31_11.1_on_C104_thread_S3_0014_-58spin	FD31_11.1_on_C104_thread_S3	-1.012
-31091.995	-42.483	21.765	7.05	11	ON	7.05	22.146	38.394	FD31_11.1_on_C104_thread_I2_0011_-42spin	FD31_11.1_on_C104_thread_I2	-1.712
-31091.068	-39.818	22.509	6.631	18	ON	6.631	22.513	39.961	FD31_11.1_on_C104_thread_O2_0018_-40spin	FD31_11.1_on_C104_thread_O2	-0.785
-31091.87	-27.648	22.173	6.559	10	ON	6.559	22.441	39.724	FD31_11.1_on_C104_thread_S3_0010_-28spin	FD31_11.1_on_C104_thread_S3	-1.587
-31090.597	-19.347	22.013	6.635	3	ON	6.635	22.085	38.905	FD31_11.1_on_C104_thread_I2_0003_-19spin	FD31_11.1_on_C104_thread_I2	-0.314
-31091.414	-2.495	29.361	6.574	12	ON	6.574	29.383	52.143	FD31_11.1_on_C104_thread_G3_0012_-2spin	FD31_11.1_on_C104_thread_G3	-1.131
-31091.363	4.31	21.078	6.797	30	ON	6.797	21.361	37.157	FD31_11.1_on_C104_thread_Y1_0030_4spin	FD31_11.1_on_C104_thread_Y1	-1.08
-31092.742	18.265	22.449	7.23	9	ON	7.23	22.912	39.632	FD31_11.1_on_C104_thread_H2_0009_18spin	FD31_11.1_on_C104_thread_H2	-2.459
-31092.735	27.412	22.345	6.534	27	ON	6.534	22.616	39.84	FD31_11.1_on_C104_thread_G2_0027_27spin	FD31_11.1_on_C104_thread_G2	-2.452
-31092.364	38.051	23.368	7.201	6	ON	7.201	23.39	41.188	FD31_11.1_on_C104_thread_U3_0006_38spin	FD31_11.1_on_C104_thread_U3	-2.081
-31090.387	44.919	25.914	7.037	2	ON	7.037	25.913	46.371	FD31_11.1_on_C104_thread_Z3_0002_45spin	FD31_11.1_on_C104_thread_Z3	-0.104
-31091.228	59.66	22.114	7.143	20	ON	7.143	22.191	38.892	FD31_11.1_on_C104_thread_W2_0020_60spin	FD31_11.1_on_C104_thread_W2	-0.945
-31090.486	63.876	25.436	7.33	19	ON	7.33	25.669	44.67	FD31_11.1_on_C104_thread_A3_0019_64spin	FD31_11.1_on_C104_thread_A3	-0.203
-31090.623	76.273	21.887	6.913	3	ON	6.913	22.018	38.069	FD31_11.1_on_C104_thread_F3_0003_76spin	FD31_11.1_on_C104_thread_F3	-0.34
-31091.894	83.96	22.079	7.188	8	ON	7.188	22.509	38.967	FD31_11.1_on_C104_thread_I1_0008_84spin	FD31_11.1_on_C104_thread_I1	-1.611
-31091.584	98.465	25.07	6.921	18	ON	6.921	24.612	44.311	FD31_11.1_on_C104_thread_V1_0018_98spin	FD31_11.1_on_C104_thread_V1	-1.301
-31090.604	109.236	27.246	7.643	10	ON	7.643	27.367	46.407	FD31_11.1_on_C104_thread_K2_0010_109spin	FD31_11.1_on_C104_thread_K2	-0.321
-31090.855	119.975	22.431	7.207	27	ON	7.207	22.626	39.535	FD31_11.1_on_C104_thread_U2_0027_120spin	FD31_11.1_on_C104_thread_U2	-0.572
-31090.395	121.072	20.507	7.573	13	ON	7.573	20.468	32.355	FD31_11.1_on_C104_thread_K2_0013_121spin	FD31_11.1_on_C104_thread_K2	-0.112
-31091.122	130.304	21.376	7.04	24	ON	7.04	21.403	37.394	FD31_11.1_on_C104_thread_U1_0024_130spin	FD31_11.1_on_C104_thread_U1	-0.839
-31091.335	147.94	21.194	6.851	28	ON	6.851	21.225	37.22	FD31_11.1_on_C104_thread_A4_0028_148spin	FD31_11.1_on_C104_thread_A4	-1.052
-31091.785	150.395	21.558	6.876	7	ON	6.876	21.897	38.103	FD31_11.1_on_C104_thread_U1_0007_150spin	FD31_11.1_on_C104_thread_U1	-1.502
-31090.827	162.932	24.61	7.213	26	ON	7.213	24.51	43.42	FD31_11.1_on_C104_thread_A3_0026_163spin	FD31_11.1_on_C104_thread_A3	-0.544
-31091.806	170.021	23.483	6.459	17	ON	6.459	23.457	41.882	FD31_11.1_on_C104_thread_P2_0017_170spin	FD31_11.1_on_C104_thread_P2	-1.523
