total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18006.437	-179.696	12.142	5.091	4	ON	5.091	12.799	19.348	FD31_Lys_Checker_12.3_on_V010_thread_Q3_0004_-180spin	FD31_Lys_Checker_12.3_on_V010_thread_Q3	-68.939
-17998.539	179.107	12.16	5.018	24	ON	5.018	12.553	19.489	FD31_Lys_Checker_12.3_on_V010_thread_R1_0024_179spin	FD31_Lys_Checker_12.3_on_V010_thread_R1	-61.041
-17996.09	179.957	12.103	4.893	27	ON	4.893	13.042	19.082	FD31_Lys_Checker_12.3_on_V010_thread_H2_0027_180spin	FD31_Lys_Checker_12.3_on_V010_thread_H2	-58.592
-17994.082	179.29	12.221	5.133	16	ON	5.133	12.792	19.475	FD31_Lys_Checker_12.3_on_V010_thread_X3_0016_179spin	FD31_Lys_Checker_12.3_on_V010_thread_X3	-56.584
-17993.638	-0.451	12.213	5.274	28	ON	5.274	12.824	19.36	FD31_Lys_Checker_12.3_on_V010_thread_T4_0028_0spin	FD31_Lys_Checker_12.3_on_V010_thread_T4	-56.14
-17993.431	-43.987	12.329	5.151	16	ON	5.151	12.839	19.671	FD31_Lys_Checker_12.3_on_V010_thread_X2_0016_-44spin	FD31_Lys_Checker_12.3_on_V010_thread_X2	-55.933
-17992.026	-44.639	12.255	4.885	21	ON	4.885	13.008	19.724	FD31_Lys_Checker_12.3_on_V010_thread_O2_0021_-45spin	FD31_Lys_Checker_12.3_on_V010_thread_O2	-54.528
-17991.528	-0.832	12.454	4.971	18	ON	4.971	13.025	20.053	FD31_Lys_Checker_12.3_on_V010_thread_E2_0018_-1spin	FD31_Lys_Checker_12.3_on_V010_thread_E2	-54.03
-17990.992	178.366	12.404	5.273	29	ON	5.273	13.086	19.677	FD31_Lys_Checker_12.3_on_V010_thread_S3_0029_178spin	FD31_Lys_Checker_12.3_on_V010_thread_S3	-53.494
-17990.914	-45.281	12.062	5.071	26	ON	5.071	12.667	19.309	FD31_Lys_Checker_12.3_on_V010_thread_U1_0026_-45spin	FD31_Lys_Checker_12.3_on_V010_thread_U1	-53.416
-18006.437	-179.696	12.142	5.091	4	ON	5.091	12.799	19.348	FD31_Lys_Checker_12.3_on_V010_thread_Q3_0004_-180spin	FD31_Lys_Checker_12.3_on_V010_thread_Q3	-68.939
-17954.485	-162.409	12.412	5.073	28	ON	5.073	13.26	19.719	FD31_Lys_Checker_12.3_on_V010_thread_J4_0028_-162spin	FD31_Lys_Checker_12.3_on_V010_thread_J4	-16.987
-17950.451	-155.58	12.283	5.016	12	ON	5.016	13.077	19.602	FD31_Lys_Checker_12.3_on_V010_thread_F2_0012_-156spin	FD31_Lys_Checker_12.3_on_V010_thread_F2	-12.953
-17976.611	-140.106	12.147	4.932	1	ON	4.932	13.049	19.132	FD31_Lys_Checker_12.3_on_V010_thread_B3_0001_-140spin	FD31_Lys_Checker_12.3_on_V010_thread_B3	-39.113
-17987.588	-138.743	12.201	5.07	27	ON	5.07	12.937	19.463	FD31_Lys_Checker_12.3_on_V010_thread_Z2_0027_-139spin	FD31_Lys_Checker_12.3_on_V010_thread_Z2	-50.09
-17954.4	-121.83	12.49	5.166	14	ON	5.166	13.557	19.425	FD31_Lys_Checker_12.3_on_V010_thread_I3_0014_-122spin	FD31_Lys_Checker_12.3_on_V010_thread_I3	-16.902
-17952.369	-116.747	12.309	5.113	11	ON	5.113	13.178	19.4	FD31_Lys_Checker_12.3_on_V010_thread_B2_0011_-117spin	FD31_Lys_Checker_12.3_on_V010_thread_B2	-14.871
