total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19319.548	75.992	11.155	3.735	30	ON	3.735	11.493	18.776	FD31_11.7_on_C110_thread_C3_0030_76spin	FD31_11.7_on_C110_thread_C3	-31.22
-19312.933	75.796	11.208	3.696	23	ON	3.696	11.509	18.935	FD31_11.7_on_C110_thread_Q3_0023_76spin	FD31_11.7_on_C110_thread_Q3	-24.605
-19312.378	44.546	11.671	4.253	9	ON	4.253	12.257	19.294	FD31_11.7_on_C110_thread_T4_0009_45spin	FD31_11.7_on_C110_thread_T4	-24.05
-19309.427	-104.496	11.649	4.237	13	ON	4.237	12.113	19.284	FD31_11.7_on_C110_thread_F3_0013_-104spin	FD31_11.7_on_C110_thread_F3	-21.099
-19309.387	-135.322	11.67	4.573	10	ON	4.573	12.41	18.947	FD31_11.7_on_C110_thread_U3_0010_-135spin	FD31_11.7_on_C110_thread_U3	-21.059
-19308.522	-135.311	17.282	4.579	2	ON	4.579	16.887	30.611	FD31_11.7_on_C110_thread_U3_0002_-135spin	FD31_11.7_on_C110_thread_U3	-20.194
-19307.144	-104.828	11.623	4.008	1	ON	4.008	12.022	19.448	FD31_11.7_on_C110_thread_M2_0001_-105spin	FD31_11.7_on_C110_thread_M2	-18.816
-19305.713	-135.788	12.387	4.084	25	ON	4.084	12.642	20.92	FD31_11.7_on_C110_thread_O4_0025_-136spin	FD31_11.7_on_C110_thread_O4	-17.385
-19305.343	75.947	11.4	3.533	19	ON	3.533	11.797	19.5	FD31_11.7_on_C110_thread_V4_0019_76spin	FD31_11.7_on_C110_thread_V4	-17.015
-19302.542	76.171	11.4	3.998	16	ON	3.998	11.749	19.048	FD31_11.7_on_C110_thread_F3_0016_76spin	FD31_11.7_on_C110_thread_F3	-14.214
-19290.242	-172.092	23.858	4.601	13	ON	4.601	24.045	42.104	FD31_11.7_on_C110_thread_P3_0013_-172spin	FD31_11.7_on_C110_thread_P3	-1.914
-19292.441	-165.117	24.042	4.472	22	ON	4.472	24.223	42.629	FD31_11.7_on_C110_thread_V3_0022_-165spin	FD31_11.7_on_C110_thread_V3	-4.113
-19288.95	-150.453	22.711	6.746	19	ON	6.746	22.412	40.11	FD31_11.7_on_C110_thread_T4_0019_-150spin	FD31_11.7_on_C110_thread_T4	-0.622
-19288.71	-141.857	21.155	4.418	29	ON	4.418	21.107	38.755	FD31_11.7_on_C110_thread_G1_0029_-142spin	FD31_11.7_on_C110_thread_G1	-0.382
-19309.387	-135.322	11.67	4.573	10	ON	4.573	12.41	18.947	FD31_11.7_on_C110_thread_U3_0010_-135spin	FD31_11.7_on_C110_thread_U3	-21.059
-19288.479	-123.447	20.966	5.601	28	ON	5.601	21.056	37.318	FD31_11.7_on_C110_thread_Q2_0028_-123spin	FD31_11.7_on_C110_thread_Q2	-0.151
-19288.518	-114.918	24.611	5.706	19	ON	5.706	24.538	44.998	FD31_11.7_on_C110_thread_S1_0019_-115spin	FD31_11.7_on_C110_thread_S1	-0.19
-19309.427	-104.496	11.649	4.237	13	ON	4.237	12.113	19.284	FD31_11.7_on_C110_thread_F3_0013_-104spin	FD31_11.7_on_C110_thread_F3	-21.099
-19288.977	-94.45	21.123	5.802	14	ON	5.802	21.238	38.274	FD31_11.7_on_C110_thread_S4_0014_-94spin	FD31_11.7_on_C110_thread_S4	-0.649
-19288.773	-82.371	23.053	7.164	20	ON	7.164	23.047	40.416	FD31_11.7_on_C110_thread_M1_0020_-82spin	FD31_11.7_on_C110_thread_M1	-0.445
-19288.991	-77.793	21.74	5.815	9	ON	5.815	21.71	39.557	FD31_11.7_on_C110_thread_Z2_0009_-78spin	FD31_11.7_on_C110_thread_Z2	-0.663
-19288.762	-62.943	25.383	5.868	9	ON	5.868	25.26	46.773	FD31_11.7_on_C110_thread_Q1_0009_-63spin	FD31_11.7_on_C110_thread_Q1	-0.434
-19289.099	-59.784	23.569	5.258	18	ON	5.258	23.693	43.077	FD31_11.7_on_C110_thread_U4_0018_-60spin	FD31_11.7_on_C110_thread_U4	-0.771
-19291.494	-42.966	22.067	5.513	30	ON	5.513	21.879	40.233	FD31_11.7_on_C110_thread_G2_0030_-43spin	FD31_11.7_on_C110_thread_G2	-3.166
-19288.533	-30.943	19.908	7.649	17	ON	7.649	19.694	32.969	FD31_11.7_on_C110_thread_F2_0017_-31spin	FD31_11.7_on_C110_thread_F2	-0.205
-19288.735	-21.328	21.639	6.659	14	ON	6.659	21.741	38.149	FD31_11.7_on_C110_thread_I3_0014_-21spin	FD31_11.7_on_C110_thread_I3	-0.407
-19288.591	-17.801	25.051	5.833	21	ON	5.833	24.848	45.804	FD31_11.7_on_C110_thread_H3_0021_-18spin	FD31_11.7_on_C110_thread_H3	-0.263
-19288.432	-5.994	20.911	7.539	9	ON	7.539	20.659	35.355	FD31_11.7_on_C110_thread_B3_0009_-6spin	FD31_11.7_on_C110_thread_B3	-0.104
-19288.499	4.635	20.852	6.315	26	ON	6.315	20.797	36.93	FD31_11.7_on_C110_thread_T1_0026_5spin	FD31_11.7_on_C110_thread_T1	-0.171
-19295.468	13.87	11.502	4.22	29	ON	4.22	12.112	19.001	FD31_11.7_on_C110_thread_D3_0029_14spin	FD31_11.7_on_C110_thread_D3	-7.14
-19288.529	23.936	19.219	6.003	15	ON	6.003	19.496	31.955	FD31_11.7_on_C110_thread_M4_0015_24spin	FD31_11.7_on_C110_thread_M4	-0.201
-19291.761	38.948	22.214	4.62	27	ON	4.62	22.082	41.37	FD31_11.7_on_C110_thread_V2_0027_39spin	FD31_11.7_on_C110_thread_V2	-3.433
-19312.378	44.546	11.671	4.253	9	ON	4.253	12.257	19.294	FD31_11.7_on_C110_thread_T4_0009_45spin	FD31_11.7_on_C110_thread_T4	-24.05
-19288.534	50.51	24.382	6.557	28	ON	6.557	24.386	43.557	FD31_11.7_on_C110_thread_W1_0028_51spin	FD31_11.7_on_C110_thread_W1	-0.206
-19289.103	67.107	22.295	5.738	19	ON	5.738	22.207	40.569	FD31_11.7_on_C110_thread_A3_0019_67spin	FD31_11.7_on_C110_thread_A3	-0.775
-19319.548	75.992	11.155	3.735	30	ON	3.735	11.493	18.776	FD31_11.7_on_C110_thread_C3_0030_76spin	FD31_11.7_on_C110_thread_C3	-31.22
-19289.06	82.985	22.067	6.791	19	ON	6.791	22.036	38.734	FD31_11.7_on_C110_thread_H1_0019_83spin	FD31_11.7_on_C110_thread_H1	-0.732
-19288.459	90.157	20.755	5.817	7	ON	5.817	20.714	36.986	FD31_11.7_on_C110_thread_G4_0007_90spin	FD31_11.7_on_C110_thread_G4	-0.131
-19288.763	102.203	20.655	6.521	15	ON	6.521	20.506	36.108	FD31_11.7_on_C110_thread_E4_0015_102spin	FD31_11.7_on_C110_thread_E4	-0.435
