total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18116.37	56.172	10.556	4.264	26	ON	4.264	10.563	17.308	DHR49_neg_10.1_on_V010_thread_Y3_0026_56spin	DHR49_neg_10.1_on_V010_thread_Y3	-572.249
-18104.515	-0.37	10.464	4.029	7	ON	4.029	10.517	17.395	DHR49_neg_10.1_on_V010_thread_U1_0007_0spin	DHR49_neg_10.1_on_V010_thread_U1	-560.394
-18102.623	55.547	10.64	4.313	30	ON	4.313	10.693	17.461	DHR49_neg_10.1_on_V010_thread_N3_0030_56spin	DHR49_neg_10.1_on_V010_thread_N3	-558.502
-18100.49	-124.404	10.634	4.43	3	ON	4.43	10.639	17.262	DHR49_neg_10.1_on_V010_thread_C4_0003_-124spin	DHR49_neg_10.1_on_V010_thread_C4	-556.369
-18100.346	56.163	10.536	4.288	6	ON	4.288	10.537	17.202	DHR49_neg_10.1_on_V010_thread_S3_0006_56spin	DHR49_neg_10.1_on_V010_thread_S3	-556.225
-18099.469	-124.533	10.606	4.31	21	ON	4.31	10.59	17.251	DHR49_neg_10.1_on_V010_thread_S2_0021_-125spin	DHR49_neg_10.1_on_V010_thread_S2	-555.348
-18099.462	-125.123	10.634	4.287	25	ON	4.287	10.609	17.308	DHR49_neg_10.1_on_V010_thread_C3_0025_-125spin	DHR49_neg_10.1_on_V010_thread_C3	-555.341
-18097.89	57.062	10.631	4.305	3	ON	4.305	10.634	17.408	DHR49_neg_10.1_on_V010_thread_K3_0003_57spin	DHR49_neg_10.1_on_V010_thread_K3	-553.769
-18096.767	55.995	10.661	4.323	13	ON	4.323	10.663	17.451	DHR49_neg_10.1_on_V010_thread_A1_0013_56spin	DHR49_neg_10.1_on_V010_thread_A1	-552.646
-18093.042	53.425	10.597	4.144	19	ON	4.144	10.609	17.558	DHR49_neg_10.1_on_V010_thread_G1_0019_53spin	DHR49_neg_10.1_on_V010_thread_G1	-548.921
-18042.622	-178.775	10.823	4.595	20	ON	4.595	10.82	17.45	DHR49_neg_10.1_on_V010_thread_Y1_0020_-179spin	DHR49_neg_10.1_on_V010_thread_Y1	-498.501
-18018.582	-167.343	10.633	4.179	10	ON	4.179	10.676	17.586	DHR49_neg_10.1_on_V010_thread_K2_0010_-167spin	DHR49_neg_10.1_on_V010_thread_K2	-474.461
-18026.509	-154.143	10.562	4.254	1	ON	4.254	10.557	17.259	DHR49_neg_10.1_on_V010_thread_P2_0001_-154spin	DHR49_neg_10.1_on_V010_thread_P2	-482.388
-18007.898	-141.503	10.778	4.523	18	ON	4.523	10.776	17.448	DHR49_neg_10.1_on_V010_thread_C1_0018_-142spin	DHR49_neg_10.1_on_V010_thread_C1	-463.777
-18026.506	-130.101	10.664	4.432	4	ON	4.432	10.707	17.406	DHR49_neg_10.1_on_V010_thread_F1_0004_-130spin	DHR49_neg_10.1_on_V010_thread_F1	-482.385
-18100.49	-124.404	10.634	4.43	3	ON	4.43	10.639	17.262	DHR49_neg_10.1_on_V010_thread_C4_0003_-124spin	DHR49_neg_10.1_on_V010_thread_C4	-556.369
-18080.164	-117.028	10.434	4.219	6	ON	4.219	10.45	17.129	DHR49_neg_10.1_on_V010_thread_E4_0006_-117spin	DHR49_neg_10.1_on_V010_thread_E4	-536.043
-18004.84	-109.829	10.636	4.055	21	ON	4.055	10.697	17.704	DHR49_neg_10.1_on_V010_thread_J1_0021_-110spin	DHR49_neg_10.1_on_V010_thread_J1	-460.719
-18020.031	-92.504	10.737	4.452	13	ON	4.452	10.737	17.448	DHR49_neg_10.1_on_V010_thread_K4_0013_-93spin	DHR49_neg_10.1_on_V010_thread_K4	-475.91
-18019.536	-82.565	10.57	4.289	17	ON	4.289	10.542	17.043	DHR49_neg_10.1_on_V010_thread_E3_0017_-83spin	DHR49_neg_10.1_on_V010_thread_E3	-475.415
-18023.583	-70.295	10.7	4.495	16	ON	4.495	10.708	17.373	DHR49_neg_10.1_on_V010_thread_V3_0016_-70spin	DHR49_neg_10.1_on_V010_thread_V3	-479.462
-18032.087	-60.909	10.771	4.2	26	ON	4.2	10.816	17.843	DHR49_neg_10.1_on_V010_thread_O1_0026_-61spin	DHR49_neg_10.1_on_V010_thread_O1	-487.966
-18077.644	-56.908	10.672	4.454	28	ON	4.454	10.69	17.38	DHR49_neg_10.1_on_V010_thread_I4_0028_-57spin	DHR49_neg_10.1_on_V010_thread_I4	-533.523
-18039.542	-40.455	10.595	4.316	19	ON	4.316	10.635	17.377	DHR49_neg_10.1_on_V010_thread_P1_0019_-40spin	DHR49_neg_10.1_on_V010_thread_P1	-495.421
-18042.125	-39.741	10.695	4.376	25	ON	4.376	10.746	17.508	DHR49_neg_10.1_on_V010_thread_P1_0025_-40spin	DHR49_neg_10.1_on_V010_thread_P1	-498.004
-18018.262	-25.738	10.843	4.481	5	ON	4.481	10.874	17.702	DHR49_neg_10.1_on_V010_thread_J1_0005_-26spin	DHR49_neg_10.1_on_V010_thread_J1	-474.141
-18059.395	-12.494	10.403	4.165	7	ON	4.165	10.427	17.144	DHR49_neg_10.1_on_V010_thread_B4_0007_-12spin	DHR49_neg_10.1_on_V010_thread_B4	-515.274
-18104.515	-0.37	10.464	4.029	7	ON	4.029	10.517	17.395	DHR49_neg_10.1_on_V010_thread_U1_0007_0spin	DHR49_neg_10.1_on_V010_thread_U1	-560.394
-18056.189	0.266	10.812	4.51	28	ON	4.51	10.864	17.612	DHR49_neg_10.1_on_V010_thread_A1_0028_0spin	DHR49_neg_10.1_on_V010_thread_A1	-512.068
-18007.184	13.783	10.832	4.535	16	ON	4.535	10.811	17.459	DHR49_neg_10.1_on_V010_thread_S3_0016_14spin	DHR49_neg_10.1_on_V010_thread_S3	-463.063
-18014.92	29.022	10.615	4.292	23	ON	4.292	10.614	17.371	DHR49_neg_10.1_on_V010_thread_L3_0023_29spin	DHR49_neg_10.1_on_V010_thread_L3	-470.799
-18006.99	38.953	10.603	4.124	15	ON	4.124	10.637	17.584	DHR49_neg_10.1_on_V010_thread_F3_0015_39spin	DHR49_neg_10.1_on_V010_thread_F3	-462.869
