total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-17955.339	-47.282	12.269	4.973	30	ON	4.973	13.25	19.378	FD31_Lys_Checker_10.9_on_V010_thread_F2_0030_-47spin	FD31_Lys_Checker_10.9_on_V010_thread_F2	-59.582
-17950.425	133.47	12.364	4.971	22	ON	4.971	13.44	19.488	FD31_Lys_Checker_10.9_on_V010_thread_U4_0022_133spin	FD31_Lys_Checker_10.9_on_V010_thread_U4	-54.668
-17948.601	132.286	12.293	5.062	19	ON	5.062	12.938	19.637	FD31_Lys_Checker_10.9_on_V010_thread_W2_0019_132spin	FD31_Lys_Checker_10.9_on_V010_thread_W2	-52.844
-17947.685	-45.862	12.105	4.715	10	ON	4.715	13.188	19.218	FD31_Lys_Checker_10.9_on_V010_thread_M3_0010_-46spin	FD31_Lys_Checker_10.9_on_V010_thread_M3	-51.928
-17945.167	-45.659	12.323	4.955	29	ON	4.955	13.248	19.616	FD31_Lys_Checker_10.9_on_V010_thread_J3_0029_-46spin	FD31_Lys_Checker_10.9_on_V010_thread_J3	-49.41
-17940.679	-48.115	12.571	4.836	1	ON	4.836	13.759	20.0	FD31_Lys_Checker_10.9_on_V010_thread_J1_0001_-48spin	FD31_Lys_Checker_10.9_on_V010_thread_J1	-44.922
-17939.803	131.77	12.272	4.927	29	ON	4.927	12.803	19.757	FD31_Lys_Checker_10.9_on_V010_thread_A3_0029_132spin	FD31_Lys_Checker_10.9_on_V010_thread_A3	-44.046
-17938.309	-51.01	12.285	4.688	4	ON	4.688	13.237	19.847	FD31_Lys_Checker_10.9_on_V010_thread_N1_0004_-51spin	FD31_Lys_Checker_10.9_on_V010_thread_N1	-42.552
-17937.951	133.975	12.308	4.443	12	ON	4.443	13.578	19.567	FD31_Lys_Checker_10.9_on_V010_thread_E4_0012_134spin	FD31_Lys_Checker_10.9_on_V010_thread_E4	-42.194
-17937.796	-131.196	12.422	4.69	14	ON	4.69	13.659	19.773	FD31_Lys_Checker_10.9_on_V010_thread_Y2_0014_-131spin	FD31_Lys_Checker_10.9_on_V010_thread_Y2	-42.039
-17929.323	-179.342	12.584	5.375	28	ON	5.375	13.389	19.77	FD31_Lys_Checker_10.9_on_V010_thread_V3_0028_-179spin	FD31_Lys_Checker_10.9_on_V010_thread_V3	-33.566
-17900.366	-167.86	12.602	4.876	1	ON	4.876	13.757	20.061	FD31_Lys_Checker_10.9_on_V010_thread_P1_0001_-168spin	FD31_Lys_Checker_10.9_on_V010_thread_P1	-4.609
-17904.441	-155.045	12.49	5.297	16	ON	5.297	13.321	19.677	FD31_Lys_Checker_10.9_on_V010_thread_C2_0016_-155spin	FD31_Lys_Checker_10.9_on_V010_thread_C2	-8.684
-17904.92	-141.642	12.617	5.406	8	ON	5.406	13.394	19.829	FD31_Lys_Checker_10.9_on_V010_thread_L3_0008_-142spin	FD31_Lys_Checker_10.9_on_V010_thread_L3	-9.163
-17937.796	-131.196	12.422	4.69	14	ON	4.69	13.659	19.773	FD31_Lys_Checker_10.9_on_V010_thread_Y2_0014_-131spin	FD31_Lys_Checker_10.9_on_V010_thread_Y2	-42.039
-17928.247	-129.106	12.597	4.914	30	ON	4.914	13.643	20.146	FD31_Lys_Checker_10.9_on_V010_thread_A1_0030_-129spin	FD31_Lys_Checker_10.9_on_V010_thread_A1	-32.49
-17917.674	-116.253	12.452	5.345	23	ON	5.345	13.178	19.666	FD31_Lys_Checker_10.9_on_V010_thread_G3_0023_-116spin	FD31_Lys_Checker_10.9_on_V010_thread_G3	-21.917
-17914.182	-104.397	12.486	5.267	15	ON	5.267	13.174	19.79	FD31_Lys_Checker_10.9_on_V010_thread_R4_0015_-104spin	FD31_Lys_Checker_10.9_on_V010_thread_R4	-18.425
-17906.433	-94.643	12.585	5.367	13	ON	5.367	13.394	19.834	FD31_Lys_Checker_10.9_on_V010_thread_F1_0013_-95spin	FD31_Lys_Checker_10.9_on_V010_thread_F1	-10.676
-17903.107	-85.571	12.544	5.034	16	ON	5.034	13.559	19.899	FD31_Lys_Checker_10.9_on_V010_thread_R4_0016_-86spin	FD31_Lys_Checker_10.9_on_V010_thread_R4	-7.35
-17905.848	-72.085	12.212	4.909	29	ON	4.909	12.95	19.614	FD31_Lys_Checker_10.9_on_V010_thread_L4_0029_-72spin	FD31_Lys_Checker_10.9_on_V010_thread_L4	-10.091
-17903.926	-60.66	12.561	5.482	13	ON	5.482	13.231	19.765	FD31_Lys_Checker_10.9_on_V010_thread_M4_0013_-61spin	FD31_Lys_Checker_10.9_on_V010_thread_M4	-8.169
-17938.309	-51.01	12.285	4.688	4	ON	4.688	13.237	19.847	FD31_Lys_Checker_10.9_on_V010_thread_N1_0004_-51spin	FD31_Lys_Checker_10.9_on_V010_thread_N1	-42.552
-17955.339	-47.282	12.269	4.973	30	ON	4.973	13.25	19.378	FD31_Lys_Checker_10.9_on_V010_thread_F2_0030_-47spin	FD31_Lys_Checker_10.9_on_V010_thread_F2	-59.582
