total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19239.883	78.28	11.543	3.643	21	ON	3.643	12.752	19.177	FD31_Asp_11.1_on_C110_thread_V4_0021_78spin	FD31_Asp_11.1_on_C110_thread_V4	-22.845
-19234.857	78.817	11.277	4.231	18	ON	4.231	12.212	18.388	FD31_Asp_11.1_on_C110_thread_I1_0018_79spin	FD31_Asp_11.1_on_C110_thread_I1	-17.819
-19233.104	44.385	11.37	4.216	5	ON	4.216	12.22	18.626	FD31_Asp_11.1_on_C110_thread_I1_0005_44spin	FD31_Asp_11.1_on_C110_thread_I1	-16.066
-19228.774	-102.101	11.12	4.008	24	ON	4.008	11.753	18.305	FD31_Asp_11.1_on_C110_thread_U4_0024_-102spin	FD31_Asp_11.1_on_C110_thread_U4	-11.736
-19228.341	-167.511	16.388	4.878	12	ON	4.878	16.055	28.338	FD31_Asp_11.1_on_C110_thread_W2_0012_-168spin	FD31_Asp_11.1_on_C110_thread_W2	-11.303
-19225.147	44.765	11.366	4.185	24	ON	4.185	12.126	18.644	FD31_Asp_11.1_on_C110_thread_G3_0024_45spin	FD31_Asp_11.1_on_C110_thread_G3	-8.109
-19223.747	78.178	11.37	4.288	4	ON	4.288	12.248	18.552	FD31_Asp_11.1_on_C110_thread_R2_0004_78spin	FD31_Asp_11.1_on_C110_thread_R2	-6.709
-19222.853	78.869	11.392	4.059	9	ON	4.059	12.192	18.82	FD31_Asp_11.1_on_C110_thread_B1_0009_79spin	FD31_Asp_11.1_on_C110_thread_B1	-5.815
-19222.065	44.731	11.243	3.707	25	ON	3.707	12.497	18.256	FD31_Asp_11.1_on_C110_thread_D4_0025_45spin	FD31_Asp_11.1_on_C110_thread_D4	-5.027
-19221.108	43.824	13.555	4.9	21	ON	4.9	13.085	22.352	FD31_Asp_11.1_on_C110_thread_J2_0021_44spin	FD31_Asp_11.1_on_C110_thread_J2	-4.07
-19218.414	-177.003	16.73	7.313	1	ON	7.313	16.503	26.42	FD31_Asp_11.1_on_C110_thread_H1_0001_-177spin	FD31_Asp_11.1_on_C110_thread_H1	-1.376
-19228.341	-167.511	16.388	4.878	12	ON	4.878	16.055	28.338	FD31_Asp_11.1_on_C110_thread_W2_0012_-168spin	FD31_Asp_11.1_on_C110_thread_W2	-11.303
-19218.384	-154.222	15.837	7.773	26	ON	7.773	15.948	23.986	FD31_Asp_11.1_on_C110_thread_O2_0026_-154spin	FD31_Asp_11.1_on_C110_thread_O2	-1.346
-19218.971	-149.466	21.742	5.982	14	ON	5.982	21.907	39.166	FD31_Asp_11.1_on_C110_thread_M2_0014_-149spin	FD31_Asp_11.1_on_C110_thread_M2	-1.933
-19219.181	-134.637	16.007	4.1	28	ON	4.1	15.573	28.567	FD31_Asp_11.1_on_C110_thread_M4_0028_-135spin	FD31_Asp_11.1_on_C110_thread_M4	-2.143
-19218.382	-127.398	16.648	9.281	17	ON	9.281	17.277	24.038	FD31_Asp_11.1_on_C110_thread_W3_0017_-127spin	FD31_Asp_11.1_on_C110_thread_W3	-1.344
-19218.43	-111.344	15.803	7.196	12	ON	7.196	15.75	24.335	FD31_Asp_11.1_on_C110_thread_A3_0012_-111spin	FD31_Asp_11.1_on_C110_thread_A3	-1.392
-19228.774	-102.101	11.12	4.008	24	ON	4.008	11.753	18.305	FD31_Asp_11.1_on_C110_thread_U4_0024_-102spin	FD31_Asp_11.1_on_C110_thread_U4	-11.736
-19218.451	-98.779	15.564	6.692	22	ON	6.692	15.108	24.613	FD31_Asp_11.1_on_C110_thread_H2_0022_-99spin	FD31_Asp_11.1_on_C110_thread_H2	-1.413
-19218.458	-82.453	16.266	7.331	13	ON	7.331	15.757	25.232	FD31_Asp_11.1_on_C110_thread_T3_0013_-82spin	FD31_Asp_11.1_on_C110_thread_T3	-1.42
-19218.421	-70.021	15.495	7.044	18	ON	7.044	15.503	23.879	FD31_Asp_11.1_on_C110_thread_P3_0018_-70spin	FD31_Asp_11.1_on_C110_thread_P3	-1.383
-19218.384	-63.899	15.518	7.821	15	ON	7.821	15.672	23.258	FD31_Asp_11.1_on_C110_thread_N4_0015_-64spin	FD31_Asp_11.1_on_C110_thread_N4	-1.346
-19218.406	-59.284	16.005	7.12	15	ON	7.12	15.573	24.854	FD31_Asp_11.1_on_C110_thread_Z3_0015_-59spin	FD31_Asp_11.1_on_C110_thread_Z3	-1.368
-19218.4	-49.915	16.656	7.654	20	ON	7.654	16.142	25.653	FD31_Asp_11.1_on_C110_thread_X2_0020_-50spin	FD31_Asp_11.1_on_C110_thread_X2	-1.362
-19218.661	-36.51	22.745	4.937	16	ON	4.937	22.594	39.595	FD31_Asp_11.1_on_C110_thread_W1_0016_-37spin	FD31_Asp_11.1_on_C110_thread_W1	-1.623
-19218.382	-25.952	16.688	8.987	12	ON	8.987	16.815	24.307	FD31_Asp_11.1_on_C110_thread_K4_0012_-26spin	FD31_Asp_11.1_on_C110_thread_K4	-1.344
-19218.441	-15.099	16.768	7.206	27	ON	7.206	16.716	26.567	FD31_Asp_11.1_on_C110_thread_T3_0027_-15spin	FD31_Asp_11.1_on_C110_thread_T3	-1.403
-19218.54	-1.763	21.966	6.127	30	ON	6.127	22.106	37.993	FD31_Asp_11.1_on_C110_thread_C3_0030_-2spin	FD31_Asp_11.1_on_C110_thread_C3	-1.502
-19218.418	0.508	15.206	7.017	8	ON	7.017	15.229	23.503	FD31_Asp_11.1_on_C110_thread_B1_0008_1spin	FD31_Asp_11.1_on_C110_thread_B1	-1.38
-19218.458	13.289	17.958	6.051	26	ON	6.051	18.232	29.826	FD31_Asp_11.1_on_C110_thread_R3_0026_13spin	FD31_Asp_11.1_on_C110_thread_R3	-1.42
-19218.382	22.937	16.449	8.26	26	ON	8.26	17.192	24.71	FD31_Asp_11.1_on_C110_thread_Q4_0026_23spin	FD31_Asp_11.1_on_C110_thread_Q4	-1.344
-19218.407	36.694	16.318	7.149	29	ON	7.149	16.004	25.719	FD31_Asp_11.1_on_C110_thread_A4_0029_37spin	FD31_Asp_11.1_on_C110_thread_A4	-1.369
-19233.104	44.385	11.37	4.216	5	ON	4.216	12.22	18.626	FD31_Asp_11.1_on_C110_thread_I1_0005_44spin	FD31_Asp_11.1_on_C110_thread_I1	-16.066
-19218.388	52.381	15.797	7.273	17	ON	7.273	15.691	24.503	FD31_Asp_11.1_on_C110_thread_M4_0017_52spin	FD31_Asp_11.1_on_C110_thread_M4	-1.35
-19218.406	69.532	17.216	7.715	21	ON	7.715	16.866	26.966	FD31_Asp_11.1_on_C110_thread_G1_0021_70spin	FD31_Asp_11.1_on_C110_thread_G1	-1.368
-19239.883	78.28	11.543	3.643	21	ON	3.643	12.752	19.177	FD31_Asp_11.1_on_C110_thread_V4_0021_78spin	FD31_Asp_11.1_on_C110_thread_V4	-22.845
-19218.444	80.532	15.85	7.549	19	ON	7.549	15.57	24.193	FD31_Asp_11.1_on_C110_thread_M3_0019_81spin	FD31_Asp_11.1_on_C110_thread_M3	-1.406
-19218.507	97.634	21.71	6.101	15	ON	6.101	21.953	39.033	FD31_Asp_11.1_on_C110_thread_R4_0015_98spin	FD31_Asp_11.1_on_C110_thread_R4	-1.469
-19218.443	104.309	15.785	6.685	4	ON	6.685	15.675	24.763	FD31_Asp_11.1_on_C110_thread_H4_0004_104spin	FD31_Asp_11.1_on_C110_thread_H4	-1.405
-19218.383	112.069	15.577	7.618	30	ON	7.618	15.671	23.63	FD31_Asp_11.1_on_C110_thread_I2_0030_112spin	FD31_Asp_11.1_on_C110_thread_I2	-1.345
-19218.384	124.142	15.792	7.8	9	ON	7.8	15.942	23.855	FD31_Asp_11.1_on_C110_thread_U4_0009_124spin	FD31_Asp_11.1_on_C110_thread_U4	-1.346
-19219.331	139.153	24.238	5.216	11	ON	5.216	24.51	42.501	FD31_Asp_11.1_on_C110_thread_Y3_0011_139spin	FD31_Asp_11.1_on_C110_thread_Y3	-2.293
-19218.399	140.855	16.202	7.273	22	ON	7.273	16.507	24.878	FD31_Asp_11.1_on_C110_thread_M3_0022_141spin	FD31_Asp_11.1_on_C110_thread_M3	-1.361
