total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25500.625	32.85	10.473	4.096	10	ON	4.096	10.615	16.981	DHR49_neg_11.0_on_C101_thread_L2_0010_33spin	DHR49_neg_11.0_on_C101_thread_L2	-255.993
-25494.066	32.99	10.593	4.052	29	ON	4.052	10.773	17.305	DHR49_neg_11.0_on_C101_thread_T2_0029_33spin	DHR49_neg_11.0_on_C101_thread_T2	-249.434
-25493.232	33.464	10.367	3.692	25	ON	3.692	10.53	17.172	DHR49_neg_11.0_on_C101_thread_H2_0025_33spin	DHR49_neg_11.0_on_C101_thread_H2	-248.6
-25492.253	32.203	10.706	4.301	8	ON	4.301	10.864	17.147	DHR49_neg_11.0_on_C101_thread_C3_0008_32spin	DHR49_neg_11.0_on_C101_thread_C3	-247.621
-25491.536	32.276	10.675	4.139	21	ON	4.139	10.832	17.278	DHR49_neg_11.0_on_C101_thread_E2_0021_32spin	DHR49_neg_11.0_on_C101_thread_E2	-246.904
-25489.664	32.385	10.487	3.693	4	ON	3.693	10.575	17.125	DHR49_neg_11.0_on_C101_thread_P4_0004_32spin	DHR49_neg_11.0_on_C101_thread_P4	-245.032
-25488.649	33.273	10.652	4.17	25	ON	4.17	10.825	17.256	DHR49_neg_11.0_on_C101_thread_C2_0025_33spin	DHR49_neg_11.0_on_C101_thread_C2	-244.017
-25488.538	32.87	10.596	4.005	22	ON	4.005	10.769	17.376	DHR49_neg_11.0_on_C101_thread_P1_0022_33spin	DHR49_neg_11.0_on_C101_thread_P1	-243.906
-25486.504	31.931	10.62	4.094	8	ON	4.094	10.77	17.27	DHR49_neg_11.0_on_C101_thread_T1_0008_32spin	DHR49_neg_11.0_on_C101_thread_T1	-241.872
-25483.648	32.117	10.706	4.324	27	ON	4.324	10.915	17.474	DHR49_neg_11.0_on_C101_thread_C4_0027_32spin	DHR49_neg_11.0_on_C101_thread_C4	-239.016
-25455.788	-179.932	10.909	4.285	3	ON	4.285	10.98	17.341	DHR49_neg_11.0_on_C101_thread_W1_0003_-180spin	DHR49_neg_11.0_on_C101_thread_W1	-211.156
-25353.373	-169.914	10.806	4.457	2	ON	4.457	11.013	17.389	DHR49_neg_11.0_on_C101_thread_J3_0002_-170spin	DHR49_neg_11.0_on_C101_thread_J3	-108.741
-25402.611	-150.774	10.868	4.285	21	ON	4.285	11.094	17.824	DHR49_neg_11.0_on_C101_thread_W3_0021_-151spin	DHR49_neg_11.0_on_C101_thread_W3	-157.979
-25466.802	-146.755	10.602	4.033	20	ON	4.033	10.858	17.648	DHR49_neg_11.0_on_C101_thread_V2_0020_-147spin	DHR49_neg_11.0_on_C101_thread_V2	-222.17
-25362.869	-137.959	11.062	4.792	3	ON	4.792	11.278	17.716	DHR49_neg_11.0_on_C101_thread_L4_0003_-138spin	DHR49_neg_11.0_on_C101_thread_L4	-118.237
-25337.879	-123.816	11.011	4.675	8	ON	4.675	11.226	17.61	DHR49_neg_11.0_on_C101_thread_D1_0008_-124spin	DHR49_neg_11.0_on_C101_thread_D1	-93.247
-25366.25	-112.34	11.015	4.615	15	ON	4.615	11.246	17.812	DHR49_neg_11.0_on_C101_thread_G2_0015_-112spin	DHR49_neg_11.0_on_C101_thread_G2	-121.618
-25350.032	-107.118	10.934	4.617	28	ON	4.617	11.136	17.639	DHR49_neg_11.0_on_C101_thread_F4_0028_-107spin	DHR49_neg_11.0_on_C101_thread_F4	-105.4
-25367.87	-92.134	11.054	4.72	30	ON	4.72	11.233	17.581	DHR49_neg_11.0_on_C101_thread_S3_0030_-92spin	DHR49_neg_11.0_on_C101_thread_S3	-123.238
-25347.743	-87.686	10.863	4.235	19	ON	4.235	10.966	17.415	DHR49_neg_11.0_on_C101_thread_E3_0019_-88spin	DHR49_neg_11.0_on_C101_thread_E3	-103.111
-25334.217	-70.614	11.06	4.657	15	ON	4.657	11.284	17.782	DHR49_neg_11.0_on_C101_thread_A4_0015_-71spin	DHR49_neg_11.0_on_C101_thread_A4	-89.585
-25367.794	-67.59	10.963	4.305	5	ON	4.305	11.255	18.083	DHR49_neg_11.0_on_C101_thread_J1_0005_-68spin	DHR49_neg_11.0_on_C101_thread_J1	-123.162
-25360.963	-54.637	10.867	4.464	28	ON	4.464	11.099	17.626	DHR49_neg_11.0_on_C101_thread_M1_0028_-55spin	DHR49_neg_11.0_on_C101_thread_M1	-116.331
