total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18946.74	83.258	10.614	3.083	21	ON	3.083	10.801	18.862	DHR49_neg_9.7_on_C110_thread_Z4_0021_83spin	DHR49_neg_9.7_on_C110_thread_Z4	-49.164
-18945.49	-96.928	11.179	3.288	14	ON	3.288	11.144	19.575	DHR49_neg_9.7_on_C110_thread_U1_0014_-97spin	DHR49_neg_9.7_on_C110_thread_U1	-47.914
-18941.691	82.961	10.036	3.318	28	ON	3.318	10.372	17.327	DHR49_neg_9.7_on_C110_thread_H3_0028_83spin	DHR49_neg_9.7_on_C110_thread_H3	-44.115
-18941.3	-96.766	13.347	3.592	3	ON	3.592	13.179	23.675	DHR49_neg_9.7_on_C110_thread_N1_0003_-97spin	DHR49_neg_9.7_on_C110_thread_N1	-43.724
-18939.964	-96.947	10.732	3.281	16	ON	3.281	10.951	18.73	DHR49_neg_9.7_on_C110_thread_P2_0016_-97spin	DHR49_neg_9.7_on_C110_thread_P2	-42.388
-18936.151	83.554	11.29	3.694	3	ON	3.694	11.432	19.409	DHR49_neg_9.7_on_C110_thread_Q2_0003_84spin	DHR49_neg_9.7_on_C110_thread_Q2	-38.575
-18932.206	82.719	12.038	3.436	19	ON	3.436	11.547	21.34	DHR49_neg_9.7_on_C110_thread_E1_0019_83spin	DHR49_neg_9.7_on_C110_thread_E1	-34.63
-18931.822	82.233	11.879	3.212	18	ON	3.212	11.418	21.07	DHR49_neg_9.7_on_C110_thread_V2_0018_82spin	DHR49_neg_9.7_on_C110_thread_V2	-34.246
-18930.347	-97.425	11.926	3.295	3	ON	3.295	11.683	21.06	DHR49_neg_9.7_on_C110_thread_M2_0003_-97spin	DHR49_neg_9.7_on_C110_thread_M2	-32.771
-18924.803	84.561	10.578	3.317	16	ON	3.317	10.778	18.364	DHR49_neg_9.7_on_C110_thread_V1_0016_85spin	DHR49_neg_9.7_on_C110_thread_V1	-27.227
-18899.417	-175.252	16.352	4.052	19	ON	4.052	16.324	27.895	DHR49_neg_9.7_on_C110_thread_I6_0019_-175spin	DHR49_neg_9.7_on_C110_thread_I6	-1.841
-18902.716	-163.991	22.748	3.548	11	ON	3.548	22.589	41.293	DHR49_neg_9.7_on_C110_thread_V3_0011_-164spin	DHR49_neg_9.7_on_C110_thread_V3	-5.14
-18897.82	-150.313	24.67	6.998	15	ON	6.998	24.749	42.505	DHR49_neg_9.7_on_C110_thread_J5_0015_-150spin	DHR49_neg_9.7_on_C110_thread_J5	-0.244
-18900.07	-145.802	20.205	3.893	23	ON	3.893	20.374	36.173	DHR49_neg_9.7_on_C110_thread_K2_0023_-146spin	DHR49_neg_9.7_on_C110_thread_K2	-2.494
-18918.062	-135.384	10.082	3.411	12	ON	3.411	10.305	16.881	DHR49_neg_9.7_on_C110_thread_S3_0012_-135spin	DHR49_neg_9.7_on_C110_thread_S3	-20.486
-18902.947	-122.384	21.714	3.998	14	ON	3.998	22.122	38.89	DHR49_neg_9.7_on_C110_thread_F1_0014_-122spin	DHR49_neg_9.7_on_C110_thread_F1	-5.371
-18904.247	-113.154	20.931	3.77	3	ON	3.77	21.233	37.735	DHR49_neg_9.7_on_C110_thread_J3_0003_-113spin	DHR49_neg_9.7_on_C110_thread_J3	-6.671
