total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19389.058	75.661	11.431	3.961	21	ON	3.961	11.79	19.056	FD31_11.8_on_C110_thread_W2_0021_76spin	FD31_11.8_on_C110_thread_W2	-46.101
-19388.704	75.678	11.431	3.971	10	ON	3.971	11.8	19.068	FD31_11.8_on_C110_thread_G1_0010_76spin	FD31_11.8_on_C110_thread_G1	-45.747
-19388.239	75.861	11.431	3.954	30	ON	3.954	11.8	19.099	FD31_11.8_on_C110_thread_O4_0030_76spin	FD31_11.8_on_C110_thread_O4	-45.282
-19388.177	75.899	11.431	3.807	14	ON	3.807	11.811	19.2	FD31_11.8_on_C110_thread_O2_0014_76spin	FD31_11.8_on_C110_thread_O2	-45.22
-19388.082	75.796	11.431	3.954	13	ON	3.954	11.8	19.099	FD31_11.8_on_C110_thread_F5_0013_76spin	FD31_11.8_on_C110_thread_F5	-45.125
-19387.949	75.774	11.431	3.954	26	ON	3.954	11.8	19.099	FD31_11.8_on_C110_thread_D1_0026_76spin	FD31_11.8_on_C110_thread_D1	-44.992
-19387.933	75.772	11.431	3.954	2	ON	3.954	11.8	19.099	FD31_11.8_on_C110_thread_H2_0002_76spin	FD31_11.8_on_C110_thread_H2	-44.976
-19387.415	75.72	11.431	3.954	18	ON	3.954	11.8	19.099	FD31_11.8_on_C110_thread_X3_0018_76spin	FD31_11.8_on_C110_thread_X3	-44.458
-19387.119	75.892	11.431	4.018	20	ON	4.018	11.794	19.028	FD31_11.8_on_C110_thread_R2_0020_76spin	FD31_11.8_on_C110_thread_R2	-44.162
-19386.963	75.687	11.431	3.954	14	ON	3.954	11.8	19.099	FD31_11.8_on_C110_thread_M5_0014_76spin	FD31_11.8_on_C110_thread_M5	-44.006
-19344.562	-174.055	20.874	4.919	21	ON	4.919	20.655	38.232	FD31_11.8_on_C110_thread_Z3_0021_-174spin	FD31_11.8_on_C110_thread_Z3	-1.605
-19345.789	-161.658	27.394	5.202	6	ON	5.202	27.286	49.072	FD31_11.8_on_C110_thread_S1_0006_-162spin	FD31_11.8_on_C110_thread_S1	-2.832
