total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19395.874	75.141	15.142	7.677	15	ON	7.677	15.465	22.583	FD31_Lys_Checker_12.0_on_C110_thread_T1_0015_75spin	FD31_Lys_Checker_12.0_on_C110_thread_T1	-18.001
-19395.825	14.116	15.579	6.279	5	ON	6.279	15.048	24.91	FD31_Lys_Checker_12.0_on_C110_thread_B2_0005_14spin	FD31_Lys_Checker_12.0_on_C110_thread_B2	-17.952
-19395.824	-45.015	14.903	7.502	9	ON	7.502	15.773	22.096	FD31_Lys_Checker_12.0_on_C110_thread_K2_0009_-45spin	FD31_Lys_Checker_12.0_on_C110_thread_K2	-17.951
-19395.812	74.888	15.177	7.475	10	ON	7.475	15.152	22.809	FD31_Lys_Checker_12.0_on_C110_thread_N4_0010_75spin	FD31_Lys_Checker_12.0_on_C110_thread_N4	-17.939
-19395.695	-104.666	15.175	7.602	13	ON	7.602	15.326	22.663	FD31_Lys_Checker_12.0_on_C110_thread_B2_0013_-105spin	FD31_Lys_Checker_12.0_on_C110_thread_B2	-17.822
-19395.557	75.614	15.111	7.512	7	ON	7.512	15.3	22.635	FD31_Lys_Checker_12.0_on_C110_thread_W3_0007_76spin	FD31_Lys_Checker_12.0_on_C110_thread_W3	-17.684
-19395.491	44.5	15.297	7.425	11	ON	7.425	15.335	23.075	FD31_Lys_Checker_12.0_on_C110_thread_K3_0011_44spin	FD31_Lys_Checker_12.0_on_C110_thread_K3	-17.618
-19395.107	-105.48	14.812	7.232	2	ON	7.232	14.858	22.285	FD31_Lys_Checker_12.0_on_C110_thread_K1_0002_-105spin	FD31_Lys_Checker_12.0_on_C110_thread_K1	-17.234
-19394.991	-105.195	15.142	7.707	7	ON	7.707	15.639	22.67	FD31_Lys_Checker_12.0_on_C110_thread_C1_0007_-105spin	FD31_Lys_Checker_12.0_on_C110_thread_C1	-17.118
-19394.769	-103.981	14.927	7.486	17	ON	7.486	15.219	22.314	FD31_Lys_Checker_12.0_on_C110_thread_T4_0017_-104spin	FD31_Lys_Checker_12.0_on_C110_thread_T4	-16.896
-19386.01	-172.092	15.409	7.75	2	ON	7.75	16.549	22.446	FD31_Lys_Checker_12.0_on_C110_thread_L4_0002_-172spin	FD31_Lys_Checker_12.0_on_C110_thread_L4	-8.137
-19393.413	-165.608	15.15	7.654	1	ON	7.654	15.226	22.568	FD31_Lys_Checker_12.0_on_C110_thread_T4_0001_-166spin	FD31_Lys_Checker_12.0_on_C110_thread_T4	-15.54
-19385.856	-157.267	15.305	8.181	15	ON	8.181	15.912	22.522	FD31_Lys_Checker_12.0_on_C110_thread_V2_0015_-157spin	FD31_Lys_Checker_12.0_on_C110_thread_V2	-7.983
-19385.874	-143.013	15.786	8.565	10	ON	8.565	16.478	23.019	FD31_Lys_Checker_12.0_on_C110_thread_S3_0010_-143spin	FD31_Lys_Checker_12.0_on_C110_thread_S3	-8.001
-19392.118	-135.678	15.344	7.693	2	ON	7.693	15.919	22.976	FD31_Lys_Checker_12.0_on_C110_thread_T4_0002_-136spin	FD31_Lys_Checker_12.0_on_C110_thread_T4	-14.245
