total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18133.315	-119.843	10.143	3.507	16	ON	3.507	10.149	17.014	DHR49_neg_9.9_on_V010_thread_P2_0016_-120spin	DHR49_neg_9.9_on_V010_thread_P2	-628.194
-18082.135	61.401	10.63	4.196	19	ON	4.196	10.664	17.498	DHR49_neg_9.9_on_V010_thread_I3_0019_61spin	DHR49_neg_9.9_on_V010_thread_I3	-577.014
-18078.597	61.821	10.642	4.169	30	ON	4.169	10.674	17.547	DHR49_neg_9.9_on_V010_thread_Q1_0030_62spin	DHR49_neg_9.9_on_V010_thread_Q1	-573.476
-18072.875	61.668	10.543	3.975	8	ON	3.975	10.493	17.198	DHR49_neg_9.9_on_V010_thread_N2_0008_62spin	DHR49_neg_9.9_on_V010_thread_N2	-567.754
-18070.682	61.525	10.504	3.981	4	ON	3.981	10.56	17.573	DHR49_neg_9.9_on_V010_thread_K2_0004_62spin	DHR49_neg_9.9_on_V010_thread_K2	-565.561
-18066.365	60.29	10.575	4.17	26	ON	4.17	10.608	17.377	DHR49_neg_9.9_on_V010_thread_F4_0026_60spin	DHR49_neg_9.9_on_V010_thread_F4	-561.244
-18064.256	-118.27	10.618	4.182	10	ON	4.182	10.642	17.436	DHR49_neg_9.9_on_V010_thread_W2_0010_-118spin	DHR49_neg_9.9_on_V010_thread_W2	-559.135
-18058.129	62.597	10.642	4.208	18	ON	4.208	10.66	17.404	DHR49_neg_9.9_on_V010_thread_F1_0018_63spin	DHR49_neg_9.9_on_V010_thread_F1	-553.008
-18056.377	61.082	10.739	4.271	27	ON	4.271	10.733	17.462	DHR49_neg_9.9_on_V010_thread_C4_0027_61spin	DHR49_neg_9.9_on_V010_thread_C4	-551.256
-18056.097	-116.967	10.301	3.815	19	ON	3.815	10.324	17.137	DHR49_neg_9.9_on_V010_thread_D2_0019_-117spin	DHR49_neg_9.9_on_V010_thread_D2	-550.976
-18014.268	-179.041	10.661	4.209	22	ON	4.209	10.7	17.57	DHR49_neg_9.9_on_V010_thread_I3_0022_-179spin	DHR49_neg_9.9_on_V010_thread_I3	-509.147
-17984.357	-161.4	10.592	4.15	4	ON	4.15	10.62	17.416	DHR49_neg_9.9_on_V010_thread_B1_0004_-161spin	DHR49_neg_9.9_on_V010_thread_B1	-479.236
-17987.145	-152.542	10.505	4.024	28	ON	4.024	10.51	17.3	DHR49_neg_9.9_on_V010_thread_F2_0028_-153spin	DHR49_neg_9.9_on_V010_thread_F2	-482.024
-17963.668	-149.35	10.741	4.314	30	ON	4.314	10.767	17.557	DHR49_neg_9.9_on_V010_thread_G1_0030_-149spin	DHR49_neg_9.9_on_V010_thread_G1	-458.547
-17961.246	-135.996	10.696	4.168	18	ON	4.168	10.784	17.806	DHR49_neg_9.9_on_V010_thread_X2_0018_-136spin	DHR49_neg_9.9_on_V010_thread_X2	-456.125
-18048.531	-121.934	10.523	4.026	15	ON	4.026	10.604	17.584	DHR49_neg_9.9_on_V010_thread_G3_0015_-122spin	DHR49_neg_9.9_on_V010_thread_G3	-543.41
-18133.315	-119.843	10.143	3.507	16	ON	3.507	10.149	17.014	DHR49_neg_9.9_on_V010_thread_P2_0016_-120spin	DHR49_neg_9.9_on_V010_thread_P2	-628.194
-18013.313	-109.489	10.421	3.892	15	ON	3.892	10.491	17.465	DHR49_neg_9.9_on_V010_thread_L2_0015_-109spin	DHR49_neg_9.9_on_V010_thread_L2	-508.192
-17958.924	-96.073	10.644	4.163	25	ON	4.163	10.649	17.439	DHR49_neg_9.9_on_V010_thread_L4_0025_-96spin	DHR49_neg_9.9_on_V010_thread_L4	-453.803
-17997.534	-85.976	10.596	4.112	23	ON	4.112	10.679	17.658	DHR49_neg_9.9_on_V010_thread_H2_0023_-86spin	DHR49_neg_9.9_on_V010_thread_H2	-492.413
-18011.561	-78.31	10.558	4.05	22	ON	4.05	10.63	17.593	DHR49_neg_9.9_on_V010_thread_Y1_0022_-78spin	DHR49_neg_9.9_on_V010_thread_Y1	-506.44
-18026.072	-63.773	10.665	4.004	28	ON	4.004	10.682	17.748	DHR49_neg_9.9_on_V010_thread_U1_0028_-64spin	DHR49_neg_9.9_on_V010_thread_U1	-520.951
-18006.294	-59.975	10.87	4.263	29	ON	4.263	10.85	17.713	DHR49_neg_9.9_on_V010_thread_Q1_0029_-60spin	DHR49_neg_9.9_on_V010_thread_Q1	-501.173
-17968.848	-48.408	10.734	4.186	10	ON	4.186	10.793	17.748	DHR49_neg_9.9_on_V010_thread_X2_0010_-48spin	DHR49_neg_9.9_on_V010_thread_X2	-463.727
-18009.545	-38.565	10.53	4.004	1	ON	4.004	10.576	17.481	DHR49_neg_9.9_on_V010_thread_S2_0001_-39spin	DHR49_neg_9.9_on_V010_thread_S2	-504.424
-17997.758	-27.132	10.737	4.299	26	ON	4.299	10.746	17.452	DHR49_neg_9.9_on_V010_thread_W1_0026_-27spin	DHR49_neg_9.9_on_V010_thread_W1	-492.637
-18032.318	-11.178	10.553	4.126	28	ON	4.126	10.578	17.366	DHR49_neg_9.9_on_V010_thread_M3_0028_-11spin	DHR49_neg_9.9_on_V010_thread_M3	-527.197
-18008.606	-0.225	10.749	4.239	26	ON	4.239	10.918	17.955	DHR49_neg_9.9_on_V010_thread_A2_0026_0spin	DHR49_neg_9.9_on_V010_thread_A2	-503.485
-18016.585	1.019	10.639	4.152	23	ON	4.152	10.761	17.837	DHR49_neg_9.9_on_V010_thread_Q2_0023_1spin	DHR49_neg_9.9_on_V010_thread_Q2	-511.464
-17977.043	12.592	10.656	4.164	5	ON	4.164	10.64	17.368	DHR49_neg_9.9_on_V010_thread_V4_0005_13spin	DHR49_neg_9.9_on_V010_thread_V4	-471.922
-17997.688	21.965	10.607	4.213	14	ON	4.213	10.699	17.635	DHR49_neg_9.9_on_V010_thread_F3_0014_22spin	DHR49_neg_9.9_on_V010_thread_F3	-492.567
-17978.422	36.366	10.64	4.168	12	ON	4.168	10.66	17.491	DHR49_neg_9.9_on_V010_thread_J1_0012_36spin	DHR49_neg_9.9_on_V010_thread_J1	-473.301
-18003.113	49.536	10.507	3.977	30	ON	3.977	10.534	17.464	DHR49_neg_9.9_on_V010_thread_P4_0030_50spin	DHR49_neg_9.9_on_V010_thread_P4	-497.992
-18056.057	59.834	10.727	4.221	12	ON	4.221	10.75	17.633	DHR49_neg_9.9_on_V010_thread_D1_0012_60spin	DHR49_neg_9.9_on_V010_thread_D1	-550.936
-18082.135	61.401	10.63	4.196	19	ON	4.196	10.664	17.498	DHR49_neg_9.9_on_V010_thread_I3_0019_61spin	DHR49_neg_9.9_on_V010_thread_I3	-577.014
-17981.255	72.625	10.545	4.079	17	ON	4.079	10.581	17.415	DHR49_neg_9.9_on_V010_thread_T4_0017_73spin	DHR49_neg_9.9_on_V010_thread_T4	-476.134
-17980.462	86.311	10.595	4.058	12	ON	4.058	10.589	17.409	DHR49_neg_9.9_on_V010_thread_V1_0012_86spin	DHR49_neg_9.9_on_V010_thread_V1	-475.341
-17991.795	99.705	10.633	4.152	7	ON	4.152	10.637	17.428	DHR49_neg_9.9_on_V010_thread_G1_0007_100spin	DHR49_neg_9.9_on_V010_thread_G1	-486.674
-18016.197	102.304	10.512	4.055	20	ON	4.055	10.527	17.32	DHR49_neg_9.9_on_V010_thread_Y2_0020_102spin	DHR49_neg_9.9_on_V010_thread_Y2	-511.076
-18043.088	118.871	10.651	4.088	8	ON	4.088	10.685	17.683	DHR49_neg_9.9_on_V010_thread_E2_0008_119spin	DHR49_neg_9.9_on_V010_thread_E2	-537.967
-18031.39	122.555	10.642	4.211	5	ON	4.211	10.655	17.389	DHR49_neg_9.9_on_V010_thread_K3_0005_123spin	DHR49_neg_9.9_on_V010_thread_K3	-526.269
-17977.771	138.259	10.587	4.123	29	ON	4.123	10.609	17.438	DHR49_neg_9.9_on_V010_thread_D3_0029_138spin	DHR49_neg_9.9_on_V010_thread_D3	-472.65
-18002.896	146.666	10.558	4.076	5	ON	4.076	10.58	17.429	DHR49_neg_9.9_on_V010_thread_M1_0005_147spin	DHR49_neg_9.9_on_V010_thread_M1	-497.775
-18027.789	155.625	10.416	4.056	12	ON	4.056	10.486	17.306	DHR49_neg_9.9_on_V010_thread_K4_0012_156spin	DHR49_neg_9.9_on_V010_thread_K4	-522.668
-18037.992	167.266	10.426	3.988	9	ON	3.988	10.481	17.352	DHR49_neg_9.9_on_V010_thread_B2_0009_167spin	DHR49_neg_9.9_on_V010_thread_B2	-532.871
-18032.171	179.183	10.598	4.117	4	ON	4.117	10.602	17.393	DHR49_neg_9.9_on_V010_thread_X2_0004_179spin	DHR49_neg_9.9_on_V010_thread_X2	-527.05
