total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18286.931	-179.618	11.431	4.256	13	ON	4.256	12.863	18.179	FD31_Gln_Checker_11.8_on_V010_thread_X1_0013_-180spin	FD31_Gln_Checker_11.8_on_V010_thread_X1	-352.602
-18283.137	179.87	11.986	4.918	21	ON	4.918	13.136	18.846	FD31_Gln_Checker_11.8_on_V010_thread_C4_0021_180spin	FD31_Gln_Checker_11.8_on_V010_thread_C4	-348.808
-18280.704	179.508	11.848	4.493	18	ON	4.493	13.069	18.937	FD31_Gln_Checker_11.8_on_V010_thread_V4_0018_180spin	FD31_Gln_Checker_11.8_on_V010_thread_V4	-346.375
-18278.983	179.597	11.431	4.336	5	ON	4.336	12.76	18.167	FD31_Gln_Checker_11.8_on_V010_thread_M4_0005_180spin	FD31_Gln_Checker_11.8_on_V010_thread_M4	-344.654
-18275.31	-179.625	11.579	4.125	4	ON	4.125	12.965	18.437	FD31_Gln_Checker_11.8_on_V010_thread_H2_0004_-180spin	FD31_Gln_Checker_11.8_on_V010_thread_H2	-340.981
-18275.061	135.584	11.941	4.896	21	ON	4.896	13.107	18.76	FD31_Gln_Checker_11.8_on_V010_thread_Q3_0021_136spin	FD31_Gln_Checker_11.8_on_V010_thread_Q3	-340.732
-18274.136	-45.859	11.689	4.616	16	ON	4.616	12.948	18.436	FD31_Gln_Checker_11.8_on_V010_thread_L4_0016_-46spin	FD31_Gln_Checker_11.8_on_V010_thread_L4	-339.807
-18273.002	179.439	11.773	3.783	24	ON	3.783	13.258	19.135	FD31_Gln_Checker_11.8_on_V010_thread_U2_0024_179spin	FD31_Gln_Checker_11.8_on_V010_thread_U2	-338.673
-18271.261	133.645	12.018	4.691	6	ON	4.691	12.452	19.52	FD31_Gln_Checker_11.8_on_V010_thread_O1_0006_134spin	FD31_Gln_Checker_11.8_on_V010_thread_O1	-336.932
-18268.324	-179.285	11.948	4.548	25	ON	4.548	13.371	18.698	FD31_Gln_Checker_11.8_on_V010_thread_H3_0025_-179spin	FD31_Gln_Checker_11.8_on_V010_thread_H3	-333.995
