total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18114.788	52.007	10.562	4.26	17	ON	4.26	10.795	16.894	DHR49_neg_10.7_on_V010_thread_Y2_0017_52spin	DHR49_neg_10.7_on_V010_thread_Y2	-531.438
-18110.609	51.307	10.648	4.267	3	ON	4.267	10.825	17.188	DHR49_neg_10.7_on_V010_thread_R2_0003_51spin	DHR49_neg_10.7_on_V010_thread_R2	-527.259
-18098.46	59.571	10.52	3.935	24	ON	3.935	10.648	16.965	DHR49_neg_10.7_on_V010_thread_U3_0024_60spin	DHR49_neg_10.7_on_V010_thread_U3	-515.11
-18096.885	-51.524	10.6	4.196	10	ON	4.196	10.748	16.89	DHR49_neg_10.7_on_V010_thread_E2_0010_-52spin	DHR49_neg_10.7_on_V010_thread_E2	-513.535
-18096.507	63.968	10.553	4.126	2	ON	4.126	10.692	16.84	DHR49_neg_10.7_on_V010_thread_Z3_0002_64spin	DHR49_neg_10.7_on_V010_thread_Z3	-513.157
-18093.74	52.062	10.642	4.283	15	ON	4.283	10.824	17.155	DHR49_neg_10.7_on_V010_thread_K1_0015_52spin	DHR49_neg_10.7_on_V010_thread_K1	-510.39
-18092.998	-130.433	10.525	4.233	2	ON	4.233	10.696	16.898	DHR49_neg_10.7_on_V010_thread_O4_0002_-130spin	DHR49_neg_10.7_on_V010_thread_O4	-509.648
-18090.635	-0.446	10.542	4.23	30	ON	4.23	10.723	17.007	DHR49_neg_10.7_on_V010_thread_J2_0030_0spin	DHR49_neg_10.7_on_V010_thread_J2	-507.285
-18090.346	-47.294	10.285	4.002	22	ON	4.002	10.484	16.594	DHR49_neg_10.7_on_V010_thread_G2_0022_-47spin	DHR49_neg_10.7_on_V010_thread_G2	-506.996
-18088.569	50.066	10.774	4.436	20	ON	4.436	10.94	17.16	DHR49_neg_10.7_on_V010_thread_O3_0020_50spin	DHR49_neg_10.7_on_V010_thread_O3	-505.219
-18066.931	-179.727	10.745	4.484	28	ON	4.484	10.937	17.14	DHR49_neg_10.7_on_V010_thread_T1_0028_-180spin	DHR49_neg_10.7_on_V010_thread_T1	-483.581
-18053.473	-168.4	10.628	4.326	5	ON	4.326	10.802	16.928	DHR49_neg_10.7_on_V010_thread_Y2_0005_-168spin	DHR49_neg_10.7_on_V010_thread_Y2	-470.123
-18034.299	-159.737	10.398	4.042	29	ON	4.042	10.603	16.576	DHR49_neg_10.7_on_V010_thread_Z3_0029_-160spin	DHR49_neg_10.7_on_V010_thread_Z3	-450.949
-18056.671	-144.437	10.58	4.048	16	ON	4.048	10.819	16.976	DHR49_neg_10.7_on_V010_thread_U2_0016_-144spin	DHR49_neg_10.7_on_V010_thread_U2	-473.321
-18092.998	-130.433	10.525	4.233	2	ON	4.233	10.696	16.898	DHR49_neg_10.7_on_V010_thread_O4_0002_-130spin	DHR49_neg_10.7_on_V010_thread_O4	-509.648
-18087.606	-128.781	10.756	4.459	1	ON	4.459	10.926	17.127	DHR49_neg_10.7_on_V010_thread_F3_0001_-129spin	DHR49_neg_10.7_on_V010_thread_F3	-504.256
-18071.123	-119.7	10.649	4.298	11	ON	4.298	10.891	16.967	DHR49_neg_10.7_on_V010_thread_Q4_0011_-120spin	DHR49_neg_10.7_on_V010_thread_Q4	-487.773
-18031.34	-103.485	10.754	4.428	7	ON	4.428	10.933	17.235	DHR49_neg_10.7_on_V010_thread_B4_0007_-103spin	DHR49_neg_10.7_on_V010_thread_B4	-447.99
-18033.556	-92.328	10.74	4.335	23	ON	4.335	10.838	16.991	DHR49_neg_10.7_on_V010_thread_P2_0023_-92spin	DHR49_neg_10.7_on_V010_thread_P2	-450.206
-18048.195	-80.104	10.626	4.187	24	ON	4.187	10.7	16.859	DHR49_neg_10.7_on_V010_thread_O3_0024_-80spin	DHR49_neg_10.7_on_V010_thread_O3	-464.845
-18041.006	-79.558	10.645	4.153	11	ON	4.153	10.813	17.241	DHR49_neg_10.7_on_V010_thread_M3_0011_-80spin	DHR49_neg_10.7_on_V010_thread_M3	-457.656
-18038.838	-67.602	10.609	4.289	5	ON	4.289	10.779	17.013	DHR49_neg_10.7_on_V010_thread_E2_0005_-68spin	DHR49_neg_10.7_on_V010_thread_E2	-455.488
-18096.885	-51.524	10.6	4.196	10	ON	4.196	10.748	16.89	DHR49_neg_10.7_on_V010_thread_E2_0010_-52spin	DHR49_neg_10.7_on_V010_thread_E2	-513.535
-18090.346	-47.294	10.285	4.002	22	ON	4.002	10.484	16.594	DHR49_neg_10.7_on_V010_thread_G2_0022_-47spin	DHR49_neg_10.7_on_V010_thread_G2	-506.996
-18066.682	-32.395	10.515	4.116	4	ON	4.116	10.762	16.872	DHR49_neg_10.7_on_V010_thread_Y3_0004_-32spin	DHR49_neg_10.7_on_V010_thread_Y3	-483.332
-18067.941	-20.085	10.607	4.055	17	ON	4.055	10.753	17.051	DHR49_neg_10.7_on_V010_thread_X1_0017_-20spin	DHR49_neg_10.7_on_V010_thread_X1	-484.591
-18077.218	-10.702	10.48	4.074	11	ON	4.074	10.652	17.007	DHR49_neg_10.7_on_V010_thread_T2_0011_-11spin	DHR49_neg_10.7_on_V010_thread_T2	-493.868
-18090.635	-0.446	10.542	4.23	30	ON	4.23	10.723	17.007	DHR49_neg_10.7_on_V010_thread_J2_0030_0spin	DHR49_neg_10.7_on_V010_thread_J2	-507.285
-18082.077	1.212	10.494	3.841	8	ON	3.841	10.593	16.938	DHR49_neg_10.7_on_V010_thread_Y2_0008_1spin	DHR49_neg_10.7_on_V010_thread_Y2	-498.727
-18044.918	12.634	10.737	4.354	14	ON	4.354	10.88	16.961	DHR49_neg_10.7_on_V010_thread_R4_0014_13spin	DHR49_neg_10.7_on_V010_thread_R4	-461.568
-18037.589	24.702	10.531	4.125	18	ON	4.125	10.703	17.058	DHR49_neg_10.7_on_V010_thread_F1_0018_25spin	DHR49_neg_10.7_on_V010_thread_F1	-454.239
-18048.776	35.22	10.6	4.302	14	ON	4.302	10.848	16.989	DHR49_neg_10.7_on_V010_thread_E4_0014_35spin	DHR49_neg_10.7_on_V010_thread_E4	-465.426
-18080.848	48.178	10.728	4.387	13	ON	4.387	10.931	16.926	DHR49_neg_10.7_on_V010_thread_Z1_0013_48spin	DHR49_neg_10.7_on_V010_thread_Z1	-497.498
-18114.788	52.007	10.562	4.26	17	ON	4.26	10.795	16.894	DHR49_neg_10.7_on_V010_thread_Y2_0017_52spin	DHR49_neg_10.7_on_V010_thread_Y2	-531.438
-18096.507	63.968	10.553	4.126	2	ON	4.126	10.692	16.84	DHR49_neg_10.7_on_V010_thread_Z3_0002_64spin	DHR49_neg_10.7_on_V010_thread_Z3	-513.157
-18039.677	77.031	10.525	4.055	11	ON	4.055	10.672	16.884	DHR49_neg_10.7_on_V010_thread_C4_0011_77spin	DHR49_neg_10.7_on_V010_thread_C4	-456.327
-18033.949	87.407	10.609	4.202	17	ON	4.202	10.781	17.135	DHR49_neg_10.7_on_V010_thread_R4_0017_87spin	DHR49_neg_10.7_on_V010_thread_R4	-450.599
-18039.342	99.89	10.453	4.103	12	ON	4.103	10.62	16.637	DHR49_neg_10.7_on_V010_thread_M4_0012_100spin	DHR49_neg_10.7_on_V010_thread_M4	-455.992
-18032.118	108.865	10.725	4.319	25	ON	4.319	10.897	17.252	DHR49_neg_10.7_on_V010_thread_A1_0025_109spin	DHR49_neg_10.7_on_V010_thread_A1	-448.768
-18028.255	116.042	10.691	4.347	7	ON	4.347	10.866	17.166	DHR49_neg_10.7_on_V010_thread_T2_0007_116spin	DHR49_neg_10.7_on_V010_thread_T2	-444.905
-18086.434	129.126	10.589	4.183	10	ON	4.183	10.761	17.116	DHR49_neg_10.7_on_V010_thread_H4_0010_129spin	DHR49_neg_10.7_on_V010_thread_H4	-503.084
-18083.006	132.426	10.68	4.225	9	ON	4.225	10.798	16.997	DHR49_neg_10.7_on_V010_thread_A3_0009_132spin	DHR49_neg_10.7_on_V010_thread_A3	-499.656
-18053.892	148.238	10.544	4.139	10	ON	4.139	10.664	16.806	DHR49_neg_10.7_on_V010_thread_M1_0010_148spin	DHR49_neg_10.7_on_V010_thread_M1	-470.542
-18085.462	155.952	10.51	4.103	28	ON	4.103	10.682	17.036	DHR49_neg_10.7_on_V010_thread_O4_0028_156spin	DHR49_neg_10.7_on_V010_thread_O4	-502.112
-18066.08	167.558	10.547	4.227	7	ON	4.227	10.769	16.822	DHR49_neg_10.7_on_V010_thread_Z2_0007_168spin	DHR49_neg_10.7_on_V010_thread_Z2	-482.73
-18079.366	179.776	10.631	4.183	29	ON	4.183	10.778	16.96	DHR49_neg_10.7_on_V010_thread_F2_0029_180spin	DHR49_neg_10.7_on_V010_thread_F2	-496.016
