total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25479.252	34.446	10.582	4.185	18	ON	4.185	10.822	16.882	DHR49_neg_10.7_on_C101_thread_Q4_0018_34spin	DHR49_neg_10.7_on_C101_thread_Q4	-233.563
-25476.554	32.981	10.651	4.357	13	ON	4.357	10.831	16.965	DHR49_neg_10.7_on_C101_thread_Y1_0013_33spin	DHR49_neg_10.7_on_C101_thread_Y1	-230.865
-25473.699	32.477	10.528	4.019	22	ON	4.019	10.671	16.896	DHR49_neg_10.7_on_C101_thread_U4_0022_32spin	DHR49_neg_10.7_on_C101_thread_U4	-228.01
-25472.591	32.945	10.764	4.358	15	ON	4.358	10.936	17.291	DHR49_neg_10.7_on_C101_thread_G3_0015_33spin	DHR49_neg_10.7_on_C101_thread_G3	-226.902
-25472.46	34.54	10.585	4.212	9	ON	4.212	10.862	17.169	DHR49_neg_10.7_on_C101_thread_Y1_0009_35spin	DHR49_neg_10.7_on_C101_thread_Y1	-226.771
-25469.451	32.813	10.754	4.347	15	ON	4.347	10.932	17.319	DHR49_neg_10.7_on_C101_thread_S4_0015_33spin	DHR49_neg_10.7_on_C101_thread_S4	-223.762
-25468.601	-179.245	10.818	4.024	4	ON	4.024	11.033	17.488	DHR49_neg_10.7_on_C101_thread_P4_0004_-179spin	DHR49_neg_10.7_on_C101_thread_P4	-222.912
-25466.776	34.215	10.688	4.23	25	ON	4.23	10.838	17.066	DHR49_neg_10.7_on_C101_thread_T2_0025_34spin	DHR49_neg_10.7_on_C101_thread_T2	-221.087
-25465.27	33.994	10.668	4.342	29	ON	4.342	10.946	17.21	DHR49_neg_10.7_on_C101_thread_J2_0029_34spin	DHR49_neg_10.7_on_C101_thread_J2	-219.581
-25464.749	34.224	10.519	3.939	5	ON	3.939	10.766	17.02	DHR49_neg_10.7_on_C101_thread_Y3_0005_34spin	DHR49_neg_10.7_on_C101_thread_Y3	-219.06
-25468.601	-179.245	10.818	4.024	4	ON	4.024	11.033	17.488	DHR49_neg_10.7_on_C101_thread_P4_0004_-179spin	DHR49_neg_10.7_on_C101_thread_P4	-222.912
-25338.094	-160.801	11.157	4.885	4	ON	4.885	11.338	17.543	DHR49_neg_10.7_on_C101_thread_J1_0004_-161spin	DHR49_neg_10.7_on_C101_thread_J1	-92.405
-25367.566	-150.141	10.758	4.072	26	ON	4.072	10.977	17.232	DHR49_neg_10.7_on_C101_thread_L4_0026_-150spin	DHR49_neg_10.7_on_C101_thread_L4	-121.877
-25462.578	-145.698	10.6	4.068	3	ON	4.068	10.745	17.015	DHR49_neg_10.7_on_C101_thread_Y2_0003_-146spin	DHR49_neg_10.7_on_C101_thread_Y2	-216.889
-25367.101	-136.224	10.979	4.622	13	ON	4.622	11.26	17.55	DHR49_neg_10.7_on_C101_thread_B1_0013_-136spin	DHR49_neg_10.7_on_C101_thread_B1	-121.412
