total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18033.567	-135.345	11.937	4.91	27	ON	4.91	12.827	19.064	FD31_Lys_Checker_11.9_on_V010_thread_D4_0027_-135spin	FD31_Lys_Checker_11.9_on_V010_thread_D4	-85.86
-18031.535	-135.099	12.003	4.795	25	ON	4.795	13.132	19.155	FD31_Lys_Checker_11.9_on_V010_thread_N1_0025_-135spin	FD31_Lys_Checker_11.9_on_V010_thread_N1	-83.828
-18031.389	-45.799	12.185	5.106	14	ON	5.106	13.408	19.043	FD31_Lys_Checker_11.9_on_V010_thread_T4_0014_-46spin	FD31_Lys_Checker_11.9_on_V010_thread_T4	-83.682
-18031.246	-136.281	12.164	4.88	14	ON	4.88	13.069	19.557	FD31_Lys_Checker_11.9_on_V010_thread_T2_0014_-136spin	FD31_Lys_Checker_11.9_on_V010_thread_T2	-83.539
-18030.533	-44.742	12.063	4.904	17	ON	4.904	13.237	19.122	FD31_Lys_Checker_11.9_on_V010_thread_P4_0017_-45spin	FD31_Lys_Checker_11.9_on_V010_thread_P4	-82.826
-18029.766	136.179	12.285	5.22	18	ON	5.22	13.237	19.417	FD31_Lys_Checker_11.9_on_V010_thread_M2_0018_136spin	FD31_Lys_Checker_11.9_on_V010_thread_M2	-82.059
-18028.951	-43.855	12.259	5.182	16	ON	5.182	13.456	19.163	FD31_Lys_Checker_11.9_on_V010_thread_Z1_0016_-44spin	FD31_Lys_Checker_11.9_on_V010_thread_Z1	-81.244
-18028.92	-135.778	12.093	4.944	2	ON	4.944	12.922	19.401	FD31_Lys_Checker_11.9_on_V010_thread_Q4_0002_-136spin	FD31_Lys_Checker_11.9_on_V010_thread_Q4	-81.213
-18028.454	-179.776	12.304	5.225	6	ON	5.225	13.053	19.587	FD31_Lys_Checker_11.9_on_V010_thread_O3_0006_-180spin	FD31_Lys_Checker_11.9_on_V010_thread_O3	-80.747
-18027.784	-135.875	12.187	5.02	19	ON	5.02	13.391	19.197	FD31_Lys_Checker_11.9_on_V010_thread_Y1_0019_-136spin	FD31_Lys_Checker_11.9_on_V010_thread_Y1	-80.077
-18028.454	-179.776	12.304	5.225	6	ON	5.225	13.053	19.587	FD31_Lys_Checker_11.9_on_V010_thread_O3_0006_-180spin	FD31_Lys_Checker_11.9_on_V010_thread_O3	-80.747
-17987.483	-160.231	12.137	4.887	26	ON	4.887	13.414	19.128	FD31_Lys_Checker_11.9_on_V010_thread_W1_0026_-160spin	FD31_Lys_Checker_11.9_on_V010_thread_W1	-39.776
-17983.936	-159.18	12.397	5.228	4	ON	5.228	13.227	19.726	FD31_Lys_Checker_11.9_on_V010_thread_N1_0004_-159spin	FD31_Lys_Checker_11.9_on_V010_thread_N1	-36.229
-17997.2	-140.614	12.325	5.168	19	ON	5.168	13.468	19.413	FD31_Lys_Checker_11.9_on_V010_thread_R3_0019_-141spin	FD31_Lys_Checker_11.9_on_V010_thread_R3	-49.493
-18033.567	-135.345	11.937	4.91	27	ON	4.91	12.827	19.064	FD31_Lys_Checker_11.9_on_V010_thread_D4_0027_-135spin	FD31_Lys_Checker_11.9_on_V010_thread_D4	-85.86
-17992.955	-129.547	12.353	5.107	21	ON	5.107	13.365	19.631	FD31_Lys_Checker_11.9_on_V010_thread_U2_0021_-130spin	FD31_Lys_Checker_11.9_on_V010_thread_U2	-45.248
-17991.658	-113.698	12.34	5.066	25	ON	5.066	12.956	19.863	FD31_Lys_Checker_11.9_on_V010_thread_N2_0025_-114spin	FD31_Lys_Checker_11.9_on_V010_thread_N2	-43.951
-17982.918	-106.716	12.308	5.246	6	ON	5.246	13.228	19.461	FD31_Lys_Checker_11.9_on_V010_thread_E4_0006_-107spin	FD31_Lys_Checker_11.9_on_V010_thread_E4	-35.211
-17980.184	-94.562	12.593	5.406	1	ON	5.406	13.621	19.797	FD31_Lys_Checker_11.9_on_V010_thread_E2_0001_-95spin	FD31_Lys_Checker_11.9_on_V010_thread_E2	-32.477
-17983.318	-82.103	12.266	5.087	4	ON	5.087	13.443	19.347	FD31_Lys_Checker_11.9_on_V010_thread_Y1_0004_-82spin	FD31_Lys_Checker_11.9_on_V010_thread_Y1	-35.611
-17985.9	-74.033	12.13	4.999	12	ON	4.999	13.074	19.338	FD31_Lys_Checker_11.9_on_V010_thread_H3_0012_-74spin	FD31_Lys_Checker_11.9_on_V010_thread_H3	-38.193
-17992.749	-60.548	12.319	5.249	6	ON	5.249	13.442	19.332	FD31_Lys_Checker_11.9_on_V010_thread_Q4_0006_-61spin	FD31_Lys_Checker_11.9_on_V010_thread_Q4	-45.042
-17990.607	-50.934	12.525	5.442	11	ON	5.442	13.192	19.864	FD31_Lys_Checker_11.9_on_V010_thread_M4_0011_-51spin	FD31_Lys_Checker_11.9_on_V010_thread_M4	-42.9
-18031.389	-45.799	12.185	5.106	14	ON	5.106	13.408	19.043	FD31_Lys_Checker_11.9_on_V010_thread_T4_0014_-46spin	FD31_Lys_Checker_11.9_on_V010_thread_T4	-83.682
-17991.714	-30.275	12.367	5.242	20	ON	5.242	13.61	19.247	FD31_Lys_Checker_11.9_on_V010_thread_X3_0020_-30spin	FD31_Lys_Checker_11.9_on_V010_thread_X3	-44.007
-17983.838	-21.254	12.393	5.229	18	ON	5.229	13.367	19.613	FD31_Lys_Checker_11.9_on_V010_thread_R4_0018_-21spin	FD31_Lys_Checker_11.9_on_V010_thread_R4	-36.131
-17989.386	-19.521	12.239	5.109	11	ON	5.109	12.907	19.625	FD31_Lys_Checker_11.9_on_V010_thread_H1_0011_-20spin	FD31_Lys_Checker_11.9_on_V010_thread_H1	-41.679
-18020.458	-0.676	12.08	4.91	20	ON	4.91	12.797	19.472	FD31_Lys_Checker_11.9_on_V010_thread_E4_0020_-1spin	FD31_Lys_Checker_11.9_on_V010_thread_E4	-72.751
-18022.878	1.264	11.985	4.723	22	ON	4.723	12.744	19.462	FD31_Lys_Checker_11.9_on_V010_thread_U4_0022_1spin	FD31_Lys_Checker_11.9_on_V010_thread_U4	-75.171
-17980.744	19.886	12.279	5.034	23	ON	5.034	13.31	19.541	FD31_Lys_Checker_11.9_on_V010_thread_V2_0023_20spin	FD31_Lys_Checker_11.9_on_V010_thread_V2	-33.037
-17982.193	29.993	12.411	5.156	5	ON	5.156	13.593	19.574	FD31_Lys_Checker_11.9_on_V010_thread_B4_0005_30spin	FD31_Lys_Checker_11.9_on_V010_thread_B4	-34.486
-17995.76	39.814	12.189	4.802	18	ON	4.802	13.526	19.277	FD31_Lys_Checker_11.9_on_V010_thread_L3_0018_40spin	FD31_Lys_Checker_11.9_on_V010_thread_L3	-48.053
-18026.481	44.024	12.077	4.956	11	ON	4.956	12.722	19.457	FD31_Lys_Checker_11.9_on_V010_thread_H2_0011_44spin	FD31_Lys_Checker_11.9_on_V010_thread_H2	-78.774
-17996.171	50.142	12.545	5.365	20	ON	5.365	13.594	19.725	FD31_Lys_Checker_11.9_on_V010_thread_N4_0020_50spin	FD31_Lys_Checker_11.9_on_V010_thread_N4	-48.464
-17993.696	61.615	12.413	5.357	11	ON	5.357	13.38	19.524	FD31_Lys_Checker_11.9_on_V010_thread_Z3_0011_62spin	FD31_Lys_Checker_11.9_on_V010_thread_Z3	-45.989
