total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19282.751	77.459	15.296	8.24	5	ON	8.24	15.979	22.475	FD31_Lys_Checker_11.1_on_C110_thread_O2_0005_77spin	FD31_Lys_Checker_11.1_on_C110_thread_O2	-15.62
-19282.596	-102.518	15.466	8.143	5	ON	8.143	15.904	22.819	FD31_Lys_Checker_11.1_on_C110_thread_R1_0005_-103spin	FD31_Lys_Checker_11.1_on_C110_thread_R1	-15.465
-19282.54	77.716	15.362	8.299	19	ON	8.299	16.179	22.512	FD31_Lys_Checker_11.1_on_C110_thread_L4_0019_78spin	FD31_Lys_Checker_11.1_on_C110_thread_L4	-15.409
-19282.491	78.064	15.374	8.312	13	ON	8.312	16.22	22.52	FD31_Lys_Checker_11.1_on_C110_thread_G4_0013_78spin	FD31_Lys_Checker_11.1_on_C110_thread_G4	-15.36
-19282.252	-101.921	15.187	7.739	4	ON	7.739	15.491	22.538	FD31_Lys_Checker_11.1_on_C110_thread_F2_0004_-102spin	FD31_Lys_Checker_11.1_on_C110_thread_F2	-15.121
-19282.077	-102.63	15.328	7.965	3	ON	7.965	16.307	22.768	FD31_Lys_Checker_11.1_on_C110_thread_L3_0003_-103spin	FD31_Lys_Checker_11.1_on_C110_thread_L3	-14.946
-19282.05	-102.158	15.226	7.895	20	ON	7.895	15.874	22.676	FD31_Lys_Checker_11.1_on_C110_thread_S3_0020_-102spin	FD31_Lys_Checker_11.1_on_C110_thread_S3	-14.919
-19281.985	77.685	15.385	7.891	21	ON	7.891	15.544	22.896	FD31_Lys_Checker_11.1_on_C110_thread_R3_0021_78spin	FD31_Lys_Checker_11.1_on_C110_thread_R3	-14.854
-19281.943	-135.532	15.227	7.928	2	ON	7.928	15.629	22.486	FD31_Lys_Checker_11.1_on_C110_thread_D4_0002_-136spin	FD31_Lys_Checker_11.1_on_C110_thread_D4	-14.812
-19281.86	11.329	15.245	8.168	11	ON	8.168	16.079	22.429	FD31_Lys_Checker_11.1_on_C110_thread_J4_0011_11spin	FD31_Lys_Checker_11.1_on_C110_thread_J4	-14.729
