total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-31100.543	-117.743	28.005	6.597	24	ON	6.597	27.425	50.056	FD15_9.6_on_C104_thread_K1_0024_-118spin	FD15_9.6_on_C104_thread_K1	-1.099
-31100.082	122.489	26.009	7.115	9	ON	7.115	26.367	46.229	FD15_9.6_on_C104_thread_B3_0009_122spin	FD15_9.6_on_C104_thread_B3	-0.638
-31100.038	-107.394	26.899	7.013	5	ON	7.013	26.979	47.806	FD15_9.6_on_C104_thread_P3_0005_-107spin	FD15_9.6_on_C104_thread_P3	-0.594
-31099.952	57.835	16.672	8.789	12	ON	8.789	17.938	24.686	FD15_9.6_on_C104_thread_L2_0012_58spin	FD15_9.6_on_C104_thread_L2	-0.508
-31099.934	-15.21	27.328	7.119	5	ON	7.119	27.193	48.642	FD15_9.6_on_C104_thread_Q2_0005_-15spin	FD15_9.6_on_C104_thread_Q2	-0.49
-31099.887	10.408	29.895	7.017	22	ON	7.017	29.807	50.975	FD15_9.6_on_C104_thread_D2_0022_10spin	FD15_9.6_on_C104_thread_D2	-0.443
-31099.885	-46.319	31.955	6.814	17	ON	6.814	32.004	55.701	FD15_9.6_on_C104_thread_M2_0017_-46spin	FD15_9.6_on_C104_thread_M2	-0.441
-31099.86	73.553	25.026	6.624	30	ON	6.624	24.799	44.442	FD15_9.6_on_C104_thread_Q1_0030_74spin	FD15_9.6_on_C104_thread_Q1	-0.416
-31099.848	21.04	20.327	8.641	6	ON	8.641	20.513	31.738	FD15_9.6_on_C104_thread_R2_0006_21spin	FD15_9.6_on_C104_thread_R2	-0.404
-31099.836	160.557	24.633	6.723	30	ON	6.723	24.538	43.193	FD15_9.6_on_C104_thread_Y2_0030_161spin	FD15_9.6_on_C104_thread_Y2	-0.392
-31099.645	-173.053	19.063	8.995	25	ON	8.995	19.554	28.97	FD15_9.6_on_C104_thread_Q3_0025_-173spin	FD15_9.6_on_C104_thread_Q3	-0.201
-31099.688	-164.862	22.378	8.442	13	ON	8.442	22.334	36.09	FD15_9.6_on_C104_thread_O3_0013_-165spin	FD15_9.6_on_C104_thread_O3	-0.244
-31099.705	-153.46	31.836	5.819	16	ON	5.819	31.575	58.516	FD15_9.6_on_C104_thread_J3_0016_-153spin	FD15_9.6_on_C104_thread_J3	-0.261
-31099.676	-145.166	28.471	6.719	24	ON	6.719	28.941	48.99	FD15_9.6_on_C104_thread_W1_0024_-145spin	FD15_9.6_on_C104_thread_W1	-0.232
-31099.64	-138.238	22.718	8.217	23	ON	8.217	22.7	37.185	FD15_9.6_on_C104_thread_N2_0023_-138spin	FD15_9.6_on_C104_thread_N2	-0.196
-31099.797	-125.743	20.595	8.469	26	ON	8.469	20.912	32.743	FD15_9.6_on_C104_thread_W2_0026_-126spin	FD15_9.6_on_C104_thread_W2	-0.353
-31100.543	-117.743	28.005	6.597	24	ON	6.597	27.425	50.056	FD15_9.6_on_C104_thread_K1_0024_-118spin	FD15_9.6_on_C104_thread_K1	-1.099
-31100.038	-107.394	26.899	7.013	5	ON	7.013	26.979	47.806	FD15_9.6_on_C104_thread_P3_0005_-107spin	FD15_9.6_on_C104_thread_P3	-0.594
-31099.774	-96.805	20.373	8.539	28	ON	8.539	20.564	32.342	FD15_9.6_on_C104_thread_C2_0028_-97spin	FD15_9.6_on_C104_thread_C2	-0.33
-31099.617	-84.622	21.271	8.822	1	ON	8.822	21.661	33.729	FD15_9.6_on_C104_thread_B2_0001_-85spin	FD15_9.6_on_C104_thread_B2	-0.173
-31099.541	-71.166	19.895	9.029	4	ON	9.029	20.299	30.661	FD15_9.6_on_C104_thread_G4_0004_-71spin	FD15_9.6_on_C104_thread_G4	-0.097
-31099.76	-68.933	27.103	6.76	2	ON	6.76	27.093	48.603	FD15_9.6_on_C104_thread_S1_0002_-69spin	FD15_9.6_on_C104_thread_S1	-0.316
-31099.683	-57.778	27.532	7.055	1	ON	7.055	27.409	46.689	FD15_9.6_on_C104_thread_R1_0001_-58spin	FD15_9.6_on_C104_thread_R1	-0.239
-31099.885	-46.319	31.955	6.814	17	ON	6.814	32.004	55.701	FD15_9.6_on_C104_thread_M2_0017_-46spin	FD15_9.6_on_C104_thread_M2	-0.441
-31099.823	-34.49	24.653	6.785	3	ON	6.785	24.616	42.515	FD15_9.6_on_C104_thread_J2_0003_-34spin	FD15_9.6_on_C104_thread_J2	-0.379
-31099.488	-21.267	19.127	9.724	3	ON	9.724	19.449	28.369	FD15_9.6_on_C104_thread_B4_0003_-21spin	FD15_9.6_on_C104_thread_B4	-0.044
-31099.934	-15.21	27.328	7.119	5	ON	7.119	27.193	48.642	FD15_9.6_on_C104_thread_Q2_0005_-15spin	FD15_9.6_on_C104_thread_Q2	-0.49
-31099.589	-1.974	20.431	8.503	15	ON	8.503	20.475	32.391	FD15_9.6_on_C104_thread_Y2_0015_-2spin	FD15_9.6_on_C104_thread_Y2	-0.145
-31099.732	4.191	21.535	8.61	25	ON	8.61	21.653	34.077	FD15_9.6_on_C104_thread_M3_0025_4spin	FD15_9.6_on_C104_thread_M3	-0.288
-31099.887	10.408	29.895	7.017	22	ON	7.017	29.807	50.975	FD15_9.6_on_C104_thread_D2_0022_10spin	FD15_9.6_on_C104_thread_D2	-0.443
-31099.848	21.04	20.327	8.641	6	ON	8.641	20.513	31.738	FD15_9.6_on_C104_thread_R2_0006_21spin	FD15_9.6_on_C104_thread_R2	-0.404
-31099.657	38.254	28.806	7.02	30	ON	7.02	28.787	49.565	FD15_9.6_on_C104_thread_K3_0030_38spin	FD15_9.6_on_C104_thread_K3	-0.213
-31099.745	48.517	27.999	7.064	19	ON	7.064	28.097	47.335	FD15_9.6_on_C104_thread_F3_0019_49spin	FD15_9.6_on_C104_thread_F3	-0.301
-31099.952	57.835	16.672	8.789	12	ON	8.789	17.938	24.686	FD15_9.6_on_C104_thread_L2_0012_58spin	FD15_9.6_on_C104_thread_L2	-0.508
-31099.683	66.166	28.28	5.492	7	ON	5.492	28.34	49.503	FD15_9.6_on_C104_thread_H1_0007_66spin	FD15_9.6_on_C104_thread_H1	-0.239
-31099.86	73.553	25.026	6.624	30	ON	6.624	24.799	44.442	FD15_9.6_on_C104_thread_Q1_0030_74spin	FD15_9.6_on_C104_thread_Q1	-0.416
-31099.534	86.999	19.758	8.695	5	ON	8.695	20.066	30.91	FD15_9.6_on_C104_thread_J1_0005_87spin	FD15_9.6_on_C104_thread_J1	-0.09
