total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19044.441	-99.401	10.764	3.232	17	ON	3.232	10.842	18.653	DHR49_neg_10.3_on_C110_thread_W4_0017_-99spin	DHR49_neg_10.3_on_C110_thread_W4	-50.004
-19031.185	81.529	11.449	3.604	12	ON	3.604	11.439	19.677	DHR49_neg_10.3_on_C110_thread_F3_0012_82spin	DHR49_neg_10.3_on_C110_thread_F3	-36.748
-19028.113	80.785	11.183	3.478	9	ON	3.478	11.119	19.243	DHR49_neg_10.3_on_C110_thread_T1_0009_81spin	DHR49_neg_10.3_on_C110_thread_T1	-33.676
-19022.81	-99.839	12.686	3.551	28	ON	3.551	12.219	22.19	DHR49_neg_10.3_on_C110_thread_B6_0028_-100spin	DHR49_neg_10.3_on_C110_thread_B6	-28.373
-19020.691	45.009	9.891	3.617	26	ON	3.617	9.889	16.526	DHR49_neg_10.3_on_C110_thread_O6_0026_45spin	DHR49_neg_10.3_on_C110_thread_O6	-26.254
-19018.638	-134.804	9.773	3.445	6	ON	3.445	9.737	16.375	DHR49_neg_10.3_on_C110_thread_Z1_0006_-135spin	DHR49_neg_10.3_on_C110_thread_Z1	-24.201
-19017.128	81.576	9.985	3.657	16	ON	3.657	9.972	16.691	DHR49_neg_10.3_on_C110_thread_N5_0016_82spin	DHR49_neg_10.3_on_C110_thread_N5	-22.691
-19016.854	80.214	11.998	3.309	3	ON	3.309	11.781	20.988	DHR49_neg_10.3_on_C110_thread_O6_0003_80spin	DHR49_neg_10.3_on_C110_thread_O6	-22.417
-19016.533	-99.237	13.23	3.484	12	ON	3.484	12.762	23.341	DHR49_neg_10.3_on_C110_thread_V4_0012_-99spin	DHR49_neg_10.3_on_C110_thread_V4	-22.096
-19014.664	-135.442	9.787	3.512	20	ON	3.512	9.79	16.462	DHR49_neg_10.3_on_C110_thread_W1_0020_-135spin	DHR49_neg_10.3_on_C110_thread_W1	-20.227
-19003.876	-171.622	11.198	3.756	19	ON	3.756	11.5	18.021	DHR49_neg_10.3_on_C110_thread_P1_0019_-172spin	DHR49_neg_10.3_on_C110_thread_P1	-9.439
-18997.524	-161.357	26.201	4.399	20	ON	4.399	25.848	47.165	DHR49_neg_10.3_on_C110_thread_A5_0020_-161spin	DHR49_neg_10.3_on_C110_thread_A5	-3.087
-18996.744	-156.123	22.489	4.694	3	ON	4.694	22.509	39.698	DHR49_neg_10.3_on_C110_thread_M4_0003_-156spin	DHR49_neg_10.3_on_C110_thread_M4	-2.307
-19000.484	-144.826	23.36	3.722	16	ON	3.722	23.109	42.131	DHR49_neg_10.3_on_C110_thread_F1_0016_-145spin	DHR49_neg_10.3_on_C110_thread_F1	-6.047
-19018.638	-134.804	9.773	3.445	6	ON	3.445	9.737	16.375	DHR49_neg_10.3_on_C110_thread_Z1_0006_-135spin	DHR49_neg_10.3_on_C110_thread_Z1	-24.201
-19001.132	-122.06	24.042	4.208	13	ON	4.208	23.976	42.93	DHR49_neg_10.3_on_C110_thread_X1_0013_-122spin	DHR49_neg_10.3_on_C110_thread_X1	-6.695
-18999.298	-112.474	17.589	3.444	13	ON	3.444	17.547	31.441	DHR49_neg_10.3_on_C110_thread_L2_0013_-112spin	DHR49_neg_10.3_on_C110_thread_L2	-4.861
-19007.941	-101.008	14.811	3.204	10	ON	3.204	14.791	26.458	DHR49_neg_10.3_on_C110_thread_B2_0010_-101spin	DHR49_neg_10.3_on_C110_thread_B2	-13.504
-19044.441	-99.401	10.764	3.232	17	ON	3.232	10.842	18.653	DHR49_neg_10.3_on_C110_thread_W4_0017_-99spin	DHR49_neg_10.3_on_C110_thread_W4	-50.004
-18996.463	-86.596	18.616	3.789	15	ON	3.789	18.493	33.154	DHR49_neg_10.3_on_C110_thread_X3_0015_-87spin	DHR49_neg_10.3_on_C110_thread_X3	-2.026
