total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18031.599	-43.482	12.066	4.664	25	ON	4.664	13.527	19.024	FD31_Lys_Checker_11.8_on_V010_thread_E3_0025_-43spin	FD31_Lys_Checker_11.8_on_V010_thread_E3	-71.142
-18026.922	-44.937	12.238	4.787	26	ON	4.787	13.517	19.37	FD31_Lys_Checker_11.8_on_V010_thread_D4_0026_-45spin	FD31_Lys_Checker_11.8_on_V010_thread_D4	-66.465
-18026.074	-135.29	12.339	5.174	21	ON	5.174	13.615	19.173	FD31_Lys_Checker_11.8_on_V010_thread_E2_0021_-135spin	FD31_Lys_Checker_11.8_on_V010_thread_E2	-65.617
-18025.712	-45.384	12.326	4.962	22	ON	4.962	13.779	19.172	FD31_Lys_Checker_11.8_on_V010_thread_W2_0022_-45spin	FD31_Lys_Checker_11.8_on_V010_thread_W2	-65.255
-18024.657	-44.124	12.187	5.014	10	ON	5.014	13.333	19.165	FD31_Lys_Checker_11.8_on_V010_thread_H1_0010_-44spin	FD31_Lys_Checker_11.8_on_V010_thread_H1	-64.2
-18022.736	45.572	12.172	4.94	15	ON	4.94	13.488	19.025	FD31_Lys_Checker_11.8_on_V010_thread_A2_0015_46spin	FD31_Lys_Checker_11.8_on_V010_thread_A2	-62.279
-18020.657	179.629	12.337	4.942	30	ON	4.942	13.227	19.8	FD31_Lys_Checker_11.8_on_V010_thread_E2_0030_180spin	FD31_Lys_Checker_11.8_on_V010_thread_E2	-60.2
-18020.216	-0.555	12.286	5.086	17	ON	5.086	13.423	19.3	FD31_Lys_Checker_11.8_on_V010_thread_A4_0017_-1spin	FD31_Lys_Checker_11.8_on_V010_thread_A4	-59.759
-18019.967	179.836	12.312	5.207	5	ON	5.207	13.02	19.549	FD31_Lys_Checker_11.8_on_V010_thread_K1_0005_180spin	FD31_Lys_Checker_11.8_on_V010_thread_K1	-59.51
-18019.605	-136.397	11.89	4.587	15	ON	4.587	13.206	18.849	FD31_Lys_Checker_11.8_on_V010_thread_I2_0015_-136spin	FD31_Lys_Checker_11.8_on_V010_thread_I2	-59.148
-18011.657	-179.272	12.513	5.409	20	ON	5.409	13.792	19.274	FD31_Lys_Checker_11.8_on_V010_thread_I2_0020_-179spin	FD31_Lys_Checker_11.8_on_V010_thread_I2	-51.2
-17982.545	-164.567	12.309	4.897	6	ON	4.897	13.743	19.085	FD31_Lys_Checker_11.8_on_V010_thread_I2_0006_-165spin	FD31_Lys_Checker_11.8_on_V010_thread_I2	-22.088
-17977.609	-158.827	12.183	4.778	16	ON	4.778	13.436	19.289	FD31_Lys_Checker_11.8_on_V010_thread_L1_0016_-159spin	FD31_Lys_Checker_11.8_on_V010_thread_L1	-17.152
-17992.343	-140.471	12.473	4.988	11	ON	4.988	13.764	19.634	FD31_Lys_Checker_11.8_on_V010_thread_A3_0011_-140spin	FD31_Lys_Checker_11.8_on_V010_thread_A3	-31.886
-18026.074	-135.29	12.339	5.174	21	ON	5.174	13.615	19.173	FD31_Lys_Checker_11.8_on_V010_thread_E2_0021_-135spin	FD31_Lys_Checker_11.8_on_V010_thread_E2	-65.617
-17987.345	-129.666	12.856	5.314	21	ON	5.314	14.249	20.011	FD31_Lys_Checker_11.8_on_V010_thread_F3_0021_-130spin	FD31_Lys_Checker_11.8_on_V010_thread_F3	-26.888
-17981.447	-116.588	12.596	5.155	15	ON	5.155	13.891	19.708	FD31_Lys_Checker_11.8_on_V010_thread_N4_0015_-117spin	FD31_Lys_Checker_11.8_on_V010_thread_N4	-20.99
-17976.999	-102.847	12.61	5.368	18	ON	5.368	13.866	19.538	FD31_Lys_Checker_11.8_on_V010_thread_O4_0018_-103spin	FD31_Lys_Checker_11.8_on_V010_thread_O4	-16.542
-17981.25	-98.661	12.508	5.27	4	ON	5.27	13.367	19.837	FD31_Lys_Checker_11.8_on_V010_thread_S4_0004_-99spin	FD31_Lys_Checker_11.8_on_V010_thread_S4	-20.793
-17974.311	-82.284	12.42	4.767	9	ON	4.767	13.875	19.443	FD31_Lys_Checker_11.8_on_V010_thread_O2_0009_-82spin	FD31_Lys_Checker_11.8_on_V010_thread_O2	-13.854
-17979.882	-77.715	12.498	5.362	11	ON	5.362	13.607	19.476	FD31_Lys_Checker_11.8_on_V010_thread_D3_0011_-78spin	FD31_Lys_Checker_11.8_on_V010_thread_D3	-19.425
-17996.256	-61.851	12.399	4.961	21	ON	4.961	13.822	19.433	FD31_Lys_Checker_11.8_on_V010_thread_I2_0021_-62spin	FD31_Lys_Checker_11.8_on_V010_thread_I2	-35.799
-17996.8	-50.592	12.282	4.826	30	ON	4.826	13.741	19.235	FD31_Lys_Checker_11.8_on_V010_thread_E1_0030_-51spin	FD31_Lys_Checker_11.8_on_V010_thread_E1	-36.343
-18031.599	-43.482	12.066	4.664	25	ON	4.664	13.527	19.024	FD31_Lys_Checker_11.8_on_V010_thread_E3_0025_-43spin	FD31_Lys_Checker_11.8_on_V010_thread_E3	-71.142
-17987.67	-33.017	12.534	5.374	24	ON	5.374	13.959	19.2	FD31_Lys_Checker_11.8_on_V010_thread_V3_0024_-33spin	FD31_Lys_Checker_11.8_on_V010_thread_V3	-27.213
-17985.47	-22.349	12.565	5.49	3	ON	5.49	13.378	19.755	FD31_Lys_Checker_11.8_on_V010_thread_A3_0003_-22spin	FD31_Lys_Checker_11.8_on_V010_thread_A3	-25.013
-17984.12	-19.962	12.587	5.388	9	ON	5.388	13.327	19.957	FD31_Lys_Checker_11.8_on_V010_thread_H2_0009_-20spin	FD31_Lys_Checker_11.8_on_V010_thread_H2	-23.663
-18020.216	-0.555	12.286	5.086	17	ON	5.086	13.423	19.3	FD31_Lys_Checker_11.8_on_V010_thread_A4_0017_-1spin	FD31_Lys_Checker_11.8_on_V010_thread_A4	-59.759
-18013.158	0.635	12.408	5.103	9	ON	5.103	13.405	19.692	FD31_Lys_Checker_11.8_on_V010_thread_Z2_0009_1spin	FD31_Lys_Checker_11.8_on_V010_thread_Z2	-52.701
-17976.024	10.549	12.429	5.275	21	ON	5.275	13.58	19.38	FD31_Lys_Checker_11.8_on_V010_thread_L1_0021_11spin	FD31_Lys_Checker_11.8_on_V010_thread_L1	-15.567
-17977.758	20.61	12.582	5.348	23	ON	5.348	13.477	19.88	FD31_Lys_Checker_11.8_on_V010_thread_K2_0023_21spin	FD31_Lys_Checker_11.8_on_V010_thread_K2	-17.301
-17985.046	39.463	12.512	5.474	18	ON	5.474	13.432	19.593	FD31_Lys_Checker_11.8_on_V010_thread_T2_0018_39spin	FD31_Lys_Checker_11.8_on_V010_thread_T2	-24.589
-18022.736	45.572	12.172	4.94	15	ON	4.94	13.488	19.025	FD31_Lys_Checker_11.8_on_V010_thread_A2_0015_46spin	FD31_Lys_Checker_11.8_on_V010_thread_A2	-62.279
-17984.234	50.636	12.658	5.577	23	ON	5.577	13.605	19.748	FD31_Lys_Checker_11.8_on_V010_thread_M1_0023_51spin	FD31_Lys_Checker_11.8_on_V010_thread_M1	-23.777
-17991.522	66.496	12.477	5.209	8	ON	5.209	12.982	19.917	FD31_Lys_Checker_11.8_on_V010_thread_S2_0008_66spin	FD31_Lys_Checker_11.8_on_V010_thread_S2	-31.065
-17979.419	71.146	12.478	5.143	10	ON	5.143	13.677	19.568	FD31_Lys_Checker_11.8_on_V010_thread_X2_0010_71spin	FD31_Lys_Checker_11.8_on_V010_thread_X2	-18.962
-17983.016	88.79	12.58	5.383	11	ON	5.383	13.595	19.703	FD31_Lys_Checker_11.8_on_V010_thread_Q4_0011_89spin	FD31_Lys_Checker_11.8_on_V010_thread_Q4	-22.559
-17979.688	92.507	12.615	5.534	10	ON	5.534	13.729	19.524	FD31_Lys_Checker_11.8_on_V010_thread_C3_0010_93spin	FD31_Lys_Checker_11.8_on_V010_thread_C3	-19.231
-17981.29	102.181	12.4	5.258	5	ON	5.258	13.685	19.206	FD31_Lys_Checker_11.8_on_V010_thread_C4_0005_102spin	FD31_Lys_Checker_11.8_on_V010_thread_C4	-20.833
-17988.251	119.982	12.329	5.158	5	ON	5.158	13.414	19.351	FD31_Lys_Checker_11.8_on_V010_thread_I2_0005_120spin	FD31_Lys_Checker_11.8_on_V010_thread_I2	-27.794
-18008.362	129.93	12.396	5.155	1	ON	5.155	13.805	19.074	FD31_Lys_Checker_11.8_on_V010_thread_W2_0001_130spin	FD31_Lys_Checker_11.8_on_V010_thread_W2	-47.905
-18016.92	134.48	12.281	5.119	27	ON	5.119	13.088	19.551	FD31_Lys_Checker_11.8_on_V010_thread_D3_0027_134spin	FD31_Lys_Checker_11.8_on_V010_thread_D3	-56.463
-17993.703	140.071	12.429	5.259	14	ON	5.259	13.704	19.27	FD31_Lys_Checker_11.8_on_V010_thread_K4_0014_140spin	FD31_Lys_Checker_11.8_on_V010_thread_K4	-33.246
-17985.591	157.461	12.471	5.239	14	ON	5.239	13.671	19.453	FD31_Lys_Checker_11.8_on_V010_thread_M2_0014_157spin	FD31_Lys_Checker_11.8_on_V010_thread_M2	-25.134
-17992.064	169.68	12.206	4.834	27	ON	4.834	13.551	19.223	FD31_Lys_Checker_11.8_on_V010_thread_F1_0027_170spin	FD31_Lys_Checker_11.8_on_V010_thread_F1	-31.607
-18020.657	179.629	12.337	4.942	30	ON	4.942	13.227	19.8	FD31_Lys_Checker_11.8_on_V010_thread_E2_0030_180spin	FD31_Lys_Checker_11.8_on_V010_thread_E2	-60.2
