total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-30850.628	33.461	24.365	7.01	10	ON	7.01	24.337	41.264	DHR49_neg_10.3_on_C104_thread_H2_0010_33spin	DHR49_neg_10.3_on_C104_thread_H2	-0.292
-30850.58	152.522	22.34	7.715	27	ON	7.715	22.172	36.632	DHR49_neg_10.3_on_C104_thread_C3_0027_153spin	DHR49_neg_10.3_on_C104_thread_C3	-0.244
-30850.568	165.759	23.524	7.325	26	ON	7.325	23.665	38.416	DHR49_neg_10.3_on_C104_thread_H1_0026_166spin	DHR49_neg_10.3_on_C104_thread_H1	-0.232
-30850.567	-88.19	18.283	6.881	11	ON	6.881	18.34	29.73	DHR49_neg_10.3_on_C104_thread_E1_0011_-88spin	DHR49_neg_10.3_on_C104_thread_E1	-0.231
-30850.565	-9.927	20.712	7.853	24	ON	7.853	20.662	33.487	DHR49_neg_10.3_on_C104_thread_V1_0024_-10spin	DHR49_neg_10.3_on_C104_thread_V1	-0.229
-30850.531	111.374	21.19	7.098	9	ON	7.098	21.214	35.002	DHR49_neg_10.3_on_C104_thread_G2_0009_111spin	DHR49_neg_10.3_on_C104_thread_G2	-0.195
-30850.526	-150.937	23.242	7.583	24	ON	7.583	23.435	38.245	DHR49_neg_10.3_on_C104_thread_E4_0024_-151spin	DHR49_neg_10.3_on_C104_thread_E4	-0.19
-30850.524	-96.398	20.331	7.811	16	ON	7.811	20.317	32.671	DHR49_neg_10.3_on_C104_thread_F3_0016_-96spin	DHR49_neg_10.3_on_C104_thread_F3	-0.188
-30850.523	-99.95	24.389	7.793	5	ON	7.793	24.599	40.356	DHR49_neg_10.3_on_C104_thread_C1_0005_-100spin	DHR49_neg_10.3_on_C104_thread_C1	-0.187
-30850.517	99.156	17.166	7.587	9	ON	7.587	17.191	26.837	DHR49_neg_10.3_on_C104_thread_L4_0009_99spin	DHR49_neg_10.3_on_C104_thread_L4	-0.181
-30850.385	-175.496	24.472	8.504	24	ON	8.504	24.735	40.563	DHR49_neg_10.3_on_C104_thread_I3_0024_-175spin	DHR49_neg_10.3_on_C104_thread_I3	-0.049
-30850.353	-161.051	17.381	8.419	22	ON	8.419	17.702	26.014	DHR49_neg_10.3_on_C104_thread_G2_0022_-161spin	DHR49_neg_10.3_on_C104_thread_G2	-0.017
-30850.526	-150.937	23.242	7.583	24	ON	7.583	23.435	38.245	DHR49_neg_10.3_on_C104_thread_E4_0024_-151spin	DHR49_neg_10.3_on_C104_thread_E4	-0.19
-30850.506	-140.583	20.208	8.102	22	ON	8.102	20.291	31.658	DHR49_neg_10.3_on_C104_thread_C4_0022_-141spin	DHR49_neg_10.3_on_C104_thread_C4	-0.17
-30850.445	-139.658	28.891	7.737	30	ON	7.737	29.001	49.362	DHR49_neg_10.3_on_C104_thread_N4_0030_-140spin	DHR49_neg_10.3_on_C104_thread_N4	-0.109
