total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18160.845	132.679	12.226	5.123	9	ON	5.123	12.916	19.409	FD31_Gln_Checker_11.1_on_V010_thread_D4_0009_133spin	FD31_Gln_Checker_11.1_on_V010_thread_D4	-338.033
-18158.904	132.388	12.332	5.027	18	ON	5.027	13.419	19.626	FD31_Gln_Checker_11.1_on_V010_thread_U1_0018_132spin	FD31_Gln_Checker_11.1_on_V010_thread_U1	-336.092
-18156.751	130.021	12.004	4.729	11	ON	4.729	12.801	19.374	FD31_Gln_Checker_11.1_on_V010_thread_W3_0011_130spin	FD31_Gln_Checker_11.1_on_V010_thread_W3	-333.939
-18156.751	132.393	12.31	4.805	25	ON	4.805	12.726	19.727	FD31_Gln_Checker_11.1_on_V010_thread_R2_0025_132spin	FD31_Gln_Checker_11.1_on_V010_thread_R2	-333.939
-18155.609	132.321	11.735	4.586	21	ON	4.586	12.332	18.991	FD31_Gln_Checker_11.1_on_V010_thread_R4_0021_132spin	FD31_Gln_Checker_11.1_on_V010_thread_R4	-332.797
-18154.362	-48.532	12.059	4.586	9	ON	4.586	12.24	19.547	FD31_Gln_Checker_11.1_on_V010_thread_X1_0009_-49spin	FD31_Gln_Checker_11.1_on_V010_thread_X1	-331.55
-18154.034	132.77	11.967	4.603	22	ON	4.603	12.672	19.389	FD31_Gln_Checker_11.1_on_V010_thread_T3_0022_133spin	FD31_Gln_Checker_11.1_on_V010_thread_T3	-331.222
-18152.084	-49.624	11.94	4.752	27	ON	4.752	13.093	18.965	FD31_Gln_Checker_11.1_on_V010_thread_I4_0027_-50spin	FD31_Gln_Checker_11.1_on_V010_thread_I4	-329.272
-18144.393	133.38	12.323	4.987	17	ON	4.987	12.724	19.667	FD31_Gln_Checker_11.1_on_V010_thread_I2_0017_133spin	FD31_Gln_Checker_11.1_on_V010_thread_I2	-321.581
-18143.021	131.803	12.337	4.712	21	ON	4.712	12.521	19.866	FD31_Gln_Checker_11.1_on_V010_thread_H3_0021_132spin	FD31_Gln_Checker_11.1_on_V010_thread_H3	-320.209
-18112.039	-179.718	12.403	5.213	2	ON	5.213	13.287	19.677	FD31_Gln_Checker_11.1_on_V010_thread_E1_0002_-180spin	FD31_Gln_Checker_11.1_on_V010_thread_E1	-289.227
-18058.72	-168.892	12.39	5.053	28	ON	5.053	12.826	19.76	FD31_Gln_Checker_11.1_on_V010_thread_D3_0028_-169spin	FD31_Gln_Checker_11.1_on_V010_thread_D3	-235.908
-18050.736	-154.259	12.505	5.281	7	ON	5.281	13.659	19.609	FD31_Gln_Checker_11.1_on_V010_thread_E1_0007_-154spin	FD31_Gln_Checker_11.1_on_V010_thread_E1	-227.924
