total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-30878.621	-32.166	26.348	7.267	30	ON	7.267	26.438	43.866	DHR49_neg_10.6_on_C104_thread_C1_0030_-32spin	DHR49_neg_10.6_on_C104_thread_C1	-0.825
-30878.336	151.632	25.765	7.752	26	ON	7.752	25.654	43.211	DHR49_neg_10.6_on_C104_thread_Q1_0026_152spin	DHR49_neg_10.6_on_C104_thread_Q1	-0.54
-30878.294	5.643	26.708	7.42	8	ON	7.42	26.712	45.208	DHR49_neg_10.6_on_C104_thread_E1_0008_6spin	DHR49_neg_10.6_on_C104_thread_E1	-0.498
-30878.245	-60.858	22.304	5.223	24	ON	5.223	22.476	38.782	DHR49_neg_10.6_on_C104_thread_A4_0024_-61spin	DHR49_neg_10.6_on_C104_thread_A4	-0.449
-30878.193	-45.073	21.48	7.83	11	ON	7.83	21.192	34.839	DHR49_neg_10.6_on_C104_thread_J1_0011_-45spin	DHR49_neg_10.6_on_C104_thread_J1	-0.397
-30878.164	-41.672	25.042	8.24	5	ON	8.24	24.854	41.435	DHR49_neg_10.6_on_C104_thread_R3_0005_-42spin	DHR49_neg_10.6_on_C104_thread_R3	-0.368
-30878.117	-62.237	17.257	7.804	12	ON	7.804	17.292	26.827	DHR49_neg_10.6_on_C104_thread_Z3_0012_-62spin	DHR49_neg_10.6_on_C104_thread_Z3	-0.321
-30878.113	108.061	17.953	7.794	1	ON	7.794	17.974	28.157	DHR49_neg_10.6_on_C104_thread_J1_0001_108spin	DHR49_neg_10.6_on_C104_thread_J1	-0.317
-30878.097	132.774	21.776	7.881	23	ON	7.881	21.893	35.541	DHR49_neg_10.6_on_C104_thread_S4_0023_133spin	DHR49_neg_10.6_on_C104_thread_S4	-0.301
-30878.082	-77.898	19.903	7.443	27	ON	7.443	19.856	32.147	DHR49_neg_10.6_on_C104_thread_T4_0027_-78spin	DHR49_neg_10.6_on_C104_thread_T4	-0.286
-30877.919	-173.457	23.308	7.72	21	ON	7.72	23.494	38.515	DHR49_neg_10.6_on_C104_thread_L4_0021_-173spin	DHR49_neg_10.6_on_C104_thread_L4	-0.123
-30877.954	-168.4	23.828	8.024	25	ON	8.024	23.749	39.203	DHR49_neg_10.6_on_C104_thread_A4_0025_-168spin	DHR49_neg_10.6_on_C104_thread_A4	-0.158
-30877.898	-157.773	20.793	7.397	28	ON	7.397	20.38	33.92	DHR49_neg_10.6_on_C104_thread_N2_0028_-158spin	DHR49_neg_10.6_on_C104_thread_N2	-0.102
-30877.876	-140.632	20.483	8.302	25	ON	8.302	20.5	32.453	DHR49_neg_10.6_on_C104_thread_S3_0025_-141spin	DHR49_neg_10.6_on_C104_thread_S3	-0.08
-30877.899	-136.386	19.368	8.07	30	ON	8.07	19.238	30.751	DHR49_neg_10.6_on_C104_thread_O2_0030_-136spin	DHR49_neg_10.6_on_C104_thread_O2	-0.103
-30877.838	-123.662	18.536	8.044	3	ON	8.044	18.222	29.163	DHR49_neg_10.6_on_C104_thread_L1_0003_-124spin	DHR49_neg_10.6_on_C104_thread_L1	-0.042
-30877.839	-110.661	18.369	8.095	30	ON	8.095	18.358	28.725	DHR49_neg_10.6_on_C104_thread_U2_0030_-111spin	DHR49_neg_10.6_on_C104_thread_U2	-0.043
-30878.034	-103.941	19.089	7.63	30	ON	7.63	19.09	30.47	DHR49_neg_10.6_on_C104_thread_R3_0030_-104spin	DHR49_neg_10.6_on_C104_thread_R3	-0.238
-30878.069	-91.789	19.908	7.755	9	ON	7.755	20.001	31.906	DHR49_neg_10.6_on_C104_thread_N2_0009_-92spin	DHR49_neg_10.6_on_C104_thread_N2	-0.273
-30877.949	-87.0	16.53	7.025	30	ON	7.025	16.448	26.169	DHR49_neg_10.6_on_C104_thread_H2_0030_-87spin	DHR49_neg_10.6_on_C104_thread_H2	-0.153
-30878.082	-77.898	19.903	7.443	27	ON	7.443	19.856	32.147	DHR49_neg_10.6_on_C104_thread_T4_0027_-78spin	DHR49_neg_10.6_on_C104_thread_T4	-0.286
-30878.245	-60.858	22.304	5.223	24	ON	5.223	22.476	38.782	DHR49_neg_10.6_on_C104_thread_A4_0024_-61spin	DHR49_neg_10.6_on_C104_thread_A4	-0.449
-30878.046	-55.689	18.025	7.556	8	ON	7.556	17.859	28.531	DHR49_neg_10.6_on_C104_thread_R1_0008_-56spin	DHR49_neg_10.6_on_C104_thread_R1	-0.25
-30878.193	-45.073	21.48	7.83	11	ON	7.83	21.192	34.839	DHR49_neg_10.6_on_C104_thread_J1_0011_-45spin	DHR49_neg_10.6_on_C104_thread_J1	-0.397
-30878.621	-32.166	26.348	7.267	30	ON	7.267	26.438	43.866	DHR49_neg_10.6_on_C104_thread_C1_0030_-32spin	DHR49_neg_10.6_on_C104_thread_C1	-0.825
-30878.076	-25.331	24.392	7.458	24	ON	7.458	24.273	39.888	DHR49_neg_10.6_on_C104_thread_S1_0024_-25spin	DHR49_neg_10.6_on_C104_thread_S1	-0.28
-30877.972	-17.396	20.958	8.245	22	ON	8.245	20.981	33.672	DHR49_neg_10.6_on_C104_thread_J1_0022_-17spin	DHR49_neg_10.6_on_C104_thread_J1	-0.176
-30877.863	-8.512	25.226	7.853	11	ON	7.853	25.243	42.421	DHR49_neg_10.6_on_C104_thread_R1_0011_-9spin	DHR49_neg_10.6_on_C104_thread_R1	-0.067
-30878.294	5.643	26.708	7.42	8	ON	7.42	26.712	45.208	DHR49_neg_10.6_on_C104_thread_E1_0008_6spin	DHR49_neg_10.6_on_C104_thread_E1	-0.498
-30877.996	19.625	24.296	7.244	27	ON	7.244	24.374	40.401	DHR49_neg_10.6_on_C104_thread_E4_0027_20spin	DHR49_neg_10.6_on_C104_thread_E4	-0.2
-30877.935	27.09	24.332	7.46	19	ON	7.46	23.935	40.075	DHR49_neg_10.6_on_C104_thread_F1_0019_27spin	DHR49_neg_10.6_on_C104_thread_F1	-0.139
-30877.96	33.216	23.625	8.313	9	ON	8.313	23.677	38.724	DHR49_neg_10.6_on_C104_thread_L3_0009_33spin	DHR49_neg_10.6_on_C104_thread_L3	-0.164
-30877.831	45.343	21.881	7.265	27	ON	7.265	21.948	36.091	DHR49_neg_10.6_on_C104_thread_B3_0027_45spin	DHR49_neg_10.6_on_C104_thread_B3	-0.035
-30877.893	57.336	18.425	8.354	7	ON	8.354	18.478	27.884	DHR49_neg_10.6_on_C104_thread_S4_0007_57spin	DHR49_neg_10.6_on_C104_thread_S4	-0.097
-30877.909	64.184	16.52	8.217	8	ON	8.217	16.795	24.594	DHR49_neg_10.6_on_C104_thread_C3_0008_64spin	DHR49_neg_10.6_on_C104_thread_C3	-0.113
-30877.806	79.769	23.613	9.172	27	ON	9.172	23.7	37.843	DHR49_neg_10.6_on_C104_thread_E1_0027_80spin	DHR49_neg_10.6_on_C104_thread_E1	-0.01
-30877.813	85.798	19.745	7.892	1	ON	7.892	19.792	31.092	DHR49_neg_10.6_on_C104_thread_H4_0001_86spin	DHR49_neg_10.6_on_C104_thread_H4	-0.017
-30877.975	93.068	20.533	7.877	23	ON	7.877	20.43	33.159	DHR49_neg_10.6_on_C104_thread_V4_0023_93spin	DHR49_neg_10.6_on_C104_thread_V4	-0.179
-30878.113	108.061	17.953	7.794	1	ON	7.794	17.974	28.157	DHR49_neg_10.6_on_C104_thread_J1_0001_108spin	DHR49_neg_10.6_on_C104_thread_J1	-0.317
-30877.852	114.391	17.896	8.034	1	ON	8.034	17.9	27.81	DHR49_neg_10.6_on_C104_thread_R3_0001_114spin	DHR49_neg_10.6_on_C104_thread_R3	-0.056
