total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19244.362	-169.779	15.418	7.761	25	ON	7.761	16.09	23.25	FD31_Lys_Checker_10.6_on_C110_thread_K3_0025_-170spin	FD31_Lys_Checker_10.6_on_C110_thread_K3	-16.753
-19243.792	-170.444	15.453	7.73	9	ON	7.73	16.738	22.751	FD31_Lys_Checker_10.6_on_C110_thread_O2_0009_-170spin	FD31_Lys_Checker_10.6_on_C110_thread_O2	-16.183
-19243.368	10.43	15.47	7.572	12	ON	7.572	16.382	23.36	FD31_Lys_Checker_10.6_on_C110_thread_S3_0012_10spin	FD31_Lys_Checker_10.6_on_C110_thread_S3	-15.759
-19243.147	10.463	15.572	7.744	7	ON	7.744	16.501	23.37	FD31_Lys_Checker_10.6_on_C110_thread_K2_0007_10spin	FD31_Lys_Checker_10.6_on_C110_thread_K2	-15.538
-19242.801	9.799	15.675	7.888	21	ON	7.888	16.504	23.526	FD31_Lys_Checker_10.6_on_C110_thread_Q4_0021_10spin	FD31_Lys_Checker_10.6_on_C110_thread_Q4	-15.192
-19242.769	-169.748	15.163	7.406	19	ON	7.406	16.418	22.542	FD31_Lys_Checker_10.6_on_C110_thread_L1_0019_-170spin	FD31_Lys_Checker_10.6_on_C110_thread_L1	-15.16
-19242.694	-170.157	15.372	7.546	12	ON	7.546	15.848	23.548	FD31_Lys_Checker_10.6_on_C110_thread_F3_0012_-170spin	FD31_Lys_Checker_10.6_on_C110_thread_F3	-15.085
-19242.286	-169.881	15.324	7.667	3	ON	7.667	15.888	23.257	FD31_Lys_Checker_10.6_on_C110_thread_C3_0003_-170spin	FD31_Lys_Checker_10.6_on_C110_thread_C3	-14.677
-19242.284	-134.936	15.784	7.982	22	ON	7.982	17.079	23.178	FD31_Lys_Checker_10.6_on_C110_thread_E3_0022_-135spin	FD31_Lys_Checker_10.6_on_C110_thread_E3	-14.675
-19241.822	-135.4	15.814	8.115	1	ON	8.115	16.724	23.496	FD31_Lys_Checker_10.6_on_C110_thread_I3_0001_-135spin	FD31_Lys_Checker_10.6_on_C110_thread_I3	-14.213
-19243.792	-170.444	15.453	7.73	9	ON	7.73	16.738	22.751	FD31_Lys_Checker_10.6_on_C110_thread_O2_0009_-170spin	FD31_Lys_Checker_10.6_on_C110_thread_O2	-16.183
-19244.362	-169.779	15.418	7.761	25	ON	7.761	16.09	23.25	FD31_Lys_Checker_10.6_on_C110_thread_K3_0025_-170spin	FD31_Lys_Checker_10.6_on_C110_thread_K3	-16.753
-19233.085	-159.757	15.487	7.876	16	ON	7.876	15.898	23.765	FD31_Lys_Checker_10.6_on_C110_thread_U4_0016_-160spin	FD31_Lys_Checker_10.6_on_C110_thread_U4	-5.476
-19233.367	-143.939	16.336	8.539	19	ON	8.539	17.685	23.624	FD31_Lys_Checker_10.6_on_C110_thread_T3_0019_-144spin	FD31_Lys_Checker_10.6_on_C110_thread_T3	-5.758
-19242.284	-134.936	15.784	7.982	22	ON	7.982	17.079	23.178	FD31_Lys_Checker_10.6_on_C110_thread_E3_0022_-135spin	FD31_Lys_Checker_10.6_on_C110_thread_E3	-14.675
-19234.134	-128.148	15.762	8.243	20	ON	8.243	16.225	23.903	FD31_Lys_Checker_10.6_on_C110_thread_K1_0020_-128spin	FD31_Lys_Checker_10.6_on_C110_thread_K1	-6.525
-19233.491	-111.031	15.966	8.405	15	ON	8.405	16.395	24.196	FD31_Lys_Checker_10.6_on_C110_thread_N1_0015_-111spin	FD31_Lys_Checker_10.6_on_C110_thread_N1	-5.882
-19237.597	-100.088	15.759	8.043	7	ON	8.043	15.899	24.297	FD31_Lys_Checker_10.6_on_C110_thread_X1_0007_-100spin	FD31_Lys_Checker_10.6_on_C110_thread_X1	-9.988
-19237.291	-99.54	15.886	8.112	6	ON	8.112	16.176	24.457	FD31_Lys_Checker_10.6_on_C110_thread_F4_0006_-100spin	FD31_Lys_Checker_10.6_on_C110_thread_F4	-9.682
