total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25644.218	-61.617	21.337	6.049	1	ON	6.049	21.39	38.134	FD31_Lys_Checker_12.3_on_C101_thread_I2_0001_-62spin	FD31_Lys_Checker_12.3_on_C101_thread_I2	-1.337
-25644.179	144.122	21.58	4.671	14	ON	4.671	21.489	40.16	FD31_Lys_Checker_12.3_on_C101_thread_Z2_0014_144spin	FD31_Lys_Checker_12.3_on_C101_thread_Z2	-1.298
-25643.923	-7.352	22.645	5.917	8	ON	5.917	22.63	40.982	FD31_Lys_Checker_12.3_on_C101_thread_G3_0008_-7spin	FD31_Lys_Checker_12.3_on_C101_thread_G3	-1.042
-25643.605	97.703	26.241	4.862	17	ON	4.862	26.1	49.208	FD31_Lys_Checker_12.3_on_C101_thread_F4_0017_98spin	FD31_Lys_Checker_12.3_on_C101_thread_F4	-0.724
-25643.55	-67.413	17.04	9.767	4	ON	9.767	17.872	24.179	FD31_Lys_Checker_12.3_on_C101_thread_U3_0004_-67spin	FD31_Lys_Checker_12.3_on_C101_thread_U3	-0.669
-25643.493	-160.887	21.881	5.996	4	ON	5.996	21.883	39.235	FD31_Lys_Checker_12.3_on_C101_thread_L2_0004_-161spin	FD31_Lys_Checker_12.3_on_C101_thread_L2	-0.612
-25643.458	151.884	17.772	8.845	15	ON	8.845	18.347	25.591	FD31_Lys_Checker_12.3_on_C101_thread_K2_0015_152spin	FD31_Lys_Checker_12.3_on_C101_thread_K2	-0.577
-25643.441	-67.781	17.057	10.04	13	ON	10.04	17.84	24.067	FD31_Lys_Checker_12.3_on_C101_thread_C2_0013_-68spin	FD31_Lys_Checker_12.3_on_C101_thread_C2	-0.56
-25643.4	-86.371	21.079	5.227	1	ON	5.227	21.126	38.414	FD31_Lys_Checker_12.3_on_C101_thread_K4_0001_-86spin	FD31_Lys_Checker_12.3_on_C101_thread_K4	-0.519
-25643.34	-89.716	18.356	10.115	8	ON	10.115	18.572	26.775	FD31_Lys_Checker_12.3_on_C101_thread_K4_0008_-90spin	FD31_Lys_Checker_12.3_on_C101_thread_K4	-0.459
-25643.126	-171.548	20.67	8.941	11	ON	8.941	20.775	30.847	FD31_Lys_Checker_12.3_on_C101_thread_P2_0011_-172spin	FD31_Lys_Checker_12.3_on_C101_thread_P2	-0.245
-25643.493	-160.887	21.881	5.996	4	ON	5.996	21.883	39.235	FD31_Lys_Checker_12.3_on_C101_thread_L2_0004_-161spin	FD31_Lys_Checker_12.3_on_C101_thread_L2	-0.612
-25643.071	-153.404	25.621	10.282	18	ON	10.282	25.568	40.074	FD31_Lys_Checker_12.3_on_C101_thread_A4_0018_-153spin	FD31_Lys_Checker_12.3_on_C101_thread_A4	-0.19
-25643.023	-143.312	23.76	9.492	9	ON	9.492	23.696	37.454	FD31_Lys_Checker_12.3_on_C101_thread_K2_0009_-143spin	FD31_Lys_Checker_12.3_on_C101_thread_K2	-0.142
-25643.105	-134.275	20.199	7.29	10	ON	7.29	20.056	33.849	FD31_Lys_Checker_12.3_on_C101_thread_H1_0010_-134spin	FD31_Lys_Checker_12.3_on_C101_thread_H1	-0.224
-25643.05	-121.247	19.79	8.973	5	ON	8.973	20.084	29.274	FD31_Lys_Checker_12.3_on_C101_thread_T3_0005_-121spin	FD31_Lys_Checker_12.3_on_C101_thread_T3	-0.169
-25643.206	-116.234	17.949	9.213	17	ON	9.213	18.942	25.423	FD31_Lys_Checker_12.3_on_C101_thread_Z1_0017_-116spin	FD31_Lys_Checker_12.3_on_C101_thread_Z1	-0.325
-25643.24	-109.292	18.134	8.992	6	ON	8.992	18.68	26.158	FD31_Lys_Checker_12.3_on_C101_thread_T2_0006_-109spin	FD31_Lys_Checker_12.3_on_C101_thread_T2	-0.359
-25643.107	-90.652	19.665	8.615	4	ON	8.615	20.007	30.191	FD31_Lys_Checker_12.3_on_C101_thread_E4_0004_-91spin	FD31_Lys_Checker_12.3_on_C101_thread_E4	-0.226
-25643.4	-86.371	21.079	5.227	1	ON	5.227	21.126	38.414	FD31_Lys_Checker_12.3_on_C101_thread_K4_0001_-86spin	FD31_Lys_Checker_12.3_on_C101_thread_K4	-0.519
-25643.283	-73.949	17.439	9.93	14	ON	9.93	17.676	25.25	FD31_Lys_Checker_12.3_on_C101_thread_B1_0014_-74spin	FD31_Lys_Checker_12.3_on_C101_thread_B1	-0.402
-25644.218	-61.617	21.337	6.049	1	ON	6.049	21.39	38.134	FD31_Lys_Checker_12.3_on_C101_thread_I2_0001_-62spin	FD31_Lys_Checker_12.3_on_C101_thread_I2	-1.337
-25643.02	-57.582	25.117	10.18	10	ON	10.18	25.223	41.782	FD31_Lys_Checker_12.3_on_C101_thread_X3_0010_-58spin	FD31_Lys_Checker_12.3_on_C101_thread_X3	-0.139
-25643.018	-45.102	21.112	8.205	16	ON	8.205	21.455	33.482	FD31_Lys_Checker_12.3_on_C101_thread_C2_0016_-45spin	FD31_Lys_Checker_12.3_on_C101_thread_C2	-0.137
-25643.132	-33.415	21.202	9.147	1	ON	9.147	21.409	32.381	FD31_Lys_Checker_12.3_on_C101_thread_O1_0001_-33spin	FD31_Lys_Checker_12.3_on_C101_thread_O1	-0.251
-25643.271	-28.294	17.528	10.039	4	ON	10.039	17.79	25.182	FD31_Lys_Checker_12.3_on_C101_thread_G4_0004_-28spin	FD31_Lys_Checker_12.3_on_C101_thread_G4	-0.39
-25643.118	-17.152	19.586	9.117	5	ON	9.117	20.24	29.046	FD31_Lys_Checker_12.3_on_C101_thread_M1_0005_-17spin	FD31_Lys_Checker_12.3_on_C101_thread_M1	-0.237
-25643.923	-7.352	22.645	5.917	8	ON	5.917	22.63	40.982	FD31_Lys_Checker_12.3_on_C101_thread_G3_0008_-7spin	FD31_Lys_Checker_12.3_on_C101_thread_G3	-1.042
-25643.122	0.049	17.551	9.719	10	ON	9.719	18.848	24.214	FD31_Lys_Checker_12.3_on_C101_thread_H2_0010_0spin	FD31_Lys_Checker_12.3_on_C101_thread_H2	-0.241
-25643.122	12.943	22.785	10.286	9	ON	10.286	22.904	34.856	FD31_Lys_Checker_12.3_on_C101_thread_Y2_0009_13spin	FD31_Lys_Checker_12.3_on_C101_thread_Y2	-0.241
-25643.1	27.704	18.126	9.471	4	ON	9.471	18.699	25.524	FD31_Lys_Checker_12.3_on_C101_thread_P3_0004_28spin	FD31_Lys_Checker_12.3_on_C101_thread_P3	-0.219
-25643.028	36.276	21.274	10.581	14	ON	10.581	21.369	31.918	FD31_Lys_Checker_12.3_on_C101_thread_G3_0014_36spin	FD31_Lys_Checker_12.3_on_C101_thread_G3	-0.147
-25643.088	44.971	17.549	10.227	6	ON	10.227	17.759	25.158	FD31_Lys_Checker_12.3_on_C101_thread_N4_0006_45spin	FD31_Lys_Checker_12.3_on_C101_thread_N4	-0.207
-25643.029	59.956	17.801	9.594	8	ON	9.594	18.581	25.455	FD31_Lys_Checker_12.3_on_C101_thread_I2_0008_60spin	FD31_Lys_Checker_12.3_on_C101_thread_I2	-0.148
-25643.232	63.09	17.741	9.559	17	ON	9.559	18.692	25.663	FD31_Lys_Checker_12.3_on_C101_thread_G1_0017_63spin	FD31_Lys_Checker_12.3_on_C101_thread_G1	-0.351
-25643.106	71.849	18.485	9.03	8	ON	9.03	19.13	26.908	FD31_Lys_Checker_12.3_on_C101_thread_S2_0008_72spin	FD31_Lys_Checker_12.3_on_C101_thread_S2	-0.225
-25643.1	88.256	17.65	9.841	8	ON	9.841	18.883	24.534	FD31_Lys_Checker_12.3_on_C101_thread_R1_0008_88spin	FD31_Lys_Checker_12.3_on_C101_thread_R1	-0.219
-25643.605	97.703	26.241	4.862	17	ON	4.862	26.1	49.208	FD31_Lys_Checker_12.3_on_C101_thread_F4_0017_98spin	FD31_Lys_Checker_12.3_on_C101_thread_F4	-0.724
-25643.177	103.827	17.702	8.954	2	ON	8.954	18.367	25.241	FD31_Lys_Checker_12.3_on_C101_thread_Q2_0002_104spin	FD31_Lys_Checker_12.3_on_C101_thread_Q2	-0.296
-25643.271	111.703	18.639	8.449	14	ON	8.449	19.295	28.051	FD31_Lys_Checker_12.3_on_C101_thread_C1_0014_112spin	FD31_Lys_Checker_12.3_on_C101_thread_C1	-0.39
-25643.008	125.574	19.008	9.053	7	ON	9.053	19.495	27.796	FD31_Lys_Checker_12.3_on_C101_thread_X3_0007_126spin	FD31_Lys_Checker_12.3_on_C101_thread_X3	-0.127
-25643.009	133.438	19.188	8.999	19	ON	8.999	19.619	28.028	FD31_Lys_Checker_12.3_on_C101_thread_I4_0019_133spin	FD31_Lys_Checker_12.3_on_C101_thread_I4	-0.128
-25644.179	144.122	21.58	4.671	14	ON	4.671	21.489	40.16	FD31_Lys_Checker_12.3_on_C101_thread_Z2_0014_144spin	FD31_Lys_Checker_12.3_on_C101_thread_Z2	-1.298
-25643.458	151.884	17.772	8.845	15	ON	8.845	18.347	25.591	FD31_Lys_Checker_12.3_on_C101_thread_K2_0015_152spin	FD31_Lys_Checker_12.3_on_C101_thread_K2	-0.577
-25643.267	169.382	21.513	6.095	1	ON	6.095	21.384	38.022	FD31_Lys_Checker_12.3_on_C101_thread_N1_0001_169spin	FD31_Lys_Checker_12.3_on_C101_thread_N1	-0.386
-25643.205	179.878	18.284	9.147	8	ON	9.147	18.889	26.344	FD31_Lys_Checker_12.3_on_C101_thread_G4_0008_180spin	FD31_Lys_Checker_12.3_on_C101_thread_G4	-0.324
