total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25776.907	-179.793	12.515	5.155	24	ON	5.155	14.16	19.497	FD15_8.6_on_C101_thread_B3_0024_-180spin	FD15_8.6_on_C101_thread_B3	-161.187
-25773.639	-179.95	12.196	4.879	21	ON	4.879	13.831	19.156	FD15_8.6_on_C101_thread_Q1_0021_-180spin	FD15_8.6_on_C101_thread_Q1	-157.919
-25770.927	179.775	12.384	4.811	20	ON	4.811	14.046	19.764	FD15_8.6_on_C101_thread_C1_0020_180spin	FD15_8.6_on_C101_thread_C1	-155.207
-25770.216	179.61	12.384	4.838	5	ON	4.838	14.048	19.756	FD15_8.6_on_C101_thread_W2_0005_180spin	FD15_8.6_on_C101_thread_W2	-154.496
-25769.332	179.898	12.384	4.918	23	ON	4.918	14.038	19.658	FD15_8.6_on_C101_thread_Z2_0023_180spin	FD15_8.6_on_C101_thread_Z2	-153.612
-25769.29	179.718	12.384	4.932	4	ON	4.932	14.039	19.656	FD15_8.6_on_C101_thread_B4_0004_180spin	FD15_8.6_on_C101_thread_B4	-153.57
-25769.249	179.944	12.384	4.973	1	ON	4.973	14.037	19.617	FD15_8.6_on_C101_thread_Y1_0001_180spin	FD15_8.6_on_C101_thread_Y1	-153.529
-25769.161	179.624	12.384	4.857	27	ON	4.857	14.043	19.722	FD15_8.6_on_C101_thread_C2_0027_180spin	FD15_8.6_on_C101_thread_C2	-153.441
-25769.045	179.751	12.384	5.015	8	ON	5.015	14.041	19.618	FD15_8.6_on_C101_thread_S4_0008_180spin	FD15_8.6_on_C101_thread_S4	-153.325
-25769.015	179.916	12.384	5.008	13	ON	5.008	14.006	19.618	FD15_8.6_on_C101_thread_K4_0013_180spin	FD15_8.6_on_C101_thread_K4	-153.295
-25776.907	-179.793	12.515	5.155	24	ON	5.155	14.16	19.497	FD15_8.6_on_C101_thread_B3_0024_-180spin	FD15_8.6_on_C101_thread_B3	-161.187
-25668.299	-169.833	13.228	5.434	16	ON	5.434	14.525	20.927	FD15_8.6_on_C101_thread_Q4_0016_-170spin	FD15_8.6_on_C101_thread_Q4	-52.579
