total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18139.878	-50.612	12.613	4.957	15	ON	4.957	13.503	20.23	FD31_Gln_Checker_10.6_on_V010_thread_Z2_0015_-51spin	FD31_Gln_Checker_10.6_on_V010_thread_Z2	-370.827
-18129.389	128.683	12.554	4.865	13	ON	4.865	13.713	19.89	FD31_Gln_Checker_10.6_on_V010_thread_D3_0013_129spin	FD31_Gln_Checker_10.6_on_V010_thread_D3	-360.338
-18124.498	129.531	12.584	4.971	23	ON	4.971	13.097	20.524	FD31_Gln_Checker_10.6_on_V010_thread_R2_0023_130spin	FD31_Gln_Checker_10.6_on_V010_thread_R2	-355.447
-18117.918	128.203	11.89	4.232	3	ON	4.232	12.297	20.236	FD31_Gln_Checker_10.6_on_V010_thread_N3_0003_128spin	FD31_Gln_Checker_10.6_on_V010_thread_N3	-348.867
-18116.256	128.08	12.542	4.606	27	ON	4.606	13.896	19.95	FD31_Gln_Checker_10.6_on_V010_thread_E1_0027_128spin	FD31_Gln_Checker_10.6_on_V010_thread_E1	-347.205
-18116.122	128.283	12.632	5.083	24	ON	5.083	13.071	20.836	FD31_Gln_Checker_10.6_on_V010_thread_X2_0024_128spin	FD31_Gln_Checker_10.6_on_V010_thread_X2	-347.071
-18115.135	128.679	12.017	4.453	16	ON	4.453	12.462	20.192	FD31_Gln_Checker_10.6_on_V010_thread_N1_0016_129spin	FD31_Gln_Checker_10.6_on_V010_thread_N1	-346.084
-18112.793	-49.78	12.646	5.017	24	ON	5.017	13.189	20.572	FD31_Gln_Checker_10.6_on_V010_thread_V2_0024_-50spin	FD31_Gln_Checker_10.6_on_V010_thread_V2	-343.742
-18112.497	129.016	12.474	4.58	22	ON	4.58	13.283	20.458	FD31_Gln_Checker_10.6_on_V010_thread_O4_0022_129spin	FD31_Gln_Checker_10.6_on_V010_thread_O4	-343.446
-18112.383	-52.28	12.672	4.98	26	ON	4.98	13.31	20.608	FD31_Gln_Checker_10.6_on_V010_thread_I3_0026_-52spin	FD31_Gln_Checker_10.6_on_V010_thread_I3	-343.332
-18091.488	-179.964	12.554	4.795	16	ON	4.795	13.286	20.471	FD31_Gln_Checker_10.6_on_V010_thread_U1_0016_-180spin	FD31_Gln_Checker_10.6_on_V010_thread_U1	-322.437
-18053.045	-168.684	12.52	4.814	6	ON	4.814	13.715	19.843	FD31_Gln_Checker_10.6_on_V010_thread_S4_0006_-169spin	FD31_Gln_Checker_10.6_on_V010_thread_S4	-283.994
-18050.007	-155.815	12.617	5.021	16	ON	5.021	13.594	20.095	FD31_Gln_Checker_10.6_on_V010_thread_D3_0016_-156spin	FD31_Gln_Checker_10.6_on_V010_thread_D3	-280.956
-18037.741	-143.29	12.542	4.762	7	ON	4.762	13.879	19.874	FD31_Gln_Checker_10.6_on_V010_thread_Q3_0007_-143spin	FD31_Gln_Checker_10.6_on_V010_thread_Q3	-268.69
-18065.926	-131.842	12.537	4.939	25	ON	4.939	13.15	20.402	FD31_Gln_Checker_10.6_on_V010_thread_L1_0025_-132spin	FD31_Gln_Checker_10.6_on_V010_thread_L1	-296.875
-18077.355	-128.173	12.502	4.875	25	ON	4.875	12.976	20.544	FD31_Gln_Checker_10.6_on_V010_thread_Q1_0025_-128spin	FD31_Gln_Checker_10.6_on_V010_thread_Q1	-308.304
-18054.665	-114.675	12.682	5.091	15	ON	5.091	13.256	20.575	FD31_Gln_Checker_10.6_on_V010_thread_D4_0015_-115spin	FD31_Gln_Checker_10.6_on_V010_thread_D4	-285.614
-18045.51	-104.44	12.531	4.913	3	ON	4.913	13.548	20.005	FD31_Gln_Checker_10.6_on_V010_thread_M2_0003_-104spin	FD31_Gln_Checker_10.6_on_V010_thread_M2	-276.459
-18040.711	-99.258	12.612	5.062	29	ON	5.062	13.349	20.269	FD31_Gln_Checker_10.6_on_V010_thread_K2_0029_-99spin	FD31_Gln_Checker_10.6_on_V010_thread_K2	-271.66
-18038.508	-86.733	12.677	4.936	16	ON	4.936	13.779	20.19	FD31_Gln_Checker_10.6_on_V010_thread_Y1_0016_-87spin	FD31_Gln_Checker_10.6_on_V010_thread_Y1	-269.457
-18031.694	-71.321	12.558	5.064	28	ON	5.064	13.012	20.494	FD31_Gln_Checker_10.6_on_V010_thread_T2_0028_-71spin	FD31_Gln_Checker_10.6_on_V010_thread_T2	-262.643
-18044.502	-63.241	12.52	4.996	14	ON	4.996	13.072	20.349	FD31_Gln_Checker_10.6_on_V010_thread_Z1_0014_-63spin	FD31_Gln_Checker_10.6_on_V010_thread_Z1	-275.451
-18139.878	-50.612	12.613	4.957	15	ON	4.957	13.503	20.23	FD31_Gln_Checker_10.6_on_V010_thread_Z2_0015_-51spin	FD31_Gln_Checker_10.6_on_V010_thread_Z2	-370.827
