total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18076.763	-119.082	10.356	3.678	8	ON	3.678	10.557	17.441	DHR49_neg_9.7_on_V010_thread_S4_0008_-119spin	DHR49_neg_9.7_on_V010_thread_S4	-591.469
-18071.156	61.226	10.552	3.884	28	ON	3.884	10.695	17.393	DHR49_neg_9.7_on_V010_thread_L4_0028_61spin	DHR49_neg_9.7_on_V010_thread_L4	-585.862
-18050.825	60.474	10.775	4.108	23	ON	4.108	10.96	17.789	DHR49_neg_9.7_on_V010_thread_W1_0023_60spin	DHR49_neg_9.7_on_V010_thread_W1	-565.531
-18046.317	-118.044	10.467	3.738	3	ON	3.738	10.548	17.123	DHR49_neg_9.7_on_V010_thread_R1_0003_-118spin	DHR49_neg_9.7_on_V010_thread_R1	-561.023
-18039.782	60.467	10.526	3.857	3	ON	3.857	10.672	17.379	DHR49_neg_9.7_on_V010_thread_T1_0003_60spin	DHR49_neg_9.7_on_V010_thread_T1	-554.488
-18038.516	-118.229	10.598	3.929	28	ON	3.929	10.744	17.451	DHR49_neg_9.7_on_V010_thread_G4_0028_-118spin	DHR49_neg_9.7_on_V010_thread_G4	-553.222
-18037.505	62.111	10.514	3.841	21	ON	3.841	10.648	17.33	DHR49_neg_9.7_on_V010_thread_S2_0021_62spin	DHR49_neg_9.7_on_V010_thread_S2	-552.211
-18036.279	60.164	10.591	3.9	19	ON	3.9	10.712	17.368	DHR49_neg_9.7_on_V010_thread_K1_0019_60spin	DHR49_neg_9.7_on_V010_thread_K1	-550.985
-18035.846	62.269	10.596	4.054	6	ON	4.054	10.839	17.636	DHR49_neg_9.7_on_V010_thread_V3_0006_62spin	DHR49_neg_9.7_on_V010_thread_V3	-550.552
-18031.871	61.818	10.664	3.802	17	ON	3.802	10.787	17.658	DHR49_neg_9.7_on_V010_thread_S3_0017_62spin	DHR49_neg_9.7_on_V010_thread_S3	-546.577
-17954.223	-179.285	10.771	4.102	9	ON	4.102	10.917	17.624	DHR49_neg_9.7_on_V010_thread_D3_0009_-179spin	DHR49_neg_9.7_on_V010_thread_D3	-468.929
