total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18334.172	132.664	12.026	4.631	15	ON	4.631	12.602	19.436	FD31_10.9_on_V010_thread_I2_0015_133spin	FD31_10.9_on_V010_thread_I2	-537.71
-18326.356	-51.308	11.713	4.535	15	ON	4.535	12.492	18.949	FD31_10.9_on_V010_thread_T3_0015_-51spin	FD31_10.9_on_V010_thread_T3	-529.894
-18323.57	128.963	12.008	4.845	13	ON	4.845	12.759	19.208	FD31_10.9_on_V010_thread_G1_0013_129spin	FD31_10.9_on_V010_thread_G1	-527.108
-18319.149	132.284	12.08	4.349	22	ON	4.349	12.19	19.84	FD31_10.9_on_V010_thread_E3_0022_132spin	FD31_10.9_on_V010_thread_E3	-522.687
-18314.103	129.751	12.168	4.972	14	ON	4.972	12.692	19.417	FD31_10.9_on_V010_thread_T3_0014_130spin	FD31_10.9_on_V010_thread_T3	-517.641
-18312.506	132.7	12.245	4.739	29	ON	4.739	12.455	19.758	FD31_10.9_on_V010_thread_D3_0029_133spin	FD31_10.9_on_V010_thread_D3	-516.044
-18311.962	134.823	11.687	4.128	3	ON	4.128	11.812	19.255	FD31_10.9_on_V010_thread_L4_0003_135spin	FD31_10.9_on_V010_thread_L4	-515.5
-18311.344	132.493	12.236	4.453	30	ON	4.453	12.511	19.86	FD31_10.9_on_V010_thread_D3_0030_132spin	FD31_10.9_on_V010_thread_D3	-514.882
-18308.072	128.823	12.108	4.828	23	ON	4.828	12.688	19.417	FD31_10.9_on_V010_thread_V4_0023_129spin	FD31_10.9_on_V010_thread_V4	-511.61
-18306.367	129.16	11.797	4.066	9	ON	4.066	11.907	19.557	FD31_10.9_on_V010_thread_G3_0009_129spin	FD31_10.9_on_V010_thread_G3	-509.905
-18281.193	-179.171	12.334	5.135	2	ON	5.135	12.864	19.578	FD31_10.9_on_V010_thread_G3_0002_-179spin	FD31_10.9_on_V010_thread_G3	-484.731
-18183.513	-167.172	12.14	4.832	2	ON	4.832	12.536	19.483	FD31_10.9_on_V010_thread_L4_0002_-167spin	FD31_10.9_on_V010_thread_L4	-387.051
-18200.316	-157.236	12.455	5.224	18	ON	5.224	13.035	19.721	FD31_10.9_on_V010_thread_T1_0018_-157spin	FD31_10.9_on_V010_thread_T1	-403.854
