total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18404.71	0.646	12.2	4.622	24	ON	4.622	14.101	19.456	FD15_8.5_on_V010_thread_R4_0024_1spin	FD15_8.5_on_V010_thread_R4	-418.446
-18384.321	-179.979	12.369	4.919	13	ON	4.919	14.233	19.531	FD15_8.5_on_V010_thread_I2_0013_-180spin	FD15_8.5_on_V010_thread_I2	-398.057
-18383.482	-179.191	12.304	4.892	17	ON	4.892	14.22	19.449	FD15_8.5_on_V010_thread_Z3_0017_-179spin	FD15_8.5_on_V010_thread_Z3	-397.218
-18380.808	-0.878	12.283	4.861	11	ON	4.861	14.169	19.416	FD15_8.5_on_V010_thread_L2_0011_-1spin	FD15_8.5_on_V010_thread_L2	-394.544
-18380.125	78.892	12.451	5.001	24	ON	5.001	14.315	19.613	FD15_8.5_on_V010_thread_B2_0024_79spin	FD15_8.5_on_V010_thread_B2	-393.861
-18379.858	178.667	12.55	5.127	19	ON	5.127	14.43	19.688	FD15_8.5_on_V010_thread_H4_0019_179spin	FD15_8.5_on_V010_thread_H4	-393.594
-18379.004	179.847	12.363	4.912	20	ON	4.912	14.226	19.524	FD15_8.5_on_V010_thread_Z3_0020_180spin	FD15_8.5_on_V010_thread_Z3	-392.74
-18377.586	-93.247	12.449	4.716	25	ON	4.716	14.177	19.842	FD15_8.5_on_V010_thread_A3_0025_-93spin	FD15_8.5_on_V010_thread_A3	-391.322
-18377.242	79.136	12.462	5.041	10	ON	5.041	14.388	19.529	FD15_8.5_on_V010_thread_X1_0010_79spin	FD15_8.5_on_V010_thread_X1	-390.978
-18376.873	-78.782	12.258	4.781	12	ON	4.781	14.044	19.396	FD15_8.5_on_V010_thread_R1_0012_-79spin	FD15_8.5_on_V010_thread_R1	-390.609
-18384.321	-179.979	12.369	4.919	13	ON	4.919	14.233	19.531	FD15_8.5_on_V010_thread_I2_0013_-180spin	FD15_8.5_on_V010_thread_I2	-398.057
-18307.528	-164.463	12.544	5.036	22	ON	5.036	14.395	19.613	FD15_8.5_on_V010_thread_U4_0022_-164spin	FD15_8.5_on_V010_thread_U4	-321.264
