total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-30856.799	119.647	24.408	7.921	9	ON	7.921	24.445	40.401	DHR49_neg_10.4_on_C104_thread_V2_0009_120spin	DHR49_neg_10.4_on_C104_thread_V2	-0.349
-30856.784	117.125	28.69	8.104	12	ON	8.104	28.462	49.164	DHR49_neg_10.4_on_C104_thread_V4_0012_117spin	DHR49_neg_10.4_on_C104_thread_V4	-0.334
-30856.758	-100.093	20.256	8.068	22	ON	8.068	20.159	32.54	DHR49_neg_10.4_on_C104_thread_K2_0022_-100spin	DHR49_neg_10.4_on_C104_thread_K2	-0.308
-30856.749	163.45	21.924	6.447	8	ON	6.447	21.844	36.401	DHR49_neg_10.4_on_C104_thread_Q3_0008_163spin	DHR49_neg_10.4_on_C104_thread_Q3	-0.299
-30856.747	-42.482	21.971	8.351	27	ON	8.351	21.868	35.545	DHR49_neg_10.4_on_C104_thread_U4_0027_-42spin	DHR49_neg_10.4_on_C104_thread_U4	-0.297
-30856.726	136.879	19.653	7.617	9	ON	7.617	19.65	31.722	DHR49_neg_10.4_on_C104_thread_F4_0009_137spin	DHR49_neg_10.4_on_C104_thread_F4	-0.276
-30856.724	-116.318	20.264	7.563	17	ON	7.563	20.057	32.947	DHR49_neg_10.4_on_C104_thread_A1_0017_-116spin	DHR49_neg_10.4_on_C104_thread_A1	-0.274
-30856.696	134.743	21.82	7.903	20	ON	7.903	21.731	35.631	DHR49_neg_10.4_on_C104_thread_D2_0020_135spin	DHR49_neg_10.4_on_C104_thread_D2	-0.246
-30856.695	105.62	22.611	7.639	7	ON	7.639	22.521	37.326	DHR49_neg_10.4_on_C104_thread_H4_0007_106spin	DHR49_neg_10.4_on_C104_thread_H4	-0.245
-30856.68	-63.04	24.413	7.537	17	ON	7.537	24.688	40.784	DHR49_neg_10.4_on_C104_thread_H2_0017_-63spin	DHR49_neg_10.4_on_C104_thread_H2	-0.23
-30856.594	-172.504	22.667	8.087	5	ON	8.087	22.59	37.09	DHR49_neg_10.4_on_C104_thread_D4_0005_-173spin	DHR49_neg_10.4_on_C104_thread_D4	-0.144
-30856.528	-165.532	25.128	8.519	12	ON	8.519	25.183	41.415	DHR49_neg_10.4_on_C104_thread_F2_0012_-166spin	DHR49_neg_10.4_on_C104_thread_F2	-0.078
-30856.514	-150.99	17.149	8.193	16	ON	8.193	17.145	25.675	DHR49_neg_10.4_on_C104_thread_B4_0016_-151spin	DHR49_neg_10.4_on_C104_thread_B4	-0.064
-30856.644	-143.295	19.287	7.285	7	ON	7.285	19.259	31.38	DHR49_neg_10.4_on_C104_thread_R4_0007_-143spin	DHR49_neg_10.4_on_C104_thread_R4	-0.194
-30856.527	-137.359	27.037	8.31	26	ON	8.31	27.164	46.053	DHR49_neg_10.4_on_C104_thread_K3_0026_-137spin	DHR49_neg_10.4_on_C104_thread_K3	-0.077
-30856.497	-127.144	18.277	8.311	27	ON	8.311	18.474	27.795	DHR49_neg_10.4_on_C104_thread_L2_0027_-127spin	DHR49_neg_10.4_on_C104_thread_L2	-0.047
-30856.724	-116.318	20.264	7.563	17	ON	7.563	20.057	32.947	DHR49_neg_10.4_on_C104_thread_A1_0017_-116spin	DHR49_neg_10.4_on_C104_thread_A1	-0.274
-30856.758	-100.093	20.256	8.068	22	ON	8.068	20.159	32.54	DHR49_neg_10.4_on_C104_thread_K2_0022_-100spin	DHR49_neg_10.4_on_C104_thread_K2	-0.308
-30856.522	-91.874	17.927	8.004	8	ON	8.004	17.988	28.165	DHR49_neg_10.4_on_C104_thread_B2_0008_-92spin	DHR49_neg_10.4_on_C104_thread_B2	-0.072
-30856.589	-85.413	19.255	7.831	15	ON	7.831	19.276	30.846	DHR49_neg_10.4_on_C104_thread_O1_0015_-85spin	DHR49_neg_10.4_on_C104_thread_O1	-0.139
-30856.52	-75.972	19.077	6.856	11	ON	6.856	19.151	31.353	DHR49_neg_10.4_on_C104_thread_R1_0011_-76spin	DHR49_neg_10.4_on_C104_thread_R1	-0.07
-30856.68	-63.04	24.413	7.537	17	ON	7.537	24.688	40.784	DHR49_neg_10.4_on_C104_thread_H2_0017_-63spin	DHR49_neg_10.4_on_C104_thread_H2	-0.23
-30856.5	-51.445	21.974	8.238	28	ON	8.238	22.043	35.397	DHR49_neg_10.4_on_C104_thread_S4_0028_-51spin	DHR49_neg_10.4_on_C104_thread_S4	-0.05
