total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25783.196	150.692	12.204	4.729	15	ON	4.729	12.413	19.553	FD31_12.0_on_C101_thread_K3_0015_151spin	FD31_12.0_on_C101_thread_K3	-204.969
-25780.757	98.846	12.299	4.931	7	ON	4.931	13.145	19.519	FD31_12.0_on_C101_thread_K1_0007_99spin	FD31_12.0_on_C101_thread_K1	-202.53
-25776.895	150.798	12.375	5.145	28	ON	5.145	13.16	19.514	FD31_12.0_on_C101_thread_L3_0028_151spin	FD31_12.0_on_C101_thread_L3	-198.668
-25773.385	93.16	12.039	4.638	13	ON	4.638	12.558	19.427	FD31_12.0_on_C101_thread_D1_0013_93spin	FD31_12.0_on_C101_thread_D1	-195.158
-25771.489	151.782	12.157	4.705	21	ON	4.705	12.566	19.646	FD31_12.0_on_C101_thread_S3_0021_152spin	FD31_12.0_on_C101_thread_S3	-193.262
-25771.08	-82.425	12.27	4.821	22	ON	4.821	12.474	19.614	FD31_12.0_on_C101_thread_R1_0022_-82spin	FD31_12.0_on_C101_thread_R1	-192.853
-25770.368	-78.118	11.793	4.256	17	ON	4.256	11.857	19.234	FD31_12.0_on_C101_thread_P2_0017_-78spin	FD31_12.0_on_C101_thread_P2	-192.141
-25770.129	-28.816	12.292	4.673	19	ON	4.673	13.429	19.324	FD31_12.0_on_C101_thread_U1_0019_-29spin	FD31_12.0_on_C101_thread_U1	-191.902
-25769.786	151.264	12.387	4.852	9	ON	4.852	12.459	19.826	FD31_12.0_on_C101_thread_W3_0009_151spin	FD31_12.0_on_C101_thread_W3	-191.559
-25769.772	89.634	12.315	4.828	2	ON	4.828	12.745	19.739	FD31_12.0_on_C101_thread_B1_0002_90spin	FD31_12.0_on_C101_thread_B1	-191.545
-25760.741	-179.903	12.727	5.426	3	ON	5.426	13.309	20.056	FD31_12.0_on_C101_thread_W2_0003_-180spin	FD31_12.0_on_C101_thread_W2	-182.514
-25666.467	-163.526	12.901	5.306	3	ON	5.306	12.937	20.387	FD31_12.0_on_C101_thread_C4_0003_-164spin	FD31_12.0_on_C101_thread_C4	-88.24
-25745.965	-150.197	12.226	4.957	30	ON	4.957	12.661	19.507	FD31_12.0_on_C101_thread_H3_0030_-150spin	FD31_12.0_on_C101_thread_H3	-167.738
-25726.374	-149.496	12.508	5.224	23	ON	5.224	13.237	19.739	FD31_12.0_on_C101_thread_N2_0023_-149spin	FD31_12.0_on_C101_thread_N2	-148.147
-25671.72	-136.14	12.745	5.407	19	ON	5.407	13.182	20.043	FD31_12.0_on_C101_thread_M4_0019_-136spin	FD31_12.0_on_C101_thread_M4	-93.493
-25655.725	-129.296	12.592	5.479	10	ON	5.479	13.186	19.768	FD31_12.0_on_C101_thread_R2_0010_-129spin	FD31_12.0_on_C101_thread_R2	-77.498
-25670.389	-110.215	13.035	4.936	2	ON	4.936	13.395	21.014	FD31_12.0_on_C101_thread_B4_0002_-110spin	FD31_12.0_on_C101_thread_B4	-92.162
-25746.378	-102.521	12.435	4.957	24	ON	4.957	12.574	19.814	FD31_12.0_on_C101_thread_E2_0024_-103spin	FD31_12.0_on_C101_thread_E2	-168.151
-25762.297	-90.016	11.957	4.508	6	ON	4.508	12.105	19.307	FD31_12.0_on_C101_thread_A4_0006_-90spin	FD31_12.0_on_C101_thread_A4	-184.07
-25771.08	-82.425	12.27	4.821	22	ON	4.821	12.474	19.614	FD31_12.0_on_C101_thread_R1_0022_-82spin	FD31_12.0_on_C101_thread_R1	-192.853
-25770.368	-78.118	11.793	4.256	17	ON	4.256	11.857	19.234	FD31_12.0_on_C101_thread_P2_0017_-78spin	FD31_12.0_on_C101_thread_P2	-192.141
-25707.777	-69.769	12.487	4.978	2	ON	4.978	12.893	19.921	FD31_12.0_on_C101_thread_W3_0002_-70spin	FD31_12.0_on_C101_thread_W3	-129.55
-25667.689	-59.705	12.674	5.489	9	ON	5.489	13.178	19.875	FD31_12.0_on_C101_thread_C1_0009_-60spin	FD31_12.0_on_C101_thread_C1	-89.462
-25651.598	-44.297	12.652	5.372	24	ON	5.372	13.331	19.925	FD31_12.0_on_C101_thread_H4_0024_-44spin	FD31_12.0_on_C101_thread_H4	-73.371
-25737.917	-30.608	12.274	4.876	10	ON	4.876	12.721	19.724	FD31_12.0_on_C101_thread_A2_0010_-31spin	FD31_12.0_on_C101_thread_A2	-159.69
-25770.129	-28.816	12.292	4.673	19	ON	4.673	13.429	19.324	FD31_12.0_on_C101_thread_U1_0019_-29spin	FD31_12.0_on_C101_thread_U1	-191.902
-25656.261	-15.924	13.032	5.375	28	ON	5.375	14.068	20.372	FD31_12.0_on_C101_thread_R3_0028_-16spin	FD31_12.0_on_C101_thread_R3	-78.034
-25765.881	-0.209	12.325	5.069	15	ON	5.069	13.219	19.406	FD31_12.0_on_C101_thread_B3_0015_0spin	FD31_12.0_on_C101_thread_B3	-187.654
-25744.16	0.585	12.535	5.201	27	ON	5.201	13.163	19.911	FD31_12.0_on_C101_thread_U2_0027_1spin	FD31_12.0_on_C101_thread_U2	-165.933
-25654.68	18.668	12.675	5.114	22	ON	5.114	12.726	20.143	FD31_12.0_on_C101_thread_N4_0022_19spin	FD31_12.0_on_C101_thread_N4	-76.453
-25735.013	29.546	12.595	5.057	4	ON	5.057	12.658	20.035	FD31_12.0_on_C101_thread_C4_0004_30spin	FD31_12.0_on_C101_thread_C4	-156.786
