total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-31138.467	73.211	22.657	6.574	22	ON	6.574	22.718	40.269	FD31_12.2_on_C104_thread_H3_0022_73spin	FD31_12.2_on_C104_thread_H3	-1.591
-31137.937	90.861	18.333	8.637	30	ON	8.637	18.458	28.486	FD31_12.2_on_C104_thread_P2_0030_91spin	FD31_12.2_on_C104_thread_P2	-1.061
-31137.766	116.908	24.553	5.961	17	ON	5.961	24.604	44.916	FD31_12.2_on_C104_thread_F1_0017_117spin	FD31_12.2_on_C104_thread_F1	-0.89
-31137.71	-132.774	22.261	7.544	26	ON	7.544	22.773	38.719	FD31_12.2_on_C104_thread_J3_0026_-133spin	FD31_12.2_on_C104_thread_J3	-0.834
-31137.67	-0.784	22.435	7.094	22	ON	7.094	22.903	39.596	FD31_12.2_on_C104_thread_M1_0022_-1spin	FD31_12.2_on_C104_thread_M1	-0.794
-31137.649	31.366	26.882	6.087	19	ON	6.087	27.124	48.193	FD31_12.2_on_C104_thread_U2_0019_31spin	FD31_12.2_on_C104_thread_U2	-0.773
-31137.642	166.467	25.906	6.153	16	ON	6.153	26.14	46.555	FD31_12.2_on_C104_thread_Y2_0016_166spin	FD31_12.2_on_C104_thread_Y2	-0.766
-31137.604	-163.67	27.009	5.974	7	ON	5.974	26.717	49.752	FD31_12.2_on_C104_thread_H4_0007_-164spin	FD31_12.2_on_C104_thread_H4	-0.728
-31137.598	97.067	22.472	7.204	26	ON	7.204	23.003	39.598	FD31_12.2_on_C104_thread_C3_0026_97spin	FD31_12.2_on_C104_thread_C3	-0.722
-31137.596	21.426	26.198	6.246	14	ON	6.246	26.234	46.756	FD31_12.2_on_C104_thread_E1_0014_21spin	FD31_12.2_on_C104_thread_E1	-0.72
-31137.394	-174.912	26.623	6.889	27	ON	6.889	26.548	48.344	FD31_12.2_on_C104_thread_V2_0027_-175spin	FD31_12.2_on_C104_thread_V2	-0.518
-31137.604	-163.67	27.009	5.974	7	ON	5.974	26.717	49.752	FD31_12.2_on_C104_thread_H4_0007_-164spin	FD31_12.2_on_C104_thread_H4	-0.728
-31137.235	-155.773	21.239	8.89	2	ON	8.89	21.031	34.551	FD31_12.2_on_C104_thread_H3_0002_-156spin	FD31_12.2_on_C104_thread_H3	-0.359
-31137.314	-142.61	28.285	6.152	8	ON	6.152	28.109	52.139	FD31_12.2_on_C104_thread_U1_0008_-143spin	FD31_12.2_on_C104_thread_U1	-0.438
-31137.71	-132.774	22.261	7.544	26	ON	7.544	22.773	38.719	FD31_12.2_on_C104_thread_J3_0026_-133spin	FD31_12.2_on_C104_thread_J3	-0.834
-31137.139	-125.358	28.203	6.86	23	ON	6.86	28.467	49.992	FD31_12.2_on_C104_thread_D3_0023_-125spin	FD31_12.2_on_C104_thread_D3	-0.263
-31137.119	-118.302	25.616	8.48	25	ON	8.48	25.606	44.609	FD31_12.2_on_C104_thread_V2_0025_-118spin	FD31_12.2_on_C104_thread_V2	-0.243
-31137.023	-105.556	21.111	8.322	17	ON	8.322	21.189	32.551	FD31_12.2_on_C104_thread_G1_0017_-106spin	FD31_12.2_on_C104_thread_G1	-0.147
-31137.139	-93.708	22.052	7.1	8	ON	7.1	22.156	38.177	FD31_12.2_on_C104_thread_P1_0008_-94spin	FD31_12.2_on_C104_thread_P1	-0.263
-31136.947	-88.209	25.597	7.459	10	ON	7.459	25.737	44.1	FD31_12.2_on_C104_thread_C4_0010_-88spin	FD31_12.2_on_C104_thread_C4	-0.071
-31137.323	-72.694	23.31	6.406	29	ON	6.406	23.19	41.927	FD31_12.2_on_C104_thread_B2_0029_-73spin	FD31_12.2_on_C104_thread_B2	-0.447
-31137.145	-66.582	26.298	7.468	25	ON	7.468	26.393	46.206	FD31_12.2_on_C104_thread_P1_0025_-67spin	FD31_12.2_on_C104_thread_P1	-0.269
-31136.915	-59.918	24.24	8.286	20	ON	8.286	24.115	41.705	FD31_12.2_on_C104_thread_M3_0020_-60spin	FD31_12.2_on_C104_thread_M3	-0.039
-31137.127	-48.158	24.026	9.186	30	ON	9.186	23.688	40.143	FD31_12.2_on_C104_thread_J1_0030_-48spin	FD31_12.2_on_C104_thread_J1	-0.251
-31136.998	-33.856	20.153	8.458	5	ON	8.458	19.858	32.731	FD31_12.2_on_C104_thread_I4_0005_-34spin	FD31_12.2_on_C104_thread_I4	-0.122
-31137.102	-22.985	21.935	6.281	30	ON	6.281	21.92	39.06	FD31_12.2_on_C104_thread_G2_0030_-23spin	FD31_12.2_on_C104_thread_G2	-0.226
-31136.972	-15.959	19.994	8.238	1	ON	8.238	19.992	32.812	FD31_12.2_on_C104_thread_L3_0001_-16spin	FD31_12.2_on_C104_thread_L3	-0.096
-31137.67	-0.784	22.435	7.094	22	ON	7.094	22.903	39.596	FD31_12.2_on_C104_thread_M1_0022_-1spin	FD31_12.2_on_C104_thread_M1	-0.794
-31136.924	4.188	23.244	8.553	29	ON	8.553	23.707	39.689	FD31_12.2_on_C104_thread_X2_0029_4spin	FD31_12.2_on_C104_thread_X2	-0.048
-31136.95	16.517	24.486	7.452	25	ON	7.452	24.659	42.216	FD31_12.2_on_C104_thread_F3_0025_17spin	FD31_12.2_on_C104_thread_F3	-0.074
-31137.596	21.426	26.198	6.246	14	ON	6.246	26.234	46.756	FD31_12.2_on_C104_thread_E1_0014_21spin	FD31_12.2_on_C104_thread_E1	-0.72
-31137.649	31.366	26.882	6.087	19	ON	6.087	27.124	48.193	FD31_12.2_on_C104_thread_U2_0019_31spin	FD31_12.2_on_C104_thread_U2	-0.773
-31136.939	44.673	20.918	10.483	17	ON	10.483	20.745	31.999	FD31_12.2_on_C104_thread_A2_0017_45spin	FD31_12.2_on_C104_thread_A2	-0.063
-31137.32	56.158	24.344	6.362	23	ON	6.362	24.411	43.525	FD31_12.2_on_C104_thread_X2_0023_56spin	FD31_12.2_on_C104_thread_X2	-0.444
-31137.241	66.133	25.406	8.519	4	ON	8.519	25.281	43.918	FD31_12.2_on_C104_thread_B4_0004_66spin	FD31_12.2_on_C104_thread_B4	-0.365
-31138.467	73.211	22.657	6.574	22	ON	6.574	22.718	40.269	FD31_12.2_on_C104_thread_H3_0022_73spin	FD31_12.2_on_C104_thread_H3	-1.591
-31137.258	88.501	20.077	8.713	21	ON	8.713	19.828	32.147	FD31_12.2_on_C104_thread_V4_0021_89spin	FD31_12.2_on_C104_thread_V4	-0.382
-31137.937	90.861	18.333	8.637	30	ON	8.637	18.458	28.486	FD31_12.2_on_C104_thread_P2_0030_91spin	FD31_12.2_on_C104_thread_P2	-1.061
-31137.348	102.317	26.805	5.966	20	ON	5.966	26.889	47.893	FD31_12.2_on_C104_thread_E2_0020_102spin	FD31_12.2_on_C104_thread_E2	-0.472
-31137.766	116.908	24.553	5.961	17	ON	5.961	24.604	44.916	FD31_12.2_on_C104_thread_F1_0017_117spin	FD31_12.2_on_C104_thread_F1	-0.89
-31137.034	128.439	24.638	7.434	25	ON	7.434	24.657	42.823	FD31_12.2_on_C104_thread_W3_0025_128spin	FD31_12.2_on_C104_thread_W3	-0.158
-31137.226	136.207	27.254	6.994	15	ON	6.994	27.573	48.323	FD31_12.2_on_C104_thread_V2_0015_136spin	FD31_12.2_on_C104_thread_V2	-0.35
-31137.247	149.288	21.62	6.889	3	ON	6.889	21.882	38.014	FD31_12.2_on_C104_thread_V2_0003_149spin	FD31_12.2_on_C104_thread_V2	-0.371
-31137.149	150.085	23.194	8.497	2	ON	8.497	23.231	39.345	FD31_12.2_on_C104_thread_V3_0002_150spin	FD31_12.2_on_C104_thread_V3	-0.273
-31137.642	166.467	25.906	6.153	16	ON	6.153	26.14	46.555	FD31_12.2_on_C104_thread_Y2_0016_166spin	FD31_12.2_on_C104_thread_Y2	-0.766
-31137.203	178.823	19.762	8.519	20	ON	8.519	19.602	31.848	FD31_12.2_on_C104_thread_U1_0020_179spin	FD31_12.2_on_C104_thread_U1	-0.327
