total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18287.034	-179.294	11.757	4.237	19	ON	4.237	12.91	18.745	FD31_Gln_Checker_12.0_on_V010_thread_O2_0019_-179spin	FD31_Gln_Checker_12.0_on_V010_thread_O2	-343.762
-18277.921	-179.684	12.039	4.853	17	ON	4.853	12.756	19.205	FD31_Gln_Checker_12.0_on_V010_thread_N3_0017_-180spin	FD31_Gln_Checker_12.0_on_V010_thread_N3	-334.649
-18276.05	179.931	11.739	4.464	20	ON	4.464	12.486	18.969	FD31_Gln_Checker_12.0_on_V010_thread_H1_0020_180spin	FD31_Gln_Checker_12.0_on_V010_thread_H1	-332.778
-18275.085	179.917	11.814	4.392	27	ON	4.392	12.557	19.237	FD31_Gln_Checker_12.0_on_V010_thread_W3_0027_180spin	FD31_Gln_Checker_12.0_on_V010_thread_W3	-331.813
-18273.024	0.153	12.195	4.842	10	ON	4.842	13.109	19.309	FD31_Gln_Checker_12.0_on_V010_thread_M3_0010_0spin	FD31_Gln_Checker_12.0_on_V010_thread_M3	-329.752
-18272.547	-179.927	12.014	4.399	7	ON	4.399	13.151	19.057	FD31_Gln_Checker_12.0_on_V010_thread_U3_0007_-180spin	FD31_Gln_Checker_12.0_on_V010_thread_U3	-329.275
-18272.312	-179.803	11.736	4.631	17	ON	4.631	12.35	18.931	FD31_Gln_Checker_12.0_on_V010_thread_U2_0017_-180spin	FD31_Gln_Checker_12.0_on_V010_thread_U2	-329.04
-18270.607	135.476	11.791	4.65	29	ON	4.65	12.323	18.986	FD31_Gln_Checker_12.0_on_V010_thread_J2_0029_135spin	FD31_Gln_Checker_12.0_on_V010_thread_J2	-327.335
-18268.384	137.121	11.867	4.721	18	ON	4.721	12.489	19.088	FD31_Gln_Checker_12.0_on_V010_thread_C4_0018_137spin	FD31_Gln_Checker_12.0_on_V010_thread_C4	-325.112
-18268.212	136.194	11.831	4.413	16	ON	4.413	12.203	19.171	FD31_Gln_Checker_12.0_on_V010_thread_B2_0016_136spin	FD31_Gln_Checker_12.0_on_V010_thread_B2	-324.94
-18287.034	-179.294	11.757	4.237	19	ON	4.237	12.91	18.745	FD31_Gln_Checker_12.0_on_V010_thread_O2_0019_-179spin	FD31_Gln_Checker_12.0_on_V010_thread_O2	-343.762
-18160.242	-160.007	12.399	5.171	26	ON	5.171	13.137	19.581	FD31_Gln_Checker_12.0_on_V010_thread_N4_0026_-160spin	FD31_Gln_Checker_12.0_on_V010_thread_N4	-216.97
-18176.013	-159.464	12.063	4.924	10	ON	4.924	12.592	19.256	FD31_Gln_Checker_12.0_on_V010_thread_I1_0010_-159spin	FD31_Gln_Checker_12.0_on_V010_thread_I1	-232.741
-18182.978	-140.525	11.914	4.64	19	ON	4.64	12.431	19.19	FD31_Gln_Checker_12.0_on_V010_thread_U2_0019_-141spin	FD31_Gln_Checker_12.0_on_V010_thread_U2	-239.706
-18228.914	-135.515	12.068	4.741	28	ON	4.741	12.47	19.34	FD31_Gln_Checker_12.0_on_V010_thread_E4_0028_-136spin	FD31_Gln_Checker_12.0_on_V010_thread_E4	-285.642
-18168.891	-121.852	12.39	5.199	21	ON	5.199	13.055	19.608	FD31_Gln_Checker_12.0_on_V010_thread_V3_0021_-122spin	FD31_Gln_Checker_12.0_on_V010_thread_V3	-225.619
