total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18098.236	132.481	10.426	4.178	14	ON	4.178	10.544	16.823	DHR49_neg_11.4_on_V010_thread_C1_0014_132spin	DHR49_neg_11.4_on_V010_thread_C1	-560.299
-18096.017	-1.04	10.248	3.914	3	ON	3.914	10.408	16.682	DHR49_neg_11.4_on_V010_thread_P1_0003_-1spin	DHR49_neg_11.4_on_V010_thread_P1	-558.08
-18087.68	131.37	10.44	4.092	13	ON	4.092	10.528	16.925	DHR49_neg_11.4_on_V010_thread_V1_0013_131spin	DHR49_neg_11.4_on_V010_thread_V1	-549.743
-18085.05	132.753	10.552	4.265	18	ON	4.265	10.756	17.114	DHR49_neg_11.4_on_V010_thread_S4_0018_133spin	DHR49_neg_11.4_on_V010_thread_S4	-547.113
-18083.517	-133.231	10.589	4.265	7	ON	4.265	10.776	17.114	DHR49_neg_11.4_on_V010_thread_L4_0007_-133spin	DHR49_neg_11.4_on_V010_thread_L4	-545.58
-18080.73	-47.077	10.5	4.201	27	ON	4.201	10.593	16.763	DHR49_neg_11.4_on_V010_thread_F4_0027_-47spin	DHR49_neg_11.4_on_V010_thread_F4	-542.793
-18080.146	-46.949	10.745	4.431	6	ON	4.431	10.863	17.036	DHR49_neg_11.4_on_V010_thread_E3_0006_-47spin	DHR49_neg_11.4_on_V010_thread_E3	-542.209
-18079.454	47.928	10.488	4.118	15	ON	4.118	10.553	16.899	DHR49_neg_11.4_on_V010_thread_J2_0015_48spin	DHR49_neg_11.4_on_V010_thread_J2	-541.517
-18075.488	46.903	10.634	4.353	23	ON	4.353	10.762	17.145	DHR49_neg_11.4_on_V010_thread_N2_0023_47spin	DHR49_neg_11.4_on_V010_thread_N2	-537.551
-18072.842	179.854	10.52	4.163	12	ON	4.163	10.597	16.962	DHR49_neg_11.4_on_V010_thread_A3_0012_180spin	DHR49_neg_11.4_on_V010_thread_A3	-534.905
-18072.296	-178.541	10.602	4.272	22	ON	4.272	10.662	16.896	DHR49_neg_11.4_on_V010_thread_W2_0022_-179spin	DHR49_neg_11.4_on_V010_thread_W2	-534.359
-17992.041	-169.314	10.478	4.12	28	ON	4.12	10.613	16.838	DHR49_neg_11.4_on_V010_thread_H2_0028_-169spin	DHR49_neg_11.4_on_V010_thread_H2	-454.104
