total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-31229.036	32.094	21.815	6.469	6	ON	6.469	22.193	38.906	FD31_Asp_11.8_on_C104_thread_N4_0006_32spin	FD31_Asp_11.8_on_C104_thread_N4	-2.141
-31228.929	-16.646	23.735	6.914	30	ON	6.914	23.126	41.951	FD31_Asp_11.8_on_C104_thread_Y3_0030_-17spin	FD31_Asp_11.8_on_C104_thread_Y3	-2.034
-31228.855	56.901	21.789	6.885	5	ON	6.885	22.152	38.417	FD31_Asp_11.8_on_C104_thread_M1_0005_57spin	FD31_Asp_11.8_on_C104_thread_M1	-1.96
-31228.813	-142.674	22.463	7.223	20	ON	7.223	22.848	39.514	FD31_Asp_11.8_on_C104_thread_J1_0020_-143spin	FD31_Asp_11.8_on_C104_thread_J1	-1.918
-31228.769	-91.92	22.64	6.963	17	ON	6.963	22.744	40.189	FD31_Asp_11.8_on_C104_thread_L2_0017_-92spin	FD31_Asp_11.8_on_C104_thread_L2	-1.874
-31228.737	-14.142	21.24	6.234	7	ON	6.234	21.567	37.927	FD31_Asp_11.8_on_C104_thread_Y2_0007_-14spin	FD31_Asp_11.8_on_C104_thread_Y2	-1.842
-31228.731	154.619	20.37	5.141	8	ON	5.141	20.281	37.131	FD31_Asp_11.8_on_C104_thread_B3_0008_155spin	FD31_Asp_11.8_on_C104_thread_B3	-1.836
-31228.644	59.502	21.803	6.899	22	ON	6.899	22.165	38.417	FD31_Asp_11.8_on_C104_thread_F1_0022_60spin	FD31_Asp_11.8_on_C104_thread_F1	-1.749
-31228.466	-81.321	23.172	7.193	28	ON	7.193	23.282	41.058	FD31_Asp_11.8_on_C104_thread_Y2_0028_-81spin	FD31_Asp_11.8_on_C104_thread_Y2	-1.571
-31228.338	-101.645	20.905	6.808	1	ON	6.808	20.934	36.521	FD31_Asp_11.8_on_C104_thread_D3_0001_-102spin	FD31_Asp_11.8_on_C104_thread_D3	-1.443
-31227.998	-176.721	20.962	5.962	9	ON	5.962	20.832	37.201	FD31_Asp_11.8_on_C104_thread_O2_0009_-177spin	FD31_Asp_11.8_on_C104_thread_O2	-1.103
-31227.461	-161.168	22.291	6.475	20	ON	6.475	22.471	39.248	FD31_Asp_11.8_on_C104_thread_O3_0020_-161spin	FD31_Asp_11.8_on_C104_thread_O3	-0.566
-31227.972	-151.396	20.928	6.256	30	ON	6.256	20.858	36.962	FD31_Asp_11.8_on_C104_thread_H2_0030_-151spin	FD31_Asp_11.8_on_C104_thread_H2	-1.077
-31228.813	-142.674	22.463	7.223	20	ON	7.223	22.848	39.514	FD31_Asp_11.8_on_C104_thread_J1_0020_-143spin	FD31_Asp_11.8_on_C104_thread_J1	-1.918
-31227.949	-138.377	23.782	5.541	17	ON	5.541	23.657	43.288	FD31_Asp_11.8_on_C104_thread_D3_0017_-138spin	FD31_Asp_11.8_on_C104_thread_D3	-1.054
