total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19346.099	-105.849	16.452	3.871	6	ON	3.871	16.145	29.474	FD31_Gln_Checker_12.3_on_C110_thread_R1_0006_-106spin	FD31_Gln_Checker_12.3_on_C110_thread_R1	-16.881
-19339.123	14.758	13.256	3.535	20	ON	3.535	13.738	21.845	FD31_Gln_Checker_12.3_on_C110_thread_S4_0020_15spin	FD31_Gln_Checker_12.3_on_C110_thread_S4	-9.905
-19336.75	145.723	17.369	4.46	1	ON	4.46	16.944	30.974	FD31_Gln_Checker_12.3_on_C110_thread_K2_0001_146spin	FD31_Gln_Checker_12.3_on_C110_thread_K2	-7.532
-19336.32	-50.786	18.137	4.237	23	ON	4.237	18.085	32.823	FD31_Gln_Checker_12.3_on_C110_thread_X3_0023_-51spin	FD31_Gln_Checker_12.3_on_C110_thread_X3	-7.102
-19336.015	-53.607	11.69	4.441	8	ON	4.441	11.95	19.218	FD31_Gln_Checker_12.3_on_C110_thread_C3_0008_-54spin	FD31_Gln_Checker_12.3_on_C110_thread_C3	-6.797
-19335.629	16.13	14.427	4.498	8	ON	4.498	14.332	24.818	FD31_Gln_Checker_12.3_on_C110_thread_S1_0008_16spin	FD31_Gln_Checker_12.3_on_C110_thread_S1	-6.411
-19335.015	73.814	14.886	4.655	20	ON	4.655	14.749	25.613	FD31_Gln_Checker_12.3_on_C110_thread_F2_0020_74spin	FD31_Gln_Checker_12.3_on_C110_thread_F2	-5.797
-19334.398	145.032	12.038	4.879	1	ON	4.879	12.439	19.38	FD31_Gln_Checker_12.3_on_C110_thread_X1_0001_145spin	FD31_Gln_Checker_12.3_on_C110_thread_X1	-5.18
-19334.099	14.954	15.652	4.463	14	ON	4.463	15.481	27.551	FD31_Gln_Checker_12.3_on_C110_thread_X2_0014_15spin	FD31_Gln_Checker_12.3_on_C110_thread_X2	-4.881
-19333.654	-136.115	15.079	4.519	25	ON	4.519	15.096	25.95	FD31_Gln_Checker_12.3_on_C110_thread_U4_0025_-136spin	FD31_Gln_Checker_12.3_on_C110_thread_U4	-4.436
