total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-17904.023	-51.159	12.88	4.739	22	ON	4.739	13.18	21.716	FD31_Lys_Checker_10.6_on_V010_thread_T1_0022_-51spin	FD31_Lys_Checker_10.6_on_V010_thread_T1	-88.696
-17904.005	-52.218	12.817	4.886	21	ON	4.886	12.799	21.675	FD31_Lys_Checker_10.6_on_V010_thread_J1_0021_-52spin	FD31_Lys_Checker_10.6_on_V010_thread_J1	-88.678
-17900.676	-47.883	13.131	5.311	1	ON	5.311	13.402	21.742	FD31_Lys_Checker_10.6_on_V010_thread_B1_0001_-48spin	FD31_Lys_Checker_10.6_on_V010_thread_B1	-85.349
-17900.669	128.106	12.887	5.092	4	ON	5.092	13.313	21.309	FD31_Lys_Checker_10.6_on_V010_thread_I2_0004_128spin	FD31_Lys_Checker_10.6_on_V010_thread_I2	-85.342
-17898.441	127.984	13.045	5.314	8	ON	5.314	13.425	21.531	FD31_Lys_Checker_10.6_on_V010_thread_G1_0008_128spin	FD31_Lys_Checker_10.6_on_V010_thread_G1	-83.114
-17897.451	131.848	13.12	5.465	25	ON	5.465	13.417	21.54	FD31_Lys_Checker_10.6_on_V010_thread_X2_0025_132spin	FD31_Lys_Checker_10.6_on_V010_thread_X2	-82.124
-17896.771	128.191	12.819	5.105	9	ON	5.105	12.986	21.364	FD31_Lys_Checker_10.6_on_V010_thread_Y2_0009_128spin	FD31_Lys_Checker_10.6_on_V010_thread_Y2	-81.444
-17896.208	128.934	12.952	5.274	10	ON	5.274	13.359	21.337	FD31_Lys_Checker_10.6_on_V010_thread_S4_0010_129spin	FD31_Lys_Checker_10.6_on_V010_thread_S4	-80.881
-17895.887	130.297	13.189	5.16	20	ON	5.16	13.517	21.942	FD31_Lys_Checker_10.6_on_V010_thread_A2_0020_130spin	FD31_Lys_Checker_10.6_on_V010_thread_A2	-80.56
-17894.963	-47.526	13.298	4.924	23	ON	4.924	13.114	22.62	FD31_Lys_Checker_10.6_on_V010_thread_C3_0023_-48spin	FD31_Lys_Checker_10.6_on_V010_thread_C3	-79.636
-17885.338	-179.346	13.076	5.196	28	ON	5.196	13.215	21.807	FD31_Lys_Checker_10.6_on_V010_thread_E2_0028_-179spin	FD31_Lys_Checker_10.6_on_V010_thread_E2	-70.011
-17859.727	-167.604	13.507	5.926	11	ON	5.926	13.958	21.776	FD31_Lys_Checker_10.6_on_V010_thread_S1_0011_-168spin	FD31_Lys_Checker_10.6_on_V010_thread_S1	-44.4
-17861.682	-155.369	13.555	5.833	22	ON	5.833	13.877	22.061	FD31_Lys_Checker_10.6_on_V010_thread_S3_0022_-155spin	FD31_Lys_Checker_10.6_on_V010_thread_S3	-46.355
