total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18477.561	0.197	11.35	3.944	16	ON	3.944	11.936	18.873	FD31_Asp_12.1_on_V010_thread_R4_0016_0spin	FD31_Asp_12.1_on_V010_thread_R4	-587.478
-18465.447	0.337	11.242	3.726	16	ON	3.726	11.41	18.944	FD31_Asp_12.1_on_V010_thread_X1_0016_0spin	FD31_Asp_12.1_on_V010_thread_X1	-575.364
-18459.055	-179.374	11.269	3.822	14	ON	3.822	11.407	18.873	FD31_Asp_12.1_on_V010_thread_L3_0014_-179spin	FD31_Asp_12.1_on_V010_thread_L3	-568.972
-18458.515	0.326	11.373	3.958	18	ON	3.958	11.689	18.942	FD31_Asp_12.1_on_V010_thread_B3_0018_0spin	FD31_Asp_12.1_on_V010_thread_B3	-568.432
-18455.965	0.595	11.336	3.724	7	ON	3.724	11.521	19.142	FD31_Asp_12.1_on_V010_thread_E2_0007_1spin	FD31_Asp_12.1_on_V010_thread_E2	-565.882
-18454.3	0.716	11.339	3.651	2	ON	3.651	11.536	19.222	FD31_Asp_12.1_on_V010_thread_B2_0002_1spin	FD31_Asp_12.1_on_V010_thread_B2	-564.217
-18450.105	0.319	11.516	4.047	27	ON	4.047	11.727	19.158	FD31_Asp_12.1_on_V010_thread_Q2_0027_0spin	FD31_Asp_12.1_on_V010_thread_Q2	-560.022
-18449.717	179.011	11.251	4.084	5	ON	4.084	11.8	18.542	FD31_Asp_12.1_on_V010_thread_G1_0005_179spin	FD31_Asp_12.1_on_V010_thread_G1	-559.634
-18449.296	44.988	11.523	4.549	16	ON	4.549	12.216	18.608	FD31_Asp_12.1_on_V010_thread_O4_0016_45spin	FD31_Asp_12.1_on_V010_thread_O4	-559.213
-18448.587	44.409	11.621	4.667	7	ON	4.667	12.691	18.455	FD31_Asp_12.1_on_V010_thread_U1_0007_44spin	FD31_Asp_12.1_on_V010_thread_U1	-558.504
-18459.055	-179.374	11.269	3.822	14	ON	3.822	11.407	18.873	FD31_Asp_12.1_on_V010_thread_L3_0014_-179spin	FD31_Asp_12.1_on_V010_thread_L3	-568.972
-18373.512	-168.501	11.79	4.748	7	ON	4.748	12.977	18.594	FD31_Asp_12.1_on_V010_thread_A4_0007_-169spin	FD31_Asp_12.1_on_V010_thread_A4	-483.429
-18382.105	-159.801	11.66	4.66	15	ON	4.66	12.7	18.589	FD31_Asp_12.1_on_V010_thread_C4_0015_-160spin	FD31_Asp_12.1_on_V010_thread_C4	-492.022
-18409.362	-140.543	11.59	4.561	3	ON	4.561	12.648	18.532	FD31_Asp_12.1_on_V010_thread_B4_0003_-141spin	FD31_Asp_12.1_on_V010_thread_B4	-519.279
-18442.348	-134.348	11.427	4.019	8	ON	4.019	11.989	18.957	FD31_Asp_12.1_on_V010_thread_O4_0008_-134spin	FD31_Asp_12.1_on_V010_thread_O4	-552.265
-18379.05	-121.111	11.732	4.466	15	ON	4.466	12.983	18.727	FD31_Asp_12.1_on_V010_thread_E2_0015_-121spin	FD31_Asp_12.1_on_V010_thread_E2	-488.967
-18377.047	-116.417	11.557	4.515	1	ON	4.515	12.229	18.744	FD31_Asp_12.1_on_V010_thread_T4_0001_-116spin	FD31_Asp_12.1_on_V010_thread_T4	-486.964
-18345.408	-106.567	11.735	4.757	15	ON	4.757	12.605	18.769	FD31_Asp_12.1_on_V010_thread_U2_0015_-107spin	FD31_Asp_12.1_on_V010_thread_U2	-455.325
-18376.637	-96.592	11.594	4.435	6	ON	4.435	12.683	18.664	FD31_Asp_12.1_on_V010_thread_C1_0006_-97spin	FD31_Asp_12.1_on_V010_thread_C1	-486.554
-18347.146	-88.57	11.602	4.605	28	ON	4.605	12.631	18.543	FD31_Asp_12.1_on_V010_thread_L4_0028_-89spin	FD31_Asp_12.1_on_V010_thread_L4	-457.063
-18370.853	-73.546	11.294	4.366	6	ON	4.366	12.088	18.341	FD31_Asp_12.1_on_V010_thread_U3_0006_-74spin	FD31_Asp_12.1_on_V010_thread_U3	-480.77
-18371.251	-60.748	11.823	4.523	13	ON	4.523	13.074	18.863	FD31_Asp_12.1_on_V010_thread_S1_0013_-61spin	FD31_Asp_12.1_on_V010_thread_S1	-481.168
-18383.685	-50.899	11.734	4.574	16	ON	4.574	12.933	18.663	FD31_Asp_12.1_on_V010_thread_G2_0016_-51spin	FD31_Asp_12.1_on_V010_thread_G2	-493.602
-18440.966	-42.872	11.599	4.385	4	ON	4.385	12.28	18.937	FD31_Asp_12.1_on_V010_thread_V3_0004_-43spin	FD31_Asp_12.1_on_V010_thread_V3	-550.883
-18380.372	-36.647	11.539	4.582	7	ON	4.582	12.464	18.492	FD31_Asp_12.1_on_V010_thread_I1_0007_-37spin	FD31_Asp_12.1_on_V010_thread_I1	-490.289
-18384.56	-27.071	11.649	4.722	3	ON	4.722	12.529	18.616	FD31_Asp_12.1_on_V010_thread_P3_0003_-27spin	FD31_Asp_12.1_on_V010_thread_P3	-494.477
