total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19425.313	-89.904	13.356	2.787	10	ON	2.787	13.15	24.01	FD15_8.4_on_C110_thread_J6_0010_-90spin	FD15_8.4_on_C110_thread_J6	-45.235
-19423.192	89.967	12.032	4.325	20	ON	4.325	13.871	19.271	FD15_8.4_on_C110_thread_N3_0020_90spin	FD15_8.4_on_C110_thread_N3	-43.114
-19422.728	90.838	12.134	4.365	9	ON	4.365	14.071	19.293	FD15_8.4_on_C110_thread_F1_0009_91spin	FD15_8.4_on_C110_thread_F1	-42.65
-19420.413	91.001	12.187	4.315	29	ON	4.315	14.104	19.439	FD15_8.4_on_C110_thread_Q4_0029_91spin	FD15_8.4_on_C110_thread_Q4	-40.335
-19417.29	91.138	12.246	4.601	26	ON	4.601	14.169	19.265	FD15_8.4_on_C110_thread_L1_0026_91spin	FD15_8.4_on_C110_thread_L1	-37.212
-19416.124	90.176	12.201	4.381	26	ON	4.381	13.961	19.643	FD15_8.4_on_C110_thread_U5_0026_90spin	FD15_8.4_on_C110_thread_U5	-36.046
-19415.842	-1.126	11.923	4.136	16	ON	4.136	13.809	19.098	FD15_8.4_on_C110_thread_S1_0016_-1spin	FD15_8.4_on_C110_thread_S1	-35.764
-19415.068	90.26	12.268	4.686	9	ON	4.686	14.155	19.395	FD15_8.4_on_C110_thread_Z4_0009_90spin	FD15_8.4_on_C110_thread_Z4	-34.99
-19412.798	-88.759	12.276	4.426	7	ON	4.426	14.171	19.579	FD15_8.4_on_C110_thread_F6_0007_-89spin	FD15_8.4_on_C110_thread_F6	-32.72
-19412.701	90.738	12.32	4.745	25	ON	4.745	14.139	19.493	FD15_8.4_on_C110_thread_N2_0025_91spin	FD15_8.4_on_C110_thread_N2	-32.623
-19380.783	-174.306	20.059	6.738	7	ON	6.738	20.294	32.693	FD15_8.4_on_C110_thread_J6_0007_-174spin	FD15_8.4_on_C110_thread_J6	-0.705
-19380.703	-160.283	26.097	6.274	21	ON	6.274	26.034	45.975	FD15_8.4_on_C110_thread_G3_0021_-160spin	FD15_8.4_on_C110_thread_G3	-0.625
-19380.355	-156.267	22.38	6.734	7	ON	6.734	22.487	37.139	FD15_8.4_on_C110_thread_M6_0007_-156spin	FD15_8.4_on_C110_thread_M6	-0.277
-19380.703	-146.63	26.877	5.638	23	ON	5.638	27.303	46.826	FD15_8.4_on_C110_thread_S2_0023_-147spin	FD15_8.4_on_C110_thread_S2	-0.625
-19402.909	-136.087	11.948	4.277	9	ON	4.277	13.815	19.123	FD15_8.4_on_C110_thread_I4_0009_-136spin	FD15_8.4_on_C110_thread_I4	-22.831
-19380.536	-124.448	24.259	6.186	20	ON	6.186	24.26	42.669	FD15_8.4_on_C110_thread_U3_0020_-124spin	FD15_8.4_on_C110_thread_U3	-0.458
-19380.434	-118.118	30.597	6.296	18	ON	6.296	30.558	55.266	FD15_8.4_on_C110_thread_P1_0018_-118spin	FD15_8.4_on_C110_thread_P1	-0.356
-19380.472	-101.982	20.283	7.008	6	ON	7.008	20.468	32.81	FD15_8.4_on_C110_thread_Q1_0006_-102spin	FD15_8.4_on_C110_thread_Q1	-0.394
-19381.26	-94.164	25.121	4.311	3	ON	4.311	24.835	47.495	FD15_8.4_on_C110_thread_X4_0003_-94spin	FD15_8.4_on_C110_thread_X4	-1.182
-19425.313	-89.904	13.356	2.787	10	ON	2.787	13.15	24.01	FD15_8.4_on_C110_thread_J6_0010_-90spin	FD15_8.4_on_C110_thread_J6	-45.235
-19380.504	-73.719	30.467	6.44	1	ON	6.44	30.245	52.505	FD15_8.4_on_C110_thread_P3_0001_-74spin	FD15_8.4_on_C110_thread_P3	-0.426
-19380.435	-69.954	23.88	6.19	7	ON	6.19	23.93	41.821	FD15_8.4_on_C110_thread_G1_0007_-70spin	FD15_8.4_on_C110_thread_G1	-0.357
-19380.422	-53.182	26.992	6.03	24	ON	6.03	27.006	46.448	FD15_8.4_on_C110_thread_H5_0024_-53spin	FD15_8.4_on_C110_thread_H5	-0.344
-19380.227	-43.763	20.226	7.779	9	ON	7.779	20.461	32.004	FD15_8.4_on_C110_thread_G2_0009_-44spin	FD15_8.4_on_C110_thread_G2	-0.149
-19380.395	-32.641	26.913	5.761	6	ON	5.761	26.986	49.072	FD15_8.4_on_C110_thread_Y5_0006_-33spin	FD15_8.4_on_C110_thread_Y5	-0.317
