total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18988.235	44.795	9.945	3.594	29	ON	3.594	10.035	16.314	DHR49_neg_10.1_on_C110_thread_X4_0029_45spin	DHR49_neg_10.1_on_C110_thread_X4	-31.832
-18984.926	-97.676	12.644	3.316	25	ON	3.316	12.276	22.342	DHR49_neg_10.1_on_C110_thread_N3_0025_-98spin	DHR49_neg_10.1_on_C110_thread_N3	-28.523
-18980.129	81.413	11.974	3.498	27	ON	3.498	11.747	20.859	DHR49_neg_10.1_on_C110_thread_I1_0027_81spin	DHR49_neg_10.1_on_C110_thread_I1	-23.726
-18977.886	44.395	9.846	3.549	4	ON	3.549	9.832	16.511	DHR49_neg_10.1_on_C110_thread_T5_0004_44spin	DHR49_neg_10.1_on_C110_thread_T5	-21.483
-18976.016	44.54	10.014	3.631	1	ON	3.631	9.991	16.691	DHR49_neg_10.1_on_C110_thread_A4_0001_45spin	DHR49_neg_10.1_on_C110_thread_A4	-19.613
-18975.627	-135.616	9.838	3.626	23	ON	3.626	9.85	16.532	DHR49_neg_10.1_on_C110_thread_A5_0023_-136spin	DHR49_neg_10.1_on_C110_thread_A5	-19.224
-18974.284	-97.985	14.724	3.525	24	ON	3.525	14.472	26.174	DHR49_neg_10.1_on_C110_thread_N2_0024_-98spin	DHR49_neg_10.1_on_C110_thread_N2	-17.881
-18971.483	-136.034	9.778	3.537	28	ON	3.537	9.777	16.429	DHR49_neg_10.1_on_C110_thread_H3_0028_-136spin	DHR49_neg_10.1_on_C110_thread_H3	-15.08
-18971.143	82.289	11.988	3.781	12	ON	3.781	11.855	20.634	DHR49_neg_10.1_on_C110_thread_Z4_0012_82spin	DHR49_neg_10.1_on_C110_thread_Z4	-14.74
-18971.141	80.577	13.229	3.222	18	ON	3.222	12.923	23.69	DHR49_neg_10.1_on_C110_thread_W3_0018_81spin	DHR49_neg_10.1_on_C110_thread_W3	-14.738
