total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25482.463	30.397	10.57	3.751	20	ON	3.751	10.65	17.204	DHR49_neg_11.5_on_C101_thread_X3_0020_30spin	DHR49_neg_11.5_on_C101_thread_X3	-276.07
-25475.373	30.447	10.622	3.786	29	ON	3.786	10.721	17.365	DHR49_neg_11.5_on_C101_thread_N1_0029_30spin	DHR49_neg_11.5_on_C101_thread_N1	-268.98
-25473.115	30.82	10.713	4.196	1	ON	4.196	10.824	17.1	DHR49_neg_11.5_on_C101_thread_T1_0001_31spin	DHR49_neg_11.5_on_C101_thread_T1	-266.722
-25472.876	30.643	10.766	4.244	7	ON	4.244	10.909	17.302	DHR49_neg_11.5_on_C101_thread_R2_0007_31spin	DHR49_neg_11.5_on_C101_thread_R2	-266.483
-25472.053	31.495	10.601	4.115	15	ON	4.115	10.733	17.045	DHR49_neg_11.5_on_C101_thread_K2_0015_31spin	DHR49_neg_11.5_on_C101_thread_K2	-265.66
-25471.535	30.611	10.597	3.961	8	ON	3.961	10.683	17.023	DHR49_neg_11.5_on_C101_thread_E2_0008_31spin	DHR49_neg_11.5_on_C101_thread_E2	-265.142
-25468.917	31.348	10.512	4.07	12	ON	4.07	10.654	16.959	DHR49_neg_11.5_on_C101_thread_C3_0012_31spin	DHR49_neg_11.5_on_C101_thread_C3	-262.524
-25467.719	30.827	10.719	4.229	29	ON	4.229	10.905	17.41	DHR49_neg_11.5_on_C101_thread_J2_0029_31spin	DHR49_neg_11.5_on_C101_thread_J2	-261.326
-25465.33	29.601	10.647	4.193	23	ON	4.193	10.786	17.081	DHR49_neg_11.5_on_C101_thread_D4_0023_30spin	DHR49_neg_11.5_on_C101_thread_D4	-258.937
-25465.264	31.765	10.74	4.238	26	ON	4.238	10.864	17.164	DHR49_neg_11.5_on_C101_thread_U1_0026_32spin	DHR49_neg_11.5_on_C101_thread_U1	-258.871
-25443.391	-179.84	10.653	4.14	8	ON	4.14	10.765	17.111	DHR49_neg_11.5_on_C101_thread_D4_0008_-180spin	DHR49_neg_11.5_on_C101_thread_D4	-236.998
-25310.111	-165.438	11.069	4.576	9	ON	4.576	11.2	17.515	DHR49_neg_11.5_on_C101_thread_E2_0009_-165spin	DHR49_neg_11.5_on_C101_thread_E2	-103.718
-25426.67	-150.086	10.609	3.949	10	ON	3.949	10.745	17.262	DHR49_neg_11.5_on_C101_thread_D3_0010_-150spin	DHR49_neg_11.5_on_C101_thread_D3	-220.277
-25458.875	-148.865	10.61	4.116	21	ON	4.116	10.741	17.055	DHR49_neg_11.5_on_C101_thread_C2_0021_-149spin	DHR49_neg_11.5_on_C101_thread_C2	-252.482
-25322.462	-137.455	11.125	4.666	9	ON	4.666	11.256	17.606	DHR49_neg_11.5_on_C101_thread_F1_0009_-137spin	DHR49_neg_11.5_on_C101_thread_F1	-116.069
-25319.463	-123.152	10.958	4.52	28	ON	4.52	11.094	17.41	DHR49_neg_11.5_on_C101_thread_S4_0028_-123spin	DHR49_neg_11.5_on_C101_thread_S4	-113.07
-25342.123	-113.457	10.902	4.316	25	ON	4.316	11.066	17.616	DHR49_neg_11.5_on_C101_thread_B3_0025_-113spin	DHR49_neg_11.5_on_C101_thread_B3	-135.73
-25344.738	-100.092	10.813	4.17	13	ON	4.17	10.968	17.526	DHR49_neg_11.5_on_C101_thread_W3_0013_-100spin	DHR49_neg_11.5_on_C101_thread_W3	-138.345
-25424.176	-90.995	10.807	4.216	7	ON	4.216	10.857	16.971	DHR49_neg_11.5_on_C101_thread_F3_0007_-91spin	DHR49_neg_11.5_on_C101_thread_F3	-217.783
-25426.34	-89.967	10.801	4.254	28	ON	4.254	10.879	17.153	DHR49_neg_11.5_on_C101_thread_V1_0028_-90spin	DHR49_neg_11.5_on_C101_thread_V1	-219.947
-25379.643	-79.336	10.737	4.115	1	ON	4.115	10.829	16.832	DHR49_neg_11.5_on_C101_thread_H2_0001_-79spin	DHR49_neg_11.5_on_C101_thread_H2	-173.25
