total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-17916.627	-47.605	12.413	5.026	30	ON	5.026	13.145	19.867	FD31_Lys_Checker_11.1_on_V010_thread_C2_0030_-48spin	FD31_Lys_Checker_11.1_on_V010_thread_C2	-61.778
-17910.326	-47.348	12.317	5.203	8	ON	5.203	13.104	19.524	FD31_Lys_Checker_11.1_on_V010_thread_W2_0008_-47spin	FD31_Lys_Checker_11.1_on_V010_thread_W2	-55.477
-17905.873	131.959	12.622	5.562	14	ON	5.562	13.413	19.794	FD31_Lys_Checker_11.1_on_V010_thread_E4_0014_132spin	FD31_Lys_Checker_11.1_on_V010_thread_E4	-51.024
-17903.448	133.175	12.385	5.153	16	ON	5.153	13.066	19.678	FD31_Lys_Checker_11.1_on_V010_thread_N2_0016_133spin	FD31_Lys_Checker_11.1_on_V010_thread_N2	-48.599
-17903.324	-48.733	12.733	5.023	24	ON	5.023	13.874	20.396	FD31_Lys_Checker_11.1_on_V010_thread_M2_0024_-49spin	FD31_Lys_Checker_11.1_on_V010_thread_M2	-48.475
-17902.211	-47.407	12.265	5.196	13	ON	5.196	13.078	19.422	FD31_Lys_Checker_11.1_on_V010_thread_T4_0013_-47spin	FD31_Lys_Checker_11.1_on_V010_thread_T4	-47.362
-17901.263	-49.496	12.249	4.619	19	ON	4.619	13.342	19.918	FD31_Lys_Checker_11.1_on_V010_thread_S2_0019_-49spin	FD31_Lys_Checker_11.1_on_V010_thread_S2	-46.414
-17900.744	48.828	12.253	5.103	7	ON	5.103	13.086	19.492	FD31_Lys_Checker_11.1_on_V010_thread_N2_0007_49spin	FD31_Lys_Checker_11.1_on_V010_thread_N2	-45.895
-17900.153	-132.449	12.474	5.253	4	ON	5.253	13.592	19.619	FD31_Lys_Checker_11.1_on_V010_thread_W3_0004_-132spin	FD31_Lys_Checker_11.1_on_V010_thread_W3	-45.304
-17899.392	132.123	12.452	5.345	15	ON	5.345	13.149	19.681	FD31_Lys_Checker_11.1_on_V010_thread_G1_0015_132spin	FD31_Lys_Checker_11.1_on_V010_thread_G1	-44.543
-17881.014	-177.744	12.749	5.211	3	ON	5.211	13.983	20.147	FD31_Lys_Checker_11.1_on_V010_thread_T4_0003_-178spin	FD31_Lys_Checker_11.1_on_V010_thread_T4	-26.165
-17863.245	-160.261	12.807	5.415	29	ON	5.415	14.033	20.031	FD31_Lys_Checker_11.1_on_V010_thread_C1_0029_-160spin	FD31_Lys_Checker_11.1_on_V010_thread_C1	-8.396
-17862.515	-156.834	12.518	5.416	9	ON	5.416	13.553	19.582	FD31_Lys_Checker_11.1_on_V010_thread_U2_0009_-157spin	FD31_Lys_Checker_11.1_on_V010_thread_U2	-7.666
-17868.828	-146.955	12.706	5.355	1	ON	5.355	13.989	19.737	FD31_Lys_Checker_11.1_on_V010_thread_C3_0001_-147spin	FD31_Lys_Checker_11.1_on_V010_thread_C3	-13.979
-17900.153	-132.449	12.474	5.253	4	ON	5.253	13.592	19.619	FD31_Lys_Checker_11.1_on_V010_thread_W3_0004_-132spin	FD31_Lys_Checker_11.1_on_V010_thread_W3	-45.304
-17890.465	-129.718	12.374	5.01	2	ON	5.01	13.059	19.786	FD31_Lys_Checker_11.1_on_V010_thread_U3_0002_-130spin	FD31_Lys_Checker_11.1_on_V010_thread_U3	-35.616
-17871.208	-117.555	12.744	5.088	21	ON	5.088	13.999	20.111	FD31_Lys_Checker_11.1_on_V010_thread_O4_0021_-118spin	FD31_Lys_Checker_11.1_on_V010_thread_O4	-16.359
-17875.58	-103.648	12.512	5.258	18	ON	5.258	13.221	19.838	FD31_Lys_Checker_11.1_on_V010_thread_I4_0018_-104spin	FD31_Lys_Checker_11.1_on_V010_thread_I4	-20.731
-17866.274	-92.367	12.666	5.285	22	ON	5.285	13.881	19.892	FD31_Lys_Checker_11.1_on_V010_thread_D4_0022_-92spin	FD31_Lys_Checker_11.1_on_V010_thread_D4	-11.425
-17867.292	-82.374	12.523	4.933	20	ON	4.933	13.8	19.844	FD31_Lys_Checker_11.1_on_V010_thread_X3_0020_-82spin	FD31_Lys_Checker_11.1_on_V010_thread_X3	-12.443
-17866.182	-72.652	12.546	5.289	1	ON	5.289	13.507	19.881	FD31_Lys_Checker_11.1_on_V010_thread_R4_0001_-73spin	FD31_Lys_Checker_11.1_on_V010_thread_R4	-11.333
-17866.527	-68.702	12.653	5.201	18	ON	5.201	13.7	20.158	FD31_Lys_Checker_11.1_on_V010_thread_U1_0018_-69spin	FD31_Lys_Checker_11.1_on_V010_thread_U1	-11.678
-17890.632	-50.232	12.812	5.245	16	ON	5.245	14.088	19.968	FD31_Lys_Checker_11.1_on_V010_thread_S4_0016_-50spin	FD31_Lys_Checker_11.1_on_V010_thread_S4	-35.783
