total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-30829.805	-20.517	23.795	6.906	20	ON	6.906	23.888	42.036	FD31_Asp_10.8_on_C104_thread_D4_0020_-21spin	FD31_Asp_10.8_on_C104_thread_D4	-2.594
-30829.246	128.819	22.963	6.904	12	ON	6.904	23.42	40.585	FD31_Asp_10.8_on_C104_thread_W1_0012_129spin	FD31_Asp_10.8_on_C104_thread_W1	-2.035
-30829.211	31.258	22.521	7.02	16	ON	7.02	23.314	39.648	FD31_Asp_10.8_on_C104_thread_L1_0016_31spin	FD31_Asp_10.8_on_C104_thread_L1	-2.0
-30829.091	21.121	21.489	6.083	20	ON	6.083	21.708	38.147	FD31_Asp_10.8_on_C104_thread_V3_0020_21spin	FD31_Asp_10.8_on_C104_thread_V3	-1.88
-30829.056	54.833	22.924	7.069	6	ON	7.069	23.75	40.568	FD31_Asp_10.8_on_C104_thread_V3_0006_55spin	FD31_Asp_10.8_on_C104_thread_V3	-1.845
-30828.891	-97.426	22.362	6.638	16	ON	6.638	23.121	39.785	FD31_Asp_10.8_on_C104_thread_N1_0016_-97spin	FD31_Asp_10.8_on_C104_thread_N1	-1.68
-30828.881	-160.044	20.894	6.212	5	ON	6.212	21.074	36.39	FD31_Asp_10.8_on_C104_thread_V1_0005_-160spin	FD31_Asp_10.8_on_C104_thread_V1	-1.67
-30828.777	-42.888	22.776	6.057	9	ON	6.057	23.197	41.302	FD31_Asp_10.8_on_C104_thread_W2_0009_-43spin	FD31_Asp_10.8_on_C104_thread_W2	-1.566
-30828.581	122.042	22.282	5.984	30	ON	5.984	22.418	39.699	FD31_Asp_10.8_on_C104_thread_P2_0030_122spin	FD31_Asp_10.8_on_C104_thread_P2	-1.37
-30828.545	-154.107	21.133	5.375	19	ON	5.375	21.377	38.167	FD31_Asp_10.8_on_C104_thread_E1_0019_-154spin	FD31_Asp_10.8_on_C104_thread_E1	-1.334
-30827.919	-176.102	22.022	5.987	25	ON	5.987	22.161	39.107	FD31_Asp_10.8_on_C104_thread_E3_0025_-176spin	FD31_Asp_10.8_on_C104_thread_E3	-0.708
-30828.881	-160.044	20.894	6.212	5	ON	6.212	21.074	36.39	FD31_Asp_10.8_on_C104_thread_V1_0005_-160spin	FD31_Asp_10.8_on_C104_thread_V1	-1.67
-30828.545	-154.107	21.133	5.375	19	ON	5.375	21.377	38.167	FD31_Asp_10.8_on_C104_thread_E1_0019_-154spin	FD31_Asp_10.8_on_C104_thread_E1	-1.334
-30828.477	-146.358	22.664	6.997	21	ON	6.997	23.383	40.01	FD31_Asp_10.8_on_C104_thread_P4_0021_-146spin	FD31_Asp_10.8_on_C104_thread_P4	-1.266
-30827.732	-137.126	20.79	8.185	1	ON	8.185	20.863	34.501	FD31_Asp_10.8_on_C104_thread_F1_0001_-137spin	FD31_Asp_10.8_on_C104_thread_F1	-0.521
-30828.501	-127.077	22.176	6.591	18	ON	6.591	22.96	39.278	FD31_Asp_10.8_on_C104_thread_L3_0018_-127spin	FD31_Asp_10.8_on_C104_thread_L3	-1.29
-30828.29	-116.281	20.322	6.027	15	ON	6.027	20.32	35.618	FD31_Asp_10.8_on_C104_thread_E1_0015_-116spin	FD31_Asp_10.8_on_C104_thread_E1	-1.079
-30827.552	-102.881	24.222	5.972	21	ON	5.972	24.28	41.769	FD31_Asp_10.8_on_C104_thread_B3_0021_-103spin	FD31_Asp_10.8_on_C104_thread_B3	-0.341
-30828.891	-97.426	22.362	6.638	16	ON	6.638	23.121	39.785	FD31_Asp_10.8_on_C104_thread_N1_0016_-97spin	FD31_Asp_10.8_on_C104_thread_N1	-1.68
-30827.529	-82.826	21.166	6.698	16	ON	6.698	21.399	34.607	FD31_Asp_10.8_on_C104_thread_U1_0016_-83spin	FD31_Asp_10.8_on_C104_thread_U1	-0.318
