total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18129.892	-0.132	10.394	4.067	8	ON	4.067	10.588	17.062	DHR49_neg_11.0_on_V010_thread_A2_0008_0spin	DHR49_neg_11.0_on_V010_thread_A2	-547.6
-18129.166	132.047	10.635	4.094	19	ON	4.094	10.816	17.347	DHR49_neg_11.0_on_V010_thread_Q1_0019_132spin	DHR49_neg_11.0_on_V010_thread_Q1	-546.874
-18128.814	-48.092	10.628	4.294	20	ON	4.294	10.847	17.242	DHR49_neg_11.0_on_V010_thread_X1_0020_-48spin	DHR49_neg_11.0_on_V010_thread_X1	-546.522
-18123.953	132.812	10.352	3.865	18	ON	3.865	10.569	17.217	DHR49_neg_11.0_on_V010_thread_T3_0018_133spin	DHR49_neg_11.0_on_V010_thread_T3	-541.661
-18118.569	-0.967	10.402	4.053	16	ON	4.053	10.577	17.019	DHR49_neg_11.0_on_V010_thread_L2_0016_-1spin	DHR49_neg_11.0_on_V010_thread_L2	-536.277
-18115.823	132.292	10.504	3.882	24	ON	3.882	10.677	17.289	DHR49_neg_11.0_on_V010_thread_O3_0024_132spin	DHR49_neg_11.0_on_V010_thread_O3	-533.531
-18115.751	-14.505	10.233	3.855	15	ON	3.855	10.374	16.741	DHR49_neg_11.0_on_V010_thread_X3_0015_-15spin	DHR49_neg_11.0_on_V010_thread_X3	-533.459
-18111.528	48.585	10.481	3.983	4	ON	3.983	10.667	17.158	DHR49_neg_11.0_on_V010_thread_E1_0004_49spin	DHR49_neg_11.0_on_V010_thread_E1	-529.236
-18111.487	1.249	10.487	3.984	6	ON	3.984	10.61	16.904	DHR49_neg_11.0_on_V010_thread_A2_0006_1spin	DHR49_neg_11.0_on_V010_thread_A2	-529.195
-18109.691	165.578	10.358	3.907	30	ON	3.907	10.494	16.764	DHR49_neg_11.0_on_V010_thread_S1_0030_166spin	DHR49_neg_11.0_on_V010_thread_S1	-527.399
-18097.779	-179.18	10.595	4.177	26	ON	4.177	10.8	17.392	DHR49_neg_11.0_on_V010_thread_T4_0026_-179spin	DHR49_neg_11.0_on_V010_thread_T4	-515.487
-18048.15	-160.724	10.581	4.27	3	ON	4.27	10.805	17.207	DHR49_neg_11.0_on_V010_thread_Q2_0003_-161spin	DHR49_neg_11.0_on_V010_thread_Q2	-465.858
-18041.196	-157.384	10.528	4.046	15	ON	4.046	10.731	17.263	DHR49_neg_11.0_on_V010_thread_E1_0015_-157spin	DHR49_neg_11.0_on_V010_thread_E1	-458.904
-18033.803	-141.031	10.666	4.321	26	ON	4.321	10.829	17.225	DHR49_neg_11.0_on_V010_thread_D2_0026_-141spin	DHR49_neg_11.0_on_V010_thread_D2	-451.511
