total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18213.985	129.078	11.709	4.262	1	ON	4.262	12.727	18.98	FD31_Gln_Checker_10.9_on_V010_thread_D4_0001_129spin	FD31_Gln_Checker_10.9_on_V010_thread_D4	-344.085
-18205.416	179.613	11.857	4.46	12	ON	4.46	12.813	19.143	FD31_Gln_Checker_10.9_on_V010_thread_M4_0012_180spin	FD31_Gln_Checker_10.9_on_V010_thread_M4	-335.516
-18198.85	131.432	12.328	4.401	22	ON	4.401	13.592	19.704	FD31_Gln_Checker_10.9_on_V010_thread_V1_0022_131spin	FD31_Gln_Checker_10.9_on_V010_thread_V1	-328.95
-18191.519	132.073	12.181	4.642	7	ON	4.642	12.501	19.603	FD31_Gln_Checker_10.9_on_V010_thread_A3_0007_132spin	FD31_Gln_Checker_10.9_on_V010_thread_A3	-321.619
-18190.954	131.637	12.444	5.193	29	ON	5.193	12.879	19.747	FD31_Gln_Checker_10.9_on_V010_thread_B3_0029_132spin	FD31_Gln_Checker_10.9_on_V010_thread_B3	-321.054
-18190.622	131.264	12.205	4.732	26	ON	4.732	12.446	19.681	FD31_Gln_Checker_10.9_on_V010_thread_N1_0026_131spin	FD31_Gln_Checker_10.9_on_V010_thread_N1	-320.722
-18189.315	-47.104	12.259	4.792	22	ON	4.792	13.065	19.835	FD31_Gln_Checker_10.9_on_V010_thread_M1_0022_-47spin	FD31_Gln_Checker_10.9_on_V010_thread_M1	-319.415
-18187.477	129.104	12.304	5.049	29	ON	5.049	13.046	19.665	FD31_Gln_Checker_10.9_on_V010_thread_I3_0029_129spin	FD31_Gln_Checker_10.9_on_V010_thread_I3	-317.577
-18187.175	131.478	12.413	5.036	11	ON	5.036	13.214	19.881	FD31_Gln_Checker_10.9_on_V010_thread_D3_0011_131spin	FD31_Gln_Checker_10.9_on_V010_thread_D3	-317.275
-18184.959	130.439	11.887	3.889	6	ON	3.889	13.104	18.896	FD31_Gln_Checker_10.9_on_V010_thread_E4_0006_130spin	FD31_Gln_Checker_10.9_on_V010_thread_E4	-315.059
-18167.347	-179.862	12.197	4.847	11	ON	4.847	12.505	19.531	FD31_Gln_Checker_10.9_on_V010_thread_S1_0011_-180spin	FD31_Gln_Checker_10.9_on_V010_thread_S1	-297.447
-18121.029	-166.228	12.08	4.348	6	ON	4.348	13.286	19.473	FD31_Gln_Checker_10.9_on_V010_thread_W2_0006_-166spin	FD31_Gln_Checker_10.9_on_V010_thread_W2	-251.129
