total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25772.081	90.326	12.282	4.928	6	ON	4.928	13.034	19.852	FD31_11.9_on_C101_thread_X2_0006_90spin	FD31_11.9_on_C101_thread_X2	-231.796
-25767.186	91.536	11.937	4.523	5	ON	4.523	12.339	19.618	FD31_11.9_on_C101_thread_N2_0005_92spin	FD31_11.9_on_C101_thread_N2	-226.901
-25764.764	-89.804	11.708	4.289	27	ON	4.289	11.99	19.424	FD31_11.9_on_C101_thread_M2_0027_-90spin	FD31_11.9_on_C101_thread_M2	-224.479
-25764.067	90.161	12.247	4.31	11	ON	4.31	12.539	20.427	FD31_11.9_on_C101_thread_F3_0011_90spin	FD31_11.9_on_C101_thread_F3	-223.782
-25761.398	97.125	12.105	5.039	23	ON	5.039	12.975	19.298	FD31_11.9_on_C101_thread_I4_0023_97spin	FD31_11.9_on_C101_thread_I4	-221.113
-25759.976	-90.417	11.425	4.259	30	ON	4.259	12.082	18.86	FD31_11.9_on_C101_thread_N1_0030_-90spin	FD31_11.9_on_C101_thread_N1	-219.691
-25759.028	-90.296	11.651	4.169	8	ON	4.169	11.906	19.44	FD31_11.9_on_C101_thread_U1_0008_-90spin	FD31_11.9_on_C101_thread_U1	-218.743
-25758.8	-90.456	11.425	4.172	14	ON	4.172	11.99	18.969	FD31_11.9_on_C101_thread_S1_0014_-90spin	FD31_11.9_on_C101_thread_S1	-218.515
-25754.891	-90.644	11.425	4.095	21	ON	4.095	12.086	19.011	FD31_11.9_on_C101_thread_S1_0021_-91spin	FD31_11.9_on_C101_thread_S1	-214.606
-25754.618	-90.624	11.851	4.547	16	ON	4.547	12.326	19.448	FD31_11.9_on_C101_thread_V3_0016_-91spin	FD31_11.9_on_C101_thread_V3	-214.333
-25736.211	-178.901	12.293	5.112	18	ON	5.112	12.935	19.754	FD31_11.9_on_C101_thread_H3_0018_-179spin	FD31_11.9_on_C101_thread_H3	-195.926
-25634.413	-164.593	12.791	5.551	6	ON	5.551	13.288	20.311	FD31_11.9_on_C101_thread_C3_0006_-165spin	FD31_11.9_on_C101_thread_C3	-94.128
-25694.885	-150.508	12.483	5.064	6	ON	5.064	12.765	20.199	FD31_11.9_on_C101_thread_T2_0006_-151spin	FD31_11.9_on_C101_thread_T2	-154.6
-25699.079	-149.989	12.488	5.108	22	ON	5.108	12.932	20.133	FD31_11.9_on_C101_thread_V4_0022_-150spin	FD31_11.9_on_C101_thread_V4	-158.794
-25645.615	-135.61	12.861	5.8	7	ON	5.8	13.891	19.919	FD31_11.9_on_C101_thread_E1_0007_-136spin	FD31_11.9_on_C101_thread_E1	-105.33
-25620.39	-121.247	12.954	5.521	7	ON	5.521	13.184	20.667	FD31_11.9_on_C101_thread_A2_0007_-121spin	FD31_11.9_on_C101_thread_A2	-80.105
-25639.533	-112.568	13.023	5.665	8	ON	5.665	13.481	20.647	FD31_11.9_on_C101_thread_Q1_0008_-113spin	FD31_11.9_on_C101_thread_Q1	-99.248
