total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25916.3	-0.035	11.877	4.84	25	ON	4.84	12.601	19.089	FD31_Asp_11.4_on_C101_thread_T1_0025_0spin	FD31_Asp_11.4_on_C101_thread_T1	-254.9
-25907.946	-0.551	11.813	4.677	29	ON	4.677	12.295	19.082	FD31_Asp_11.4_on_C101_thread_W3_0029_-1spin	FD31_Asp_11.4_on_C101_thread_W3	-246.546
-25905.549	31.107	11.999	4.615	12	ON	4.615	13.169	19.109	FD31_Asp_11.4_on_C101_thread_X2_0012_31spin	FD31_Asp_11.4_on_C101_thread_X2	-244.149
-25905.297	-149.754	11.831	4.498	26	ON	4.498	12.641	19.384	FD31_Asp_11.4_on_C101_thread_O4_0026_-150spin	FD31_Asp_11.4_on_C101_thread_O4	-243.897
-25902.985	-149.862	11.506	4.464	9	ON	4.464	12.238	18.727	FD31_Asp_11.4_on_C101_thread_E2_0009_-150spin	FD31_Asp_11.4_on_C101_thread_E2	-241.585
-25902.777	179.595	11.601	4.257	19	ON	4.257	11.992	19.15	FD31_Asp_11.4_on_C101_thread_W2_0019_180spin	FD31_Asp_11.4_on_C101_thread_W2	-241.377
-25900.198	29.486	11.67	4.26	10	ON	4.26	12.846	18.746	FD31_Asp_11.4_on_C101_thread_Z2_0010_29spin	FD31_Asp_11.4_on_C101_thread_Z2	-238.798
-25898.747	30.96	11.966	4.678	10	ON	4.678	13.001	19.153	FD31_Asp_11.4_on_C101_thread_W3_0010_31spin	FD31_Asp_11.4_on_C101_thread_W3	-237.347
-25898.277	-149.905	11.967	4.36	30	ON	4.36	13.2	19.102	FD31_Asp_11.4_on_C101_thread_E2_0030_-150spin	FD31_Asp_11.4_on_C101_thread_E2	-236.877
-25897.228	-178.946	11.835	4.713	22	ON	4.713	12.566	19.106	FD31_Asp_11.4_on_C101_thread_D4_0022_-179spin	FD31_Asp_11.4_on_C101_thread_D4	-235.828
-25897.228	-178.946	11.835	4.713	22	ON	4.713	12.566	19.106	FD31_Asp_11.4_on_C101_thread_D4_0022_-179spin	FD31_Asp_11.4_on_C101_thread_D4	-235.828
-25772.657	-163.578	11.65	3.927	28	ON	3.927	12.886	18.564	FD31_Asp_11.4_on_C101_thread_Q4_0028_-164spin	FD31_Asp_11.4_on_C101_thread_Q4	-111.257
