total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-31230.707	-132.829	22.165	6.773	28	ON	6.773	22.459	39.736	FD31_Asp_11.5_on_C104_thread_J1_0028_-133spin	FD31_Asp_11.5_on_C104_thread_J1	-1.893
-31230.581	116.111	22.892	6.426	9	ON	6.426	22.752	41.232	FD31_Asp_11.5_on_C104_thread_Y2_0009_116spin	FD31_Asp_11.5_on_C104_thread_Y2	-1.767
-31230.577	128.769	22.765	7.576	18	ON	7.576	23.014	40.105	FD31_Asp_11.5_on_C104_thread_H3_0018_129spin	FD31_Asp_11.5_on_C104_thread_H3	-1.763
-31230.485	-99.014	24.52	6.819	7	ON	6.819	24.038	43.428	FD31_Asp_11.5_on_C104_thread_C3_0007_-99spin	FD31_Asp_11.5_on_C104_thread_C3	-1.671
-31230.476	48.513	24.053	5.961	30	ON	5.961	23.549	43.114	FD31_Asp_11.5_on_C104_thread_M3_0030_49spin	FD31_Asp_11.5_on_C104_thread_M3	-1.662
-31230.35	15.531	22.32	7.278	28	ON	7.278	22.641	39.454	FD31_Asp_11.5_on_C104_thread_H4_0028_16spin	FD31_Asp_11.5_on_C104_thread_H4	-1.536
-31230.216	-144.591	21.826	6.369	24	ON	6.369	21.816	39.15	FD31_Asp_11.5_on_C104_thread_A3_0024_-145spin	FD31_Asp_11.5_on_C104_thread_A3	-1.402
-31230.019	174.383	22.531	6.423	8	ON	6.423	22.537	40.564	FD31_Asp_11.5_on_C104_thread_Q2_0008_174spin	FD31_Asp_11.5_on_C104_thread_Q2	-1.205
-31230.017	-51.804	22.021	6.99	14	ON	6.99	22.255	39.169	FD31_Asp_11.5_on_C104_thread_G4_0014_-52spin	FD31_Asp_11.5_on_C104_thread_G4	-1.203
-31229.949	81.866	25.863	6.327	4	ON	6.327	25.696	46.31	FD31_Asp_11.5_on_C104_thread_X2_0004_82spin	FD31_Asp_11.5_on_C104_thread_X2	-1.135
-31229.193	-175.171	27.005	6.274	11	ON	6.274	27.015	48.235	FD31_Asp_11.5_on_C104_thread_I4_0011_-175spin	FD31_Asp_11.5_on_C104_thread_I4	-0.379
-31229.725	-166.46	21.893	7.04	10	ON	7.04	22.091	38.817	FD31_Asp_11.5_on_C104_thread_G3_0010_-166spin	FD31_Asp_11.5_on_C104_thread_G3	-0.911
-31229.084	-152.997	21.537	8.37	18	ON	8.37	21.48	36.203	FD31_Asp_11.5_on_C104_thread_Y2_0018_-153spin	FD31_Asp_11.5_on_C104_thread_Y2	-0.27
-31230.216	-144.591	21.826	6.369	24	ON	6.369	21.816	39.15	FD31_Asp_11.5_on_C104_thread_A3_0024_-145spin	FD31_Asp_11.5_on_C104_thread_A3	-1.402
-31230.707	-132.829	22.165	6.773	28	ON	6.773	22.459	39.736	FD31_Asp_11.5_on_C104_thread_J1_0028_-133spin	FD31_Asp_11.5_on_C104_thread_J1	-1.893
-31229.737	-126.41	25.21	6.269	28	ON	6.269	25.174	45.485	FD31_Asp_11.5_on_C104_thread_E2_0028_-126spin	FD31_Asp_11.5_on_C104_thread_E2	-0.923
-31229.562	-110.529	21.514	6.781	13	ON	6.781	21.444	38.173	FD31_Asp_11.5_on_C104_thread_H4_0013_-111spin	FD31_Asp_11.5_on_C104_thread_H4	-0.748
-31229.246	-104.76	20.812	6.471	10	ON	6.471	20.681	36.336	FD31_Asp_11.5_on_C104_thread_X2_0010_-105spin	FD31_Asp_11.5_on_C104_thread_X2	-0.432
-31230.485	-99.014	24.52	6.819	7	ON	6.819	24.038	43.428	FD31_Asp_11.5_on_C104_thread_C3_0007_-99spin	FD31_Asp_11.5_on_C104_thread_C3	-1.671
-31229.213	-82.308	23.164	5.952	30	ON	5.952	22.98	41.009	FD31_Asp_11.5_on_C104_thread_N1_0030_-82spin	FD31_Asp_11.5_on_C104_thread_N1	-0.399
