total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-19357.361	145.085	15.499	4.953	3	ON	4.953	15.776	25.767	FD31_Gln_Checker_12.4_on_C110_thread_S3_0003_145spin	FD31_Gln_Checker_12.4_on_C110_thread_S3	-15.004
-19351.117	-135.236	12.309	4.648	6	ON	4.648	12.541	20.065	FD31_Gln_Checker_12.4_on_C110_thread_L1_0006_-135spin	FD31_Gln_Checker_12.4_on_C110_thread_L1	-8.76
-19349.248	-55.263	14.439	5.566	30	ON	5.566	15.034	22.469	FD31_Gln_Checker_12.4_on_C110_thread_E2_0030_-55spin	FD31_Gln_Checker_12.4_on_C110_thread_E2	-6.891
-19347.863	15.387	15.007	4.63	17	ON	4.63	15.033	25.857	FD31_Gln_Checker_12.4_on_C110_thread_J2_0017_15spin	FD31_Gln_Checker_12.4_on_C110_thread_J2	-5.506
-19347.79	15.02	16.007	4.116	13	ON	4.116	15.599	28.506	FD31_Gln_Checker_12.4_on_C110_thread_P1_0013_15spin	FD31_Gln_Checker_12.4_on_C110_thread_P1	-5.433
-19346.459	-163.443	15.79	4.658	14	ON	4.658	15.62	27.493	FD31_Gln_Checker_12.4_on_C110_thread_O2_0014_-163spin	FD31_Gln_Checker_12.4_on_C110_thread_O2	-4.102
-19346.259	44.504	11.405	4.281	6	ON	4.281	12.388	18.44	FD31_Gln_Checker_12.4_on_C110_thread_Z3_0006_45spin	FD31_Gln_Checker_12.4_on_C110_thread_Z3	-3.902
-19346.198	14.386	15.483	4.605	18	ON	4.605	15.26	26.976	FD31_Gln_Checker_12.4_on_C110_thread_S1_0018_14spin	FD31_Gln_Checker_12.4_on_C110_thread_S1	-3.841
-19346.192	-164.938	17.269	5.435	20	ON	5.435	17.047	29.407	FD31_Gln_Checker_12.4_on_C110_thread_K1_0020_-165spin	FD31_Gln_Checker_12.4_on_C110_thread_K1	-3.835
-19345.88	-136.394	16.509	5.983	13	ON	5.983	16.339	27.33	FD31_Gln_Checker_12.4_on_C110_thread_I3_0013_-136spin	FD31_Gln_Checker_12.4_on_C110_thread_I3	-3.523
-19342.919	-172.973	21.759	5.739	3	ON	5.739	21.761	39.258	FD31_Gln_Checker_12.4_on_C110_thread_X3_0003_-173spin	FD31_Gln_Checker_12.4_on_C110_thread_X3	-0.562
-19346.459	-163.443	15.79	4.658	14	ON	4.658	15.62	27.493	FD31_Gln_Checker_12.4_on_C110_thread_O2_0014_-163spin	FD31_Gln_Checker_12.4_on_C110_thread_O2	-4.102
-19344.345	-158.544	16.72	4.927	23	ON	4.927	16.634	29.403	FD31_Gln_Checker_12.4_on_C110_thread_T3_0023_-159spin	FD31_Gln_Checker_12.4_on_C110_thread_T3	-1.988
-19344.329	-149.721	20.604	4.652	3	ON	4.652	20.799	38.081	FD31_Gln_Checker_12.4_on_C110_thread_J4_0003_-150spin	FD31_Gln_Checker_12.4_on_C110_thread_J4	-1.972
-19351.117	-135.236	12.309	4.648	6	ON	4.648	12.541	20.065	FD31_Gln_Checker_12.4_on_C110_thread_L1_0006_-135spin	FD31_Gln_Checker_12.4_on_C110_thread_L1	-8.76
-19343.734	-125.756	19.838	4.823	2	ON	4.823	19.709	36.071	FD31_Gln_Checker_12.4_on_C110_thread_F4_0002_-126spin	FD31_Gln_Checker_12.4_on_C110_thread_F4	-1.377
-19343.368	-119.822	19.897	6.275	7	ON	6.275	19.904	34.736	FD31_Gln_Checker_12.4_on_C110_thread_V2_0007_-120spin	FD31_Gln_Checker_12.4_on_C110_thread_V2	-1.011
-19344.414	-107.898	18.422	4.216	28	ON	4.216	18.281	33.653	FD31_Gln_Checker_12.4_on_C110_thread_L3_0028_-108spin	FD31_Gln_Checker_12.4_on_C110_thread_L3	-2.057
-19343.443	-99.898	18.221	4.344	22	ON	4.344	18.135	33.341	FD31_Gln_Checker_12.4_on_C110_thread_B4_0022_-100spin	FD31_Gln_Checker_12.4_on_C110_thread_B4	-1.086
-19343.356	-87.791	21.573	5.865	4	ON	5.865	21.946	38.943	FD31_Gln_Checker_12.4_on_C110_thread_V4_0004_-88spin	FD31_Gln_Checker_12.4_on_C110_thread_V4	-0.999
-19343.838	-70.059	18.119	4.689	26	ON	4.689	17.875	32.556	FD31_Gln_Checker_12.4_on_C110_thread_D1_0026_-70spin	FD31_Gln_Checker_12.4_on_C110_thread_D1	-1.481
-19344.718	-63.816	16.747	4.694	10	ON	4.694	16.53	29.53	FD31_Gln_Checker_12.4_on_C110_thread_Y2_0010_-64spin	FD31_Gln_Checker_12.4_on_C110_thread_Y2	-2.361
-19349.248	-55.263	14.439	5.566	30	ON	5.566	15.034	22.469	FD31_Gln_Checker_12.4_on_C110_thread_E2_0030_-55spin	FD31_Gln_Checker_12.4_on_C110_thread_E2	-6.891
-19342.95	-44.171	15.483	7.76	11	ON	7.76	15.677	23.43	FD31_Gln_Checker_12.4_on_C110_thread_B4_0011_-44spin	FD31_Gln_Checker_12.4_on_C110_thread_B4	-0.593
