total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-30992.006	-4.354	22.595	6.89	25	ON	6.89	23.317	39.767	FD31_Gln_Checker_10.4_on_C104_thread_J3_0025_-4spin	FD31_Gln_Checker_10.4_on_C104_thread_J3	-3.581
-30991.088	175.817	23.788	6.831	26	ON	6.831	23.677	41.902	FD31_Gln_Checker_10.4_on_C104_thread_F2_0026_176spin	FD31_Gln_Checker_10.4_on_C104_thread_F2	-2.663
-30990.707	-86.594	23.507	6.733	28	ON	6.733	23.804	41.798	FD31_Gln_Checker_10.4_on_C104_thread_Q1_0028_-87spin	FD31_Gln_Checker_10.4_on_C104_thread_Q1	-2.282
-30990.434	4.482	22.657	6.775	22	ON	6.775	23.319	39.995	FD31_Gln_Checker_10.4_on_C104_thread_W3_0022_4spin	FD31_Gln_Checker_10.4_on_C104_thread_W3	-2.009
-30990.224	-8.338	24.013	6.649	20	ON	6.649	24.186	42.58	FD31_Gln_Checker_10.4_on_C104_thread_L2_0020_-8spin	FD31_Gln_Checker_10.4_on_C104_thread_L2	-1.799
-30990.199	-98.089	22.259	6.816	3	ON	6.816	22.984	39.176	FD31_Gln_Checker_10.4_on_C104_thread_A2_0003_-98spin	FD31_Gln_Checker_10.4_on_C104_thread_A2	-1.774
-30989.973	-20.993	21.286	5.819	7	ON	5.819	21.882	38.098	FD31_Gln_Checker_10.4_on_C104_thread_V1_0007_-21spin	FD31_Gln_Checker_10.4_on_C104_thread_V1	-1.548
-30989.621	-60.091	25.415	5.703	29	ON	5.703	25.472	46.608	FD31_Gln_Checker_10.4_on_C104_thread_K2_0029_-60spin	FD31_Gln_Checker_10.4_on_C104_thread_K2	-1.196
-30989.609	22.184	20.241	7.215	8	ON	7.215	19.929	34.166	FD31_Gln_Checker_10.4_on_C104_thread_Q4_0008_22spin	FD31_Gln_Checker_10.4_on_C104_thread_Q4	-1.184
-30989.608	25.254	29.492	5.016	5	ON	5.016	29.384	55.057	FD31_Gln_Checker_10.4_on_C104_thread_U1_0005_25spin	FD31_Gln_Checker_10.4_on_C104_thread_U1	-1.183
-30988.978	-179.139	18.349	9.103	25	ON	9.103	18.036	28.002	FD31_Gln_Checker_10.4_on_C104_thread_X1_0025_-179spin	FD31_Gln_Checker_10.4_on_C104_thread_X1	-0.553
-30989.361	-163.968	22.618	7.255	23	ON	7.255	23.257	39.287	FD31_Gln_Checker_10.4_on_C104_thread_E1_0023_-164spin	FD31_Gln_Checker_10.4_on_C104_thread_E1	-0.936
-30989.073	-153.073	24.345	6.214	9	ON	6.214	24.426	43.561	FD31_Gln_Checker_10.4_on_C104_thread_W3_0009_-153spin	FD31_Gln_Checker_10.4_on_C104_thread_W3	-0.648
-30989.092	-145.966	19.094	7.914	19	ON	7.914	18.803	30.971	FD31_Gln_Checker_10.4_on_C104_thread_C3_0019_-146spin	FD31_Gln_Checker_10.4_on_C104_thread_C3	-0.667
-30989.26	-137.889	19.763	7.985	27	ON	7.985	19.435	32.336	FD31_Gln_Checker_10.4_on_C104_thread_D2_0027_-138spin	FD31_Gln_Checker_10.4_on_C104_thread_D2	-0.835
-30989.299	-121.734	21.474	6.884	28	ON	6.884	21.501	37.068	FD31_Gln_Checker_10.4_on_C104_thread_M2_0028_-122spin	FD31_Gln_Checker_10.4_on_C104_thread_M2	-0.874
-30989.147	-111.328	24.059	7.888	22	ON	7.888	24.333	41.653	FD31_Gln_Checker_10.4_on_C104_thread_N1_0022_-111spin	FD31_Gln_Checker_10.4_on_C104_thread_N1	-0.722
