total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-17861.458	129.256	12.263	4.871	18	ON	4.871	12.331	19.875	FD31_Gln_Checker_10.8_on_V010_thread_P3_0018_129spin	FD31_Gln_Checker_10.8_on_V010_thread_P3	-326.135
-17859.278	132.368	12.465	4.99	7	ON	4.99	12.498	20.139	FD31_Gln_Checker_10.8_on_V010_thread_O2_0007_132spin	FD31_Gln_Checker_10.8_on_V010_thread_O2	-323.955
-17856.507	130.322	12.207	4.915	20	ON	4.915	12.778	19.61	FD31_Gln_Checker_10.8_on_V010_thread_U2_0020_130spin	FD31_Gln_Checker_10.8_on_V010_thread_U2	-321.184
-17852.387	130.677	12.37	4.94	11	ON	4.94	12.576	20.09	FD31_Gln_Checker_10.8_on_V010_thread_V3_0011_131spin	FD31_Gln_Checker_10.8_on_V010_thread_V3	-317.064
-17851.49	130.984	12.065	4.712	24	ON	4.712	12.122	19.696	FD31_Gln_Checker_10.8_on_V010_thread_N1_0024_131spin	FD31_Gln_Checker_10.8_on_V010_thread_N1	-316.167
-17850.89	132.877	12.277	4.803	12	ON	4.803	12.341	19.985	FD31_Gln_Checker_10.8_on_V010_thread_F2_0012_133spin	FD31_Gln_Checker_10.8_on_V010_thread_F2	-315.567
-17848.765	-48.346	12.17	4.668	27	ON	4.668	12.231	19.911	FD31_Gln_Checker_10.8_on_V010_thread_U4_0027_-48spin	FD31_Gln_Checker_10.8_on_V010_thread_U4	-313.442
-17846.682	130.034	11.927	4.492	30	ON	4.492	11.995	19.589	FD31_Gln_Checker_10.8_on_V010_thread_E1_0030_130spin	FD31_Gln_Checker_10.8_on_V010_thread_E1	-311.359
-17846.678	128.179	11.979	4.478	26	ON	4.478	12.78	19.295	FD31_Gln_Checker_10.8_on_V010_thread_B4_0026_128spin	FD31_Gln_Checker_10.8_on_V010_thread_B4	-311.355
-17846.444	128.041	12.134	4.703	28	ON	4.703	12.818	19.614	FD31_Gln_Checker_10.8_on_V010_thread_U2_0028_128spin	FD31_Gln_Checker_10.8_on_V010_thread_U2	-311.121
