total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-25561.056	101.876	25.65	5.191	22	ON	5.191	25.377	47.745	FD31_Lys_Checker_11.3_on_C101_thread_F3_0022_102spin	FD31_Lys_Checker_11.3_on_C101_thread_F3	-0.867
-25560.918	148.12	17.208	9.532	22	ON	9.532	17.402	25.094	FD31_Lys_Checker_11.3_on_C101_thread_I3_0022_148spin	FD31_Lys_Checker_11.3_on_C101_thread_I3	-0.729
-25560.742	-30.062	17.497	9.296	6	ON	9.296	18.749	24.866	FD31_Lys_Checker_11.3_on_C101_thread_M4_0006_-30spin	FD31_Lys_Checker_11.3_on_C101_thread_M4	-0.553
-25560.725	176.058	21.956	6.152	10	ON	6.152	21.79	39.286	FD31_Lys_Checker_11.3_on_C101_thread_C3_0010_176spin	FD31_Lys_Checker_11.3_on_C101_thread_C3	-0.536
-25560.719	55.582	28.733	5.365	10	ON	5.365	28.246	54.03	FD31_Lys_Checker_11.3_on_C101_thread_H2_0010_56spin	FD31_Lys_Checker_11.3_on_C101_thread_H2	-0.53
-25560.669	88.117	17.259	9.782	20	ON	9.782	18.363	24.468	FD31_Lys_Checker_11.3_on_C101_thread_O1_0020_88spin	FD31_Lys_Checker_11.3_on_C101_thread_O1	-0.48
-25560.657	147.723	19.268	10.099	20	ON	10.099	18.975	28.694	FD31_Lys_Checker_11.3_on_C101_thread_K4_0020_148spin	FD31_Lys_Checker_11.3_on_C101_thread_K4	-0.468
-25560.609	-93.605	16.877	9.696	22	ON	9.696	17.555	24.171	FD31_Lys_Checker_11.3_on_C101_thread_I1_0022_-94spin	FD31_Lys_Checker_11.3_on_C101_thread_I1	-0.42
-25560.602	-0.733	22.322	10.975	7	ON	10.975	22.093	34.231	FD31_Lys_Checker_11.3_on_C101_thread_C3_0007_-1spin	FD31_Lys_Checker_11.3_on_C101_thread_C3	-0.413
-25560.57	179.853	17.879	9.481	15	ON	9.481	18.131	26.229	FD31_Lys_Checker_11.3_on_C101_thread_Z1_0015_180spin	FD31_Lys_Checker_11.3_on_C101_thread_Z1	-0.381
