total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18434.092	132.317	11.369	3.917	25	ON	3.917	11.746	18.848	FD31_Asp_11.3_on_V010_thread_W2_0025_132spin	FD31_Asp_11.3_on_V010_thread_W2	-667.174
-18430.331	132.146	11.366	3.865	18	ON	3.865	11.566	19.038	FD31_Asp_11.3_on_V010_thread_W3_0018_132spin	FD31_Asp_11.3_on_V010_thread_W3	-663.413
-18424.139	132.518	11.234	3.661	24	ON	3.661	11.436	18.963	FD31_Asp_11.3_on_V010_thread_V3_0024_133spin	FD31_Asp_11.3_on_V010_thread_V3	-657.221
-18423.803	131.839	11.518	4.287	22	ON	4.287	11.977	18.905	FD31_Asp_11.3_on_V010_thread_H1_0022_132spin	FD31_Asp_11.3_on_V010_thread_H1	-656.885
-18416.531	132.79	11.397	3.862	15	ON	3.862	11.603	19.11	FD31_Asp_11.3_on_V010_thread_E4_0015_133spin	FD31_Asp_11.3_on_V010_thread_E4	-649.613
-18416.151	131.744	11.397	3.771	1	ON	3.771	11.568	19.233	FD31_Asp_11.3_on_V010_thread_M2_0001_132spin	FD31_Asp_11.3_on_V010_thread_M2	-649.233
-18410.071	132.751	11.578	4.042	25	ON	4.042	11.76	19.306	FD31_Asp_11.3_on_V010_thread_S1_0025_133spin	FD31_Asp_11.3_on_V010_thread_S1	-643.153
-18409.576	131.796	11.415	3.788	23	ON	3.788	11.616	19.243	FD31_Asp_11.3_on_V010_thread_F1_0023_132spin	FD31_Asp_11.3_on_V010_thread_F1	-642.658
-18407.669	131.908	11.638	4.12	3	ON	4.12	11.882	19.198	FD31_Asp_11.3_on_V010_thread_T4_0003_132spin	FD31_Asp_11.3_on_V010_thread_T4	-640.751
-18405.6	132.003	11.524	3.964	4	ON	3.964	11.73	19.273	FD31_Asp_11.3_on_V010_thread_U1_0004_132spin	FD31_Asp_11.3_on_V010_thread_U1	-638.682
-18315.433	-179.21	11.865	4.505	16	ON	4.505	13.095	18.748	FD31_Asp_11.3_on_V010_thread_D2_0016_-179spin	FD31_Asp_11.3_on_V010_thread_D2	-548.515
-18251.281	-165.414	11.666	4.346	11	ON	4.346	12.18	19.005	FD31_Asp_11.3_on_V010_thread_P1_0011_-165spin	FD31_Asp_11.3_on_V010_thread_P1	-484.363
-18247.126	-159.364	11.645	4.38	18	ON	4.38	12.179	19.084	FD31_Asp_11.3_on_V010_thread_Q2_0018_-159spin	FD31_Asp_11.3_on_V010_thread_Q2	-480.208
-18229.184	-140.203	11.731	4.187	15	ON	4.187	11.938	19.459	FD31_Asp_11.3_on_V010_thread_A2_0015_-140spin	FD31_Asp_11.3_on_V010_thread_A2	-462.266
-18329.554	-131.966	11.352	4.141	19	ON	4.141	11.858	18.683	FD31_Asp_11.3_on_V010_thread_E4_0019_-132spin	FD31_Asp_11.3_on_V010_thread_E4	-562.636
-18274.36	-129.434	11.733	4.451	16	ON	4.451	12.702	18.871	FD31_Asp_11.3_on_V010_thread_K4_0016_-129spin	FD31_Asp_11.3_on_V010_thread_K4	-507.442
-18253.127	-116.728	11.738	4.414	16	ON	4.414	12.163	19.116	FD31_Asp_11.3_on_V010_thread_E2_0016_-117spin	FD31_Asp_11.3_on_V010_thread_E2	-486.209
-18251.667	-109.853	11.658	4.344	15	ON	4.344	12.099	19.018	FD31_Asp_11.3_on_V010_thread_H4_0015_-110spin	FD31_Asp_11.3_on_V010_thread_H4	-484.749
-18249.029	-97.306	11.741	4.517	10	ON	4.517	12.302	18.99	FD31_Asp_11.3_on_V010_thread_K4_0010_-97spin	FD31_Asp_11.3_on_V010_thread_K4	-482.111
-18238.986	-84.214	11.566	4.433	16	ON	4.433	12.235	18.718	FD31_Asp_11.3_on_V010_thread_A3_0016_-84spin	FD31_Asp_11.3_on_V010_thread_A3	-472.068
-18272.833	-78.815	11.4	4.028	30	ON	4.028	11.845	18.796	FD31_Asp_11.3_on_V010_thread_T4_0030_-79spin	FD31_Asp_11.3_on_V010_thread_T4	-505.915
-18257.787	-65.45	11.647	4.484	30	ON	4.484	12.185	18.96	FD31_Asp_11.3_on_V010_thread_L4_0030_-65spin	FD31_Asp_11.3_on_V010_thread_L4	-490.869
-18274.638	-51.074	11.982	4.366	9	ON	4.366	12.498	19.581	FD31_Asp_11.3_on_V010_thread_C2_0009_-51spin	FD31_Asp_11.3_on_V010_thread_C2	-507.72
-18375.471	-47.339	11.212	4.043	12	ON	4.043	12.205	18.168	FD31_Asp_11.3_on_V010_thread_C3_0012_-47spin	FD31_Asp_11.3_on_V010_thread_C3	-608.553
-18309.575	-32.623	11.468	3.978	9	ON	3.978	11.709	19.01	FD31_Asp_11.3_on_V010_thread_E4_0009_-33spin	FD31_Asp_11.3_on_V010_thread_E4	-542.657
-18285.119	-20.827	11.555	4.125	6	ON	4.125	11.914	19.017	FD31_Asp_11.3_on_V010_thread_Q1_0006_-21spin	FD31_Asp_11.3_on_V010_thread_Q1	-518.201
-18252.972	-10.582	11.695	4.039	1	ON	4.039	11.959	19.373	FD31_Asp_11.3_on_V010_thread_K2_0001_-11spin	FD31_Asp_11.3_on_V010_thread_K2	-486.054
-18341.665	-0.349	11.594	4.226	4	ON	4.226	11.927	19.074	FD31_Asp_11.3_on_V010_thread_J2_0004_0spin	FD31_Asp_11.3_on_V010_thread_J2	-574.747
-18331.492	0.205	11.648	4.518	5	ON	4.518	12.269	18.865	FD31_Asp_11.3_on_V010_thread_Y3_0005_0spin	FD31_Asp_11.3_on_V010_thread_Y3	-564.574
-18240.998	13.739	11.539	4.127	21	ON	4.127	11.921	18.98	FD31_Asp_11.3_on_V010_thread_I2_0021_14spin	FD31_Asp_11.3_on_V010_thread_I2	-474.08
-18258.92	22.175	11.608	4.176	19	ON	4.176	11.95	19.076	FD31_Asp_11.3_on_V010_thread_I4_0019_22spin	FD31_Asp_11.3_on_V010_thread_I4	-492.002
-18262.255	34.71	11.513	4.04	19	ON	4.04	12.084	18.977	FD31_Asp_11.3_on_V010_thread_U2_0019_35spin	FD31_Asp_11.3_on_V010_thread_U2	-495.337
-18308.776	49.225	11.814	4.488	14	ON	4.488	12.971	18.763	FD31_Asp_11.3_on_V010_thread_D4_0014_49spin	FD31_Asp_11.3_on_V010_thread_D4	-541.858
-18273.46	50.553	11.641	4.255	19	ON	4.255	12.033	19.058	FD31_Asp_11.3_on_V010_thread_P2_0019_51spin	FD31_Asp_11.3_on_V010_thread_P2	-506.542
-18284.252	64.564	11.3	4.064	17	ON	4.064	11.766	18.696	FD31_Asp_11.3_on_V010_thread_L4_0017_65spin	FD31_Asp_11.3_on_V010_thread_L4	-517.334
-18249.578	73.19	11.74	4.441	25	ON	4.441	12.169	19.21	FD31_Asp_11.3_on_V010_thread_I1_0025_73spin	FD31_Asp_11.3_on_V010_thread_I1	-482.66
-18248.489	87.176	11.369	3.802	23	ON	3.802	11.564	19.129	FD31_Asp_11.3_on_V010_thread_K2_0023_87spin	FD31_Asp_11.3_on_V010_thread_K2	-481.571
-18256.69	99.661	11.702	4.522	28	ON	4.522	12.657	18.725	FD31_Asp_11.3_on_V010_thread_V3_0028_100spin	FD31_Asp_11.3_on_V010_thread_V3	-489.772
-18262.126	107.779	11.618	4.396	15	ON	4.396	12.103	18.999	FD31_Asp_11.3_on_V010_thread_Z2_0015_108spin	FD31_Asp_11.3_on_V010_thread_Z2	-495.208
-18241.251	117.194	11.621	4.352	26	ON	4.352	12.08	19.055	FD31_Asp_11.3_on_V010_thread_R1_0026_117spin	FD31_Asp_11.3_on_V010_thread_R1	-474.333
-18302.966	129.311	11.818	4.511	28	ON	4.511	12.925	18.804	FD31_Asp_11.3_on_V010_thread_I3_0028_129spin	FD31_Asp_11.3_on_V010_thread_I3	-536.048
-18434.092	132.317	11.369	3.917	25	ON	3.917	11.746	18.848	FD31_Asp_11.3_on_V010_thread_W2_0025_132spin	FD31_Asp_11.3_on_V010_thread_W2	-667.174
-18273.963	149.702	11.694	4.635	1	ON	4.635	12.402	18.85	FD31_Asp_11.3_on_V010_thread_P2_0001_150spin	FD31_Asp_11.3_on_V010_thread_P2	-507.045
-18255.67	153.216	11.691	4.512	26	ON	4.512	12.257	18.956	FD31_Asp_11.3_on_V010_thread_E1_0026_153spin	FD31_Asp_11.3_on_V010_thread_E1	-488.752
-18262.605	169.141	11.661	4.298	14	ON	4.298	12.08	19.053	FD31_Asp_11.3_on_V010_thread_F4_0014_169spin	FD31_Asp_11.3_on_V010_thread_F4	-495.687
-18281.818	175.962	11.755	4.613	30	ON	4.613	12.683	18.725	FD31_Asp_11.3_on_V010_thread_E1_0030_176spin	FD31_Asp_11.3_on_V010_thread_E1	-514.9
