total_score	spin	com_z	min_z	id_number	state	min_dist	med_dist	max_dist	name	thread	ddg
-18445.104	131.272	11.425	4.227	3	ON	4.227	12.183	18.735	FD31_Asp_11.1_on_V010_thread_W1_0003_131spin	FD31_Asp_11.1_on_V010_thread_W1	-640.348
-18408.437	131.92	11.689	4.598	16	ON	4.598	12.403	18.872	FD31_Asp_11.1_on_V010_thread_B2_0016_132spin	FD31_Asp_11.1_on_V010_thread_B2	-603.681
-18403.704	132.878	11.37	3.849	11	ON	3.849	11.601	18.798	FD31_Asp_11.1_on_V010_thread_U4_0011_133spin	FD31_Asp_11.1_on_V010_thread_U4	-598.948
-18403.283	132.326	11.37	3.942	9	ON	3.942	11.76	18.706	FD31_Asp_11.1_on_V010_thread_S2_0009_132spin	FD31_Asp_11.1_on_V010_thread_S2	-598.527
-18397.111	132.439	11.37	3.807	14	ON	3.807	11.532	18.955	FD31_Asp_11.1_on_V010_thread_R1_0014_132spin	FD31_Asp_11.1_on_V010_thread_R1	-592.355
-18392.266	132.905	11.37	3.682	1	ON	3.682	11.495	18.974	FD31_Asp_11.1_on_V010_thread_K3_0001_133spin	FD31_Asp_11.1_on_V010_thread_K3	-587.51
-18391.999	132.89	11.511	3.871	24	ON	3.871	11.673	19.183	FD31_Asp_11.1_on_V010_thread_W2_0024_133spin	FD31_Asp_11.1_on_V010_thread_W2	-587.243
-18390.177	132.945	11.495	4.243	9	ON	4.243	12.372	18.834	FD31_Asp_11.1_on_V010_thread_B1_0009_133spin	FD31_Asp_11.1_on_V010_thread_B1	-585.421
-18388.765	129.819	11.674	4.3	13	ON	4.3	12.957	18.68	FD31_Asp_11.1_on_V010_thread_D4_0013_130spin	FD31_Asp_11.1_on_V010_thread_D4	-584.009
-18386.808	132.264	11.628	4.4	18	ON	4.4	12.139	18.919	FD31_Asp_11.1_on_V010_thread_R2_0018_132spin	FD31_Asp_11.1_on_V010_thread_R2	-582.052
-18346.482	-179.955	11.798	4.306	4	ON	4.306	13.006	18.821	FD31_Asp_11.1_on_V010_thread_E1_0004_-180spin	FD31_Asp_11.1_on_V010_thread_E1	-541.726
-18288.953	-169.738	11.622	4.511	1	ON	4.511	12.476	18.837	FD31_Asp_11.1_on_V010_thread_V3_0001_-170spin	FD31_Asp_11.1_on_V010_thread_V3	-484.197
-18270.24	-151.875	11.719	4.618	23	ON	4.618	12.579	18.905	FD31_Asp_11.1_on_V010_thread_E3_0023_-152spin	FD31_Asp_11.1_on_V010_thread_E3	-465.484
-18268.719	-141.578	11.719	4.636	26	ON	4.636	12.512	18.894	FD31_Asp_11.1_on_V010_thread_J3_0026_-142spin	FD31_Asp_11.1_on_V010_thread_J3	-463.963
-18383.437	-131.715	11.392	3.994	8	ON	3.994	11.841	18.728	FD31_Asp_11.1_on_V010_thread_O3_0008_-132spin	FD31_Asp_11.1_on_V010_thread_O3	-578.681
-18324.495	-129.405	11.519	4.157	4	ON	4.157	11.868	18.889	FD31_Asp_11.1_on_V010_thread_N1_0004_-129spin	FD31_Asp_11.1_on_V010_thread_N1	-519.739
-18286.279	-117.16	11.78	4.622	3	ON	4.622	12.685	19.019	FD31_Asp_11.1_on_V010_thread_E1_0003_-117spin	FD31_Asp_11.1_on_V010_thread_E1	-481.523
-18286.702	-100.389	11.658	4.503	29	ON	4.503	12.6	18.889	FD31_Asp_11.1_on_V010_thread_V1_0029_-100spin	FD31_Asp_11.1_on_V010_thread_V1	-481.946
